"waveid","personid","su_id","birth_year","age","gender","status","group_id","external_wealth","relationshiptohh","head","marital_status","years_education","other_noetic","occupation","work_ability","location","is_resident","is_alive"
1,"si8047",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8048",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8049",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8050",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8051",NA,NA,NA,"female",1,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8052",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8053",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8054",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8055",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8056",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8057",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8058",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8059",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8060",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8061",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8062",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8063",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8064",NA,NA,NA,"male",1,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8065",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8066",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8067",NA,NA,NA,"female",1,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8068",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8069",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8070",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8071",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8072",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8073",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8074",NA,NA,NA,"male",1,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8075",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8076",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8077",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8078",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8079",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8080",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8081",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8082",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8083",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8084",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8085",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8086",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8087",NA,NA,NA,"female",1,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8088",NA,NA,NA,"male",1,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8089",NA,NA,NA,"female",1,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8090",NA,NA,NA,"male",1,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8091",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8092",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8093",NA,NA,NA,"male",1,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8094",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8095",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8096",NA,NA,NA,"female",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8097",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8098",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8099",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8100",NA,NA,NA,"male",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8101",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8102",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"moderate","external",0,1
1,"si8103",NA,NA,NA,"female",1,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8104",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8105",NA,NA,NA,"male",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8106",NA,NA,NA,"female",0,"groupA",NA,"ancestor",0,"unmarried",NA,NA,NA,"none","external",0,1
1,"si8107",NA,NA,NA,"male",0,"groupB",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
1,"si8108",NA,NA,NA,"female",0,"groupC",NA,"ancestor",0,"unmarried",NA,NA,NA,"full","external",0,1
