"waveid","su_id","smaller_meals","fewer_meals","no_food","sleep_hungry","without_eating","malehead","femalehead","cow","bull","goat","chicken","motorcycle","bicycle","tv","smartphone","refrigerator","sofa","cot","mattress","sewingmachine","tractor","plow","ownedland","washingmachine","radio","laptop","car","smaller_meals_ord","fewer_meals_ord","no_food_ord","sleep_hungry_ord","without_eating_ord","su_wealth","num_surv","num_surv_male_q","num_surv_female_q","su_sampled","hofh","su_size","age_av","age_av_hh","age_max","adult_count","able_count","able_count_hh","status_any","status_any_hh","status_count","status_count_hh","edu_max","edu_max_hh","other_noetic_any","other_noetic_any_hh","other_noetic_count","other_noetic_count_hh","primary_kin","secondary_kin"
1,"smsu088","often","never","never","rarely","sometimes","sm0434","sm0435",1,0,1,1,1,0,0,2,2,0,0,1,0,0,2,3,0,3,0,0,NA,NA,NA,NA,NA,1344.6,2,2,2,TRUE,"both",3,31,45.5,60,2,3,2,0,0,0,0,12,12,NA,NA,NA,NA,4,6
1,"smsu089","sometimes","never","often","rarely","never","sm0437","sm0438",3,0,0,0,1,2,1,0,2,0,1,1,0,2,1,0,1,0,0,0,NA,NA,NA,NA,NA,3185,4,4,4,TRUE,"both",7,25,55,57,4,4,1,1,0,1,0,12,10,NA,NA,NA,NA,1,2
1,"smsu090","often","sometimes","sometimes","sometimes","sometimes","sm0444","sm0445",0,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,609.6,4,4,4,TRUE,"both",7,19.7142857142857,40,43,3,4,1,0,0,0,0,12,12,NA,NA,NA,NA,2,3
1,"smsu091","often","sometimes","rarely","rarely","sometimes","sm0451","sm0452",1,2,2,0,1,1,0,1,2,0,1,1,2,3,1,1,1,0,1,1,NA,NA,NA,NA,NA,5777,3,3,3,TRUE,"both",6,21.8333333333333,48.5,54,3,4,2,1,1,4,1,9,9,NA,NA,NA,NA,1,2
1,"smsu092","sometimes","often","sometimes","sometimes","never","sm0457","sm0458",0,1,1,1,1,0,0,0,0,0,3,0,2,0,1,1,2,2,0,1,NA,NA,NA,NA,NA,1826.6,2,2,2,TRUE,"both",4,27.75,48.5,53,2,2,1,0,0,0,0,7,7,NA,NA,NA,NA,3,5
1,"smsu093","rarely","never","sometimes","often","often","sm0461","sm0462",1,2,0,0,0,0,1,1,0,0,1,0,0,0,1,2,2,1,2,0,NA,NA,NA,NA,NA,1200,4,4,4,TRUE,"both",4,34.25,48.5,60,4,4,2,1,0,1,0,11,11,NA,NA,NA,NA,3,5
1,"smsu094","never","sometimes","never","often","often","sm0465","sm0466",1,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,2658,2,2,2,TRUE,"both",3,31,41.5,43,2,2,1,0,0,0,0,9,7,NA,NA,NA,NA,1,2
1,"smsu095","rarely","often","often","often","never","sm0468","sm0469",3,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,3,NA,NA,NA,NA,NA,3604.6,3,3,3,TRUE,"both",5,20,35.5,36,3,3,1,1,0,2,0,11,7,NA,NA,NA,NA,1,2
1,"smsu096","often","sometimes","sometimes","sometimes","never","sm0473","sm0474",3,1,1,0,0,3,2,2,3,0,0,0,0,0,0,2,1,1,0,1,NA,NA,NA,NA,NA,2301,3,3,3,TRUE,"both",4,29.75,44,46,3,4,2,1,0,2,0,12,12,NA,NA,NA,NA,2,2
1,"smsu097","often","never","sometimes","sometimes","sometimes","sm0477","sm0478",1,0,0,0,1,1,1,1,1,1,2,1,3,1,0,1,2,1,1,1,NA,NA,NA,NA,NA,3253,3,3,3,TRUE,"both",6,21.8333333333333,47.5,60,3,3,0,1,0,1,0,4,4,NA,NA,NA,NA,3,3
1,"smsu098","rarely","sometimes","never","often","never","sm0483","sm0484",2,2,1,2,2,0,2,0,1,2,0,2,0,0,0,0,2,0,1,2,NA,NA,NA,NA,NA,3177.2,2,2,2,TRUE,"both",5,21.6,44.5,58,2,4,1,1,0,1,0,11,6,NA,NA,NA,NA,2,3
1,"smsu099","rarely","often","sometimes","often","sometimes","sm0488","sm0489",2,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,621,3,3,3,TRUE,"both",6,21.1666666666667,43,49,3,5,2,1,1,3,1,12,10,NA,NA,NA,NA,2,3
1,"smsu100","rarely","sometimes","rarely","sometimes","sometimes","sm0494","sm0495",0,2,0,1,1,1,0,3,1,1,1,0,1,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,673.6,4,4,4,TRUE,"both",5,31.6,53.5,55,3,1,1,1,1,2,2,12,3,NA,NA,NA,NA,1,2
