"su_id","site","adult_count","num_surveyed","su_size","out_degree","in_degree","degree","out_degree_weighted","in_degree_weighted","degree_weighted","sampled","rank_degree","degree_per_adult","rank_degree_peradult","degree_per_capita","rank_degree_percap","rank_degree_weighted","degree_per_adult_weighted","rank_degree_peradult_weighted","degree_percap_weighted","rank_degree_percap_weighted","rank_in_degree","in_degree_peradult","rank_in_degree_peradult","in_degree_percap","rank_in_degree_percap","rank_in_degree_weighted","in_degree_peradult_weighted","rank_in_degree_peradult_weighted","in_degree_percap_weighted","rank_in_degree_percap_weighted","rank_out_degree","out_degree_peradult","rank_out_degree_peradult","out_degree_percap","rank_out_degree_percap","rank_out_degree_weighted","out_degree_peradult_weighted","rank_out_degree_peradult_weighted","out_degree_percap_weighted","rank_out_degree_percap_weighted","log_degree","log_degree_pa","std_degree","std_degree_pa","std_log_degree","std_log_degree_pa","network","eigen","pagerank","betweenness","katz_0.9","katz_0.2","katz_0.9_weighted","katz_0.2_weighted","katz_0.2_directed","katz_0.2_directed_weighted","katz_0.9_directed","katz_0.9_directed_weighted","eigen_weighted","eigen_weighted_directed","pagerank_weighted","pagerank_weighted_directed","betweenness_weighted","betweenness_weighted_directed","rank_eigen","rank_pagerank","rank_betweenness","rank_eigen_weighted","rank_pagerank_weighted","rank_betweenness_weighted","rank_eigen_weighted_directed","rank_pagerank_weighted_directed","rank_betweenness_weighted_directed","rank_katz_0.9","rank_katz_0.2","rank_katz_0.9_weighted","rank_katz_0.2_weighted","rank_katz_0.2_directed","rank_katz_0.2_directed_weighted","rank_katz_0.9_directed","rank_katz_0.9_directed_weighted","rank_size","able_count","able_count_pa","rank_able_count_pa","rank_adult_count","primary_kin","secondary_kin","avg_age","max_edu","wealth_per_capita","wealth_per_adult","wealth","log_wealth","rank_wealth","log_wpa","rank_wpa","std_wealth","std_wpa","std_able_count_pa","std_log_able_count_pa","std_log_wealth","std_log_wpa","wealth_per_able","log_wpable","rank_wpable","rank_wpc","gini_wealth","gini_wealth_per_adult","gini_wealth_per_capita","alter_count","alter_res_count","rank_res_count","externals_count","externals_status_count","externals_wealth_count","rank_ext_count","rank_alt_count","ext_count_per_adult","rank_ext_count_peradult","ext_count_per_surv","rank_ext_count_persurv","alt_count_per_surv","res_count_per_surv","rank_alt_count_persurv","rank_res_count_persurv","prop_external","rank_prop_ext"
"exsu066","EX",2,2,6,19,22,32,15,6.75,21.75,TRUE,0.0144927536231884,16,0.695652173913043,5.33333333333333,0.0434782608695652,0.376811594202899,10.875,0.869565217391304,3.625,0.173913043478261,0.144927536231884,11,0.739130434782609,3.66666666666667,0.072463768115942,0.0289855072463768,3.375,0.304347826086957,1.125,0.0434782608695652,0.0289855072463768,9.5,0.507246376811594,3.16666666666667,0.0434782608695652,0.898550724637681,7.5,0.956521739130435,2.5,0.63768115942029,3.46573590279973,2.77258872223978,-1.60956694631135,0.278491577030243,-1.76109552530946,0.396878682966607,"sum",0.710923344970086,0.0134514438659014,4.42261904761905,-0.0575746517935399,-0.929932311621481,-0.0973856743099498,-4.99588670340718,-0.267931942270582,-0.319959100348452,1.0764533546288,-2.84598917999151,0.710923344970086,0.381420233234714,0.0134514438659014,0.00996569734575135,116.833333333333,51.0595238095238,0.550724637681159,0.347826086956522,0.289855072463768,0.550724637681159,0.347826086956522,1,0.115942028985507,0.0869565217391304,0.420289855072464,0.391304347826087,0.231884057971014,0.579710144927536,0,0.420289855072464,0.768115942028985,0.768115942028985,0.260869565217391,0.507246376811594,2,1,0.231884057971014,0,3,5,18.6666666666667,12,507.766666666667,1523.3,3046.6,8.0217814937026,0.666666666666667,7.32863431314266,0.855072463768116,0.279426096348303,1.20169829168844,-0.297900262671956,NA,0.508287839244604,1.10238395617726,1523.3,7.32863431314266,0.835820895522388,0.579710144927536,0.31123827695598,0.322888459819906,0.349613812112889,34,34,0.115942028985507,0,NA,NA,0,0.115942028985507,0,0,0,0,17,17,0.869565217391304,0.869565217391304,0,0
"exsu067","EX",4,4,4,35,25,44,14,8.98333333333333,22.9833333333333,TRUE,0.507246376811594,11,0.0289855072463768,11,0.811594202898551,0.579710144927536,5.74583333333333,0.101449275362319,5.74583333333333,0.826086956521739,0.333333333333333,6.25,0.0289855072463768,6.25,0.652173913043478,0.289855072463768,2.24583333333333,0.0289855072463768,2.24583333333333,0.492753623188406,0.739130434782609,8.75,0.347826086956522,8.75,0.956521739130435,0.840579710144927,3.5,0.420289855072464,3.5,0.869565217391304,3.78418963391826,2.39789527279837,-0.0483241808361378,-1.24808715375417,0.0381142972104613,-1.47579835377799,"sum",0.730693283588428,0.0141587959388578,35.8333333333333,-0.0539591660646753,-0.250760301927581,-0.289791732657324,-1.11135959030817,-0.436569898263021,-0.573444144426728,1.55447774289519,4.65422047127448,0.730693283588428,0.483928522769705,0.0141587959388578,0.0127226300719488,31,89.4833333333333,0.608695652173913,0.579710144927536,0.753623188405797,0.608695652173913,0.579710144927536,0.695652173913043,0.318840579710145,0.36231884057971,0.826086956521739,0.405797101449275,0.434782608695652,0.478260869565217,0.173913043478261,0.27536231884058,0.579710144927536,0.840579710144927,0.869565217391304,0.173913043478261,3,0.75,0.188405797101449,0.753623188405797,3,7,27.5,9,394.5,394.5,1578,7.36391350140582,0.246376811594203,5.97761914028593,0.173913043478261,-0.716184690933023,-0.980477304072945,-0.729342022403754,NA,-0.555413476882598,-1.00872021966188,526,6.26530121273771,0.328358208955224,0.376811594202899,0.31123827695598,0.322888459819906,0.349613812112889,64,64,0.840579710144927,0,NA,NA,0,0.840579710144927,0,0,0,0,16,16,0.797101449275362,0.797101449275362,0,0
"exsu068","EX",2,2,3,17,21,32,10.5,7.93333333333333,18.4333333333333,TRUE,0.0144927536231884,16,0.695652173913043,10.6666666666667,0.797101449275362,0.0869565217391304,9.21666666666666,0.753623188405797,6.14444444444444,0.855072463768116,0.0579710144927536,10.5,0.63768115942029,7,0.753623188405797,0.188405797101449,3.96666666666667,0.608695652173913,2.64444444444444,0.710144927536232,0.0144927536231884,8.5,0.304347826086957,5.66666666666667,0.449275362318841,0.347826086956522,5.25,0.826086956521739,3.5,0.869565217391304,3.46573590279973,2.77258872223978,-1.60956694631135,0.278491577030243,-1.76109552530946,0.396878682966607,"sum",0.564553412690935,0.0118145566326199,10.5039682539683,-0.237747280370154,-0.554830698920941,-1.58383639199802,2.52049477986953,-0.634553408536059,-0.246993559950571,-1.44952440163248,-3.16735023550738,0.564553412690935,0.395522780652958,0.0118145566326199,0.00999983966803302,28,92.875,0.101449275362319,0.0869565217391304,0.579710144927536,0.101449275362319,0.0869565217391304,0.623188405797101,0.173913043478261,0.115942028985507,0.840579710144927,0.159420289855072,0.376811594202899,0.0579710144927536,0.971014492753623,0.144927536231884,0.840579710144927,0.173913043478261,0.202898550724638,0,3,1.5,0.782608695652174,0,3,7,33.6666666666667,9,1025,1537.5,3075,8.03106018024062,0.695652173913043,7.33791299968067,0.869565217391304,0.298679362287831,1.22914947299585,0.56498325679164,NA,0.523290470772493,1.11688288578979,1025,6.93244789157251,0.73134328358209,0.91304347826087,0.31123827695598,0.322888459819906,0.349613812112889,30,30,0.0434782608695652,0,NA,NA,0,0.0434782608695652,0,0,0,0,15,15,0.594202898550725,0.594202898550725,0,0
"exsu069","EX",3,3,4,32,31,47,14.6666666666667,12.2833333333333,26.95,TRUE,0.652173913043478,15.6666666666667,0.666666666666667,11.75,0.898550724637681,0.797101449275362,8.98333333333333,0.710144927536232,6.7375,0.942028985507246,0.608695652173913,10.3333333333333,0.608695652173913,7.75,0.869565217391304,0.652173913043478,4.09444444444444,0.695652173913043,3.07083333333333,0.855072463768116,0.681159420289855,10.6666666666667,0.72463768115942,8,0.898550724637681,0.884057971014493,4.88888888888889,0.753623188405797,3.66666666666667,0.898550724637681,3.85014760171006,2.75153531304195,0.341986510532665,0.176719661644615,0.410765680843592,0.291656037604794,"sum",0.83520048476002,0.0162637113744557,5.33452380952381,-0.0673969710278735,0.258560215796894,-0.377549797531852,-1.90247589929165,0.219599278383082,-0.926547169470814,-1.33900891752079,1.38343571358887,0.83520048476002,0.627169610400837,0.0162637113744557,0.0155439080643591,53.6666666666667,109.433333333333,0.797101449275362,0.797101449275362,0.333333333333333,0.797101449275362,0.797101449275362,0.898550724637681,0.681159420289855,0.695652173913043,0.91304347826087,0.36231884057971,0.550724637681159,0.434782608695652,0.101449275362319,0.855072463768116,0.333333333333333,0.217391304347826,0.666666666666667,0.173913043478261,2,0.666666666666667,0.0869565217391304,0.260869565217391,2,5,31,5,826.25,1101.66666666667,3305,8.10319175228579,0.768115942028985,7.00457946361768,0.710144927536232,0.45460369912203,0.38660441291494,-0.873155942314354,NA,0.639919413078833,0.596013961392863,1652.5,7.41004457172584,0.91044776119403,0.811594202898551,0.31123827695598,0.322888459819906,0.349613812112889,55,55,0.695652173913043,0,NA,NA,0,0.695652173913043,0,0,0,0,18.3333333333333,18.3333333333333,0.942028985507246,0.942028985507246,0,0
"exsu070","EX",2,2,3,22,22,34,13.5,8.76666666666667,22.2666666666667,TRUE,0.072463768115942,17,0.782608695652174,11.3333333333333,0.855072463768116,0.434782608695652,11.1333333333333,0.898550724637681,7.42222222222222,0.985507246376812,0.144927536231884,11,0.739130434782609,7.33333333333333,0.811594202898551,0.260869565217391,4.38333333333333,0.811594202898551,2.92222222222222,0.811594202898551,0.159420289855072,11,0.739130434782609,7.33333333333333,0.797101449275362,0.782608695652174,6.75,0.942028985507246,4.5,1,3.52636052461616,2.83321334405622,-1.34935981873215,0.583807323187126,-1.4185766461129,0.699873937637361,"sum",0.696083346626844,0.0137880460080267,3.08333333333333,0.0871978395370051,-2.10589744828711,0.853491883082164,-0.605525660348527,0.208299219224934,-0.178683929057177,-2.3167947360052,-3.04100766387332,0.696083346626845,0.415916442741815,0.0137880460080267,0.0109869557916629,45.5,83.5333333333333,0.463768115942029,0.434782608695652,0.173913043478261,0.463768115942029,0.434782608695652,0.840579710144927,0.231884057971014,0.231884057971014,0.797101449275362,0.710144927536232,0.072463768115942,0.768115942028985,0.391304347826087,0.826086956521739,0.884057971014493,0.0579710144927536,0.231884057971014,0,2,1,0.231884057971014,0,3,3,28.3333333333333,8,778.6,1167.9,2335.8,7.75610972384446,0.492753623188406,7.06296254328452,0.753623188405797,-0.2024478976593,0.514645486290143,-0.297900262671956,NA,0.0787253516863758,0.687243701635086,1167.9,7.06296254328452,0.776119402985075,0.782608695652174,0.31123827695598,0.322888459819906,0.349613812112889,33,33,0.0869565217391304,0,NA,NA,0,0.0869565217391304,0,0,0,0,16.5,16.5,0.840579710144927,0.840579710144927,0,0
"sisu001","SI",2,4,7,28,27,34,13.5,15.4666666666667,28.9666666666667,TRUE,0.538461538461538,17,0.974358974358974,4.85714285714286,0.0769230769230769,0.974358974358974,14.4833333333333,1,4.13809523809524,0.230769230769231,0.666666666666667,13.5,0.974358974358974,3.85714285714286,0.128205128205128,0.846153846153846,7.73333333333333,1,2.20952380952381,0.307692307692308,0.743589743589744,14,0.974358974358974,4,0.153846153846154,0.897435897435897,6.75,0.974358974358974,1.92857142857143,0.256410256410256,3.52636052461616,2.83321334405622,0.521831795747025,2.2985669215731,0.54364572285297,2.03332624278531,"sum",0.953290554974976,0.0305962026380883,8.7,-0.031802294481072,-0.283071464931318,-0.321922690400148,-0.435113425106913,-0.347917962794872,-1.19507857624996,0.781825092062188,-0.781138738865726,0.953290554974976,0.806892895443408,0.0305962026380883,0.0310906296502129,47.3333333333333,72.6666666666667,0.923076923076923,0.974358974358974,0.41025641025641,0.923076923076923,0.974358974358974,1,0.82051282051282,0.82051282051282,0.974358974358974,0.461538461538462,0.153846153846154,0.307692307692308,0.307692307692308,0.230769230769231,0.17948717948718,0.948717948717949,0.358974358974359,0.846153846153846,5,2.5,0.974358974358974,0,1,3,18.5714285714286,11,960.742857142857,3362.6,6725.2,8.81361694380477,1,8.12046976324483,1,2.67219895805106,3.65394825627723,2.78511224366295,2.00053738727162,1.6349980934385,1.92115104305027,1345.04,7.20417903137067,0.846153846153846,0.82051282051282,0.271022543221358,0.299873659273052,0.252806733649824,54,54,0.666666666666667,0,NA,NA,0,0.666666666666667,0,0,0,0,13.5,13.5,0.512820512820513,0.512820512820513,0,0
"sisu002","SI",4,5,6,29,28,36,12,16.6,28.6,TRUE,0.794871794871795,9,0.102564102564103,6,0.256410256410256,0.897435897435897,7.15,0.307692307692308,4.76666666666667,0.41025641025641,0.743589743589744,7,0.17948717948718,4.66666666666667,0.333333333333333,0.974358974358974,4.15,0.564102564102564,2.76666666666667,0.666666666666667,0.897435897435897,7.25,0.256410256410256,4.83333333333333,0.41025641025641,0.615384615384615,3,0.17948717948718,2,0.307692307692308,3.58351893845611,2.19722457733622,1.01881445836324,-1.18328593004059,0.975041146698223,-1.28101086731117,"sum",0.963285987137214,0.0301393731146068,33,-0.172097835536981,-0.248853948236796,0.124873688328528,-0.916437537505756,-0.397160905990551,-1.54723849174335,-0.276351740343103,-0.325345243027264,0.963285987137214,0.906939669224623,0.0301393731146068,0.033719678554496,23,46.4166666666667,0.948717948717949,0.871794871794872,0.871794871794872,0.948717948717949,0.871794871794872,0.897435897435897,0.974358974358974,0.948717948717949,0.846153846153846,0.128205128205128,0.333333333333333,0.641025641025641,0.0256410256410256,0.17948717948718,0.0512820512820513,0.333333333333333,0.512820512820513,0.717948717948718,4,1,0.205128205128205,0.794871794871795,2,2,25.1666666666667,9,669.266666666667,1003.9,4015.6,8.29794205481737,0.794871794871795,6.91164769369748,0.461538461538462,0.752379285285976,-0.17855113738291,-0.377791250717687,-0.204946230781595,0.757935892984062,0.10605492997225,1003.9,6.91164769369748,0.58974358974359,0.615384615384615,0.271022543221358,0.299873659273052,0.252806733649824,63,63,0.948717948717949,0,NA,NA,0,0.948717948717949,0,0,0,0,12.6,12.6,0.358974358974359,0.358974358974359,0,0
"sisu003","SI",3,3,3,23,26,32,10.6666666666667,11.8666666666667,22.5333333333333,TRUE,0.41025641025641,10.6666666666667,0.307692307692308,10.6666666666667,0.948717948717949,0.435897435897436,7.51111111111111,0.384615384615385,7.51111111111111,0.897435897435897,0.538461538461538,8.66666666666667,0.538461538461538,8.66666666666667,0.974358974358974,0.487179487179487,3.95555555555556,0.512820512820513,3.95555555555556,0.948717948717949,0.384615384615385,7.66666666666667,0.358974358974359,7.66666666666667,0.897435897435897,0.307692307692308,3.55555555555556,0.333333333333333,3.55555555555556,0.769230769230769,3.46573590279973,2.36712361413162,0.0248491331308111,-0.457899919287739,0.0860895615292537,-0.39561365263277,"sum",0.731998524289727,0.0246793359970852,14.9,0.045904349044568,-0.178516761085462,0.71829958799448,0.058963166706024,-0.39232347518758,-0.663187669477752,0.527129868535119,-1.3293995367796,0.731998524289727,0.614237509880313,0.0246793359970852,0.025251791068922,4,25,0.41025641025641,0.435897435897436,0.717948717948718,0.41025641025641,0.435897435897436,0.333333333333333,0.487179487179487,0.487179487179487,0.461538461538462,0.666666666666667,0.564102564102564,0.948717948717949,0.769230769230769,0.205128205128205,0.564102564102564,0.897435897435897,0.17948717948718,0,1,0.333333333333333,0,0.384615384615385,4,6,36.6666666666667,6,1152.4,1152.4,3457.2,8.14821429187848,0.692307692307692,7.04960200321037,0.564102564102564,0.356738856709056,0.0627369280592954,-1.78352613710908,-2.84927223012199,0.503278231661505,0.313199006248899,3457.2,8.14821429187848,1,0.948717948717949,0.271022543221358,0.299873659273052,0.252806733649824,38,38,0.333333333333333,0,NA,NA,0,0.333333333333333,0,0,0,0,12.6666666666667,12.6666666666667,0.41025641025641,0.41025641025641,0,0
"sisu004","SI",2,2,3,19,16,24,12,7.23333333333333,19.2333333333333,TRUE,0.0256410256410256,12,0.564102564102564,8,0.58974358974359,0.230769230769231,9.61666666666667,0.82051282051282,6.41111111111111,0.769230769230769,0.0769230769230769,8,0.384615384615385,5.33333333333333,0.538461538461538,0.17948717948718,3.61666666666667,0.41025641025641,2.41111111111111,0.41025641025641,0.153846153846154,9.5,0.717948717948718,6.33333333333333,0.717948717948718,0.512820512820513,6,0.846153846153846,4,0.794871794871795,3.17805383034795,2.484906649788,-1.96308151733405,0.122408889314544,-2.08515210248066,0.218190720090743,"sum",0.634551581708489,0.0215826989594233,1.5,-0.0760930075352408,0.117433897691138,-0.0696647409173262,0.291547984481294,0.223479683408277,-0.044570494286139,-0.847047327742888,1.47569608628082,0.634551581708489,0.382815739872453,0.0215826989594233,0.0171476387603592,16.5,25.7595238095238,0.230769230769231,0.256410256410256,0.0256410256410256,0.230769230769231,0.256410256410256,0.717948717948718,0.153846153846154,0.153846153846154,0.487179487179487,0.41025641025641,0.974358974358974,0.538461538461538,0.897435897435897,0.974358974358974,0.871794871794872,0.0256410256410256,0.846153846153846,0,3,1.5,0.743589743589744,0,6,10,33,12,1005.26666666667,1507.9,3015.8,8.0116204139317,0.512820512820513,7.31847323337175,0.743589743589744,0.0439958675008667,0.640365933208819,0.676509914075859,0.770995817432366,0.270958741767666,0.716920229643808,1005.26666666667,6.91300812526359,0.615384615384615,0.846153846153846,0.271022543221358,0.299873659273052,0.252806733649824,29,29,0.128205128205128,0,NA,NA,0,0.128205128205128,0,0,0,0,14.5,14.5,0.717948717948718,0.717948717948718,0,0
"sisu005","SI",2,2,3,19,13,27,13,4.33333333333333,17.3333333333333,TRUE,0.128205128205128,13.5,0.769230769230769,9,0.769230769230769,0.153846153846154,8.66666666666667,0.615384615384615,5.77777777777778,0.717948717948718,0,6.5,0.0256410256410256,4.33333333333333,0.230769230769231,0,2.16666666666667,0,1.44444444444444,0.128205128205128,0.153846153846154,9.5,0.717948717948718,6.33333333333333,0.717948717948718,0.82051282051282,6.5,0.948717948717949,4.33333333333333,0.974358974358974,3.29583686600433,2.60268968544438,-1.21760752340972,0.775256298992112,-1.19620051731169,0.831995092814256,"sum",0.599673074940653,0.0196618031051677,14.0333333333333,0.279969404002334,-0.0651949297150122,-0.180962981612677,-0.0545660134928489,-0.0142388804893214,0.0334279343230991,0.12546160001829,0.515973964479134,0.599673074940653,0.278563467867091,0.0196618031051677,0.0128691505946429,2.5,6.83333333333333,0.153846153846154,0.102564102564103,0.692307692307692,0.153846153846154,0.102564102564103,0.282051282051282,0,0,0.0512820512820513,1,0.794871794871795,0.461538461538462,0.666666666666667,0.846153846153846,0.897435897435897,0.666666666666667,0.692307692307692,0,2,1,0.205128205128205,0,2,4,34,12,319.2,478.8,957.6,6.86443015424376,0.0512820512820513,6.17128297368382,0.128205128205128,-1.414290540266,-1.03175223612838,-0.377791250717687,-0.204946230781595,-1.68018767817441,-1.00563318311796,478.8,6.17128297368382,0.128205128205128,0.102564102564103,0.271022543221358,0.299873659273052,0.252806733649824,32,32,0.205128205128205,0,NA,NA,0,0.205128205128205,0,0,0,0,16,16,0.923076923076923,0.923076923076923,0,0
"sisu006","SI",3,3,3,23,23,29,12,12.7666666666667,24.7666666666667,TRUE,0.230769230769231,9.66666666666667,0.230769230769231,9.66666666666667,0.846153846153846,0.564102564102564,8.25555555555556,0.512820512820513,8.25555555555556,0.974358974358974,0.41025641025641,7.66666666666667,0.358974358974359,7.66666666666667,0.897435897435897,0.538461538461538,4.25555555555556,0.615384615384615,4.25555555555556,0.974358974358974,0.384615384615385,7.66666666666667,0.358974358974359,7.66666666666667,0.897435897435897,0.512820512820513,4,0.461538461538462,4,0.794871794871795,3.36729582998647,2.26868354131836,-0.72062486079351,-0.89313152573945,-0.656873618896694,-0.908615773925276,"sum",0.840550721445581,0.0265657124581464,7.73333333333333,0.0776098274254737,-0.0536595565796505,-0.541930955454035,-0.800181599593555,-0.335848659065254,-1.13390084168574,0.681763214596632,-0.176207878615592,0.840550721445581,0.716652022909833,0.0265657124581464,0.0276382378589073,22.5,55.5166666666667,0.58974358974359,0.538461538461538,0.333333333333333,0.58974358974359,0.538461538461538,0.846153846153846,0.564102564102564,0.564102564102564,0.948717948717949,0.769230769230769,0.82051282051282,0.128205128205128,0.0512820512820513,0.358974358974359,0.230769230769231,0.923076923076923,0.564102564102564,0,3,1,0.205128205128205,0.384615384615385,2,4,41.3333333333333,12,556,556,1668,7.41938058291869,0.153846153846154,6.32076829425058,0.17948717948718,-0.910954293022009,-0.906314938807584,-0.377791250717687,-0.204946230781595,-0.736325460891498,-0.781174818931612,556,6.32076829425058,0.205128205128205,0.435897435897436,0.271022543221358,0.299873659273052,0.252806733649824,44,44,0.435897435897436,0,NA,NA,0,0.435897435897436,0,0,0,0,14.6666666666667,14.6666666666667,0.769230769230769,0.769230769230769,0,0
"sisu007","SI",4,4,4,28,27,34,13.75,14.8,28.55,TRUE,0.538461538461538,8.5,0,8.5,0.692307692307692,0.871794871794872,7.1375,0.282051282051282,7.1375,0.871794871794872,0.666666666666667,6.75,0.153846153846154,6.75,0.794871794871795,0.769230769230769,3.7,0.435897435897436,3.7,0.897435897435897,0.743589743589744,7,0.17948717948718,7,0.82051282051282,0.948717948717949,3.4375,0.307692307692308,3.4375,0.743589743589744,3.52636052461616,2.14006616349627,0.521831795747025,-1.40090173326645,0.54364572285297,-1.57888130474202,"sum",0.946638381801627,0.0301791686383801,6.88571428571429,0.0789809946854016,-0.15769196267435,0.26082493489223,-0.496593000052579,-0.186018725731949,-0.903223412324117,-0.468779214822499,0.372619755915577,0.946638381801627,0.74795957246822,0.0301791686383801,0.0295105687459414,22.3333333333333,40.7,0.871794871794872,0.897435897435897,0.282051282051282,0.871794871794872,0.897435897435897,0.82051282051282,0.717948717948718,0.717948717948718,0.717948717948718,0.794871794871795,0.641025641025641,0.769230769230769,0.230769230769231,0.58974358974359,0.435897435897436,0.205128205128205,0.666666666666667,0.307692307692308,4,1,0.205128205128205,0.794871794871795,5,10,38.5,12,408.5,408.5,1634,7.39878627541995,0.128205128205128,6.01249191430006,0.0769230769230769,-0.935044147197538,-1.14597816879227,-0.377791250717687,-0.204946230781595,-0.77135235290703,-1.24406449732033,408.5,6.01249191430006,0.102564102564103,0.153846153846154,0.271022543221358,0.299873659273052,0.252806733649824,56,56,0.794871794871795,0,NA,NA,0,0.794871794871795,0,0,0,0,14,14,0.615384615384615,0.615384615384615,0,0
"sisu008","SI",2,2,4,17,18,26,9.5,5.4,14.9,TRUE,0.0769230769230769,13,0.717948717948718,6.5,0.333333333333333,0.0256410256410256,7.45,0.358974358974359,3.725,0.128205128205128,0.128205128205128,9,0.641025641025641,4.5,0.307692307692308,0.102564102564103,2.7,0.102564102564103,1.35,0.102564102564103,0.0769230769230769,8.5,0.564102564102564,4.25,0.17948717948718,0.128205128205128,4.75,0.641025641025641,2.375,0.435897435897436,3.25809653802148,2.56494935746154,-1.46609885471783,0.557640495766256,-1.48104055559211,0.63531839642249,"sum",0.524437946885859,0.0173941658167332,9.34285714285714,-0.172051902497424,-0.115150973858199,-0.528265504170023,0.0489846254799097,0.0582308942170419,0.11787553512193,-0.484825973842855,1.8064362374312,0.524437946885859,0.305252001468487,0.0173941658167332,0.0137297209178135,0,0.25,0.0256410256410256,0.0256410256410256,0.487179487179487,0.0256410256410256,0.0256410256410256,0,0.0769230769230769,0.0256410256410256,0,0.153846153846154,0.717948717948718,0.17948717948718,0.743589743589744,0.923076923076923,0.974358974358974,0.17948717948718,0.897435897435897,0.307692307692308,2,1,0.205128205128205,0,3,7,23,12,443.3,886.6,1773.2,7.4805411028709,0.17948717948718,6.78739392231095,0.384615384615385,-0.836417450102431,-0.36914433655039,-0.377791250717687,-0.204946230781595,-0.632303369927263,-0.0805172241607592,886.6,6.78739392231095,0.461538461538462,0.17948717948718,0.271022543221358,0.299873659273052,0.252806733649824,25,25,0.0512820512820513,0,NA,NA,0,0.0512820512820513,0,0,0,0,12.5,12.5,0.282051282051282,0.282051282051282,0,0
"sisu009","SI",2,3,4,19,21,28,10.6666666666667,9.4,20.0666666666667,TRUE,0.205128205128205,14,0.846153846153846,7,0.384615384615385,0.307692307692308,10.0333333333333,0.897435897435897,5.01666666666667,0.487179487179487,0.256410256410256,10.5,0.871794871794872,5.25,0.512820512820513,0.307692307692308,4.7,0.82051282051282,2.35,0.384615384615385,0.153846153846154,9.5,0.717948717948718,4.75,0.384615384615385,0.282051282051282,5.33333333333333,0.794871794871795,2.66666666666667,0.58974358974359,3.3322045101752,2.63905732961526,-0.969116192101617,0.992872102217967,-0.921720625072574,1.02151830295514,"sum",0.683804358395218,0.02224799621014,2.03333333333333,0.0449281600280594,-0.162841888615107,-0.114989545728598,-0.226485813897745,-0.285757789750479,-0.60134799192997,1.0427340218269,-2.68224596172875,0.683804358395218,0.527683526703291,0.02224799621014,0.0207773251713934,2,23.3333333333333,0.307692307692308,0.307692307692308,0.0512820512820513,0.307692307692308,0.307692307692308,0.256410256410256,0.333333333333333,0.256410256410256,0.435897435897436,0.641025641025641,0.615384615384615,0.487179487179487,0.461538461538462,0.512820512820513,0.615384615384615,1,0,0.307692307692308,2,1,0.205128205128205,0,4,7,32.75,12,539.25,1078.5,2157,7.67647364638916,0.358974358974359,6.98332646582921,0.538461538461538,-0.564485507968079,-0.0573384122516743,-0.377791250717687,-0.204946230781595,-0.299060407299784,0.21368355784403,1078.5,6.98332646582921,0.717948717948718,0.384615384615385,0.271022543221358,0.299873659273052,0.252806733649824,38,38,0.333333333333333,0,NA,NA,0,0.333333333333333,0,0,0,0,12.6666666666667,12.6666666666667,0.41025641025641,0.41025641025641,0,0
"sisu010","SI",3,3,4,22,24,33,9.33333333333333,10.4166666666667,19.75,TRUE,0.461538461538462,11,0.358974358974359,8.25,0.641025641025641,0.282051282051282,6.58333333333333,0.153846153846154,4.9375,0.435897435897436,0.461538461538462,8,0.384615384615385,6,0.666666666666667,0.41025641025641,3.47222222222222,0.307692307692308,2.60416666666667,0.538461538461538,0.307692307692308,7.33333333333333,0.282051282051282,5.5,0.564102564102564,0.102564102564103,3.11111111111111,0.230769230769231,2.33333333333333,0.41025641025641,3.49650756146648,2.39789527279837,0.273340464438918,-0.312822717137168,0.318334507481338,-0.235252879620335,"sum",0.635596584766102,0.0221304191020438,29.6666666666667,0.105052765423638,-0.227377532665905,-0.553322992637232,0.244012328292093,-0.327184747319478,-0.719248035027893,0.153962595909689,-0.520173790094601,0.635596584766102,0.579407765883908,0.0221304191020438,0.0234714675203026,5,27.6666666666667,0.256410256410256,0.282051282051282,0.82051282051282,0.256410256410256,0.282051282051282,0.384615384615385,0.435897435897436,0.41025641025641,0.538461538461538,0.923076923076923,0.435897435897436,0.102564102564103,0.871794871794872,0.41025641025641,0.512820512820513,0.692307692307692,0.461538461538462,0.307692307692308,4,1.33333333333333,0.641025641025641,0.384615384615385,0,0,34.25,9,642.25,856.333333333333,2569,7.85127199710988,0.41025641025641,6.75265970844177,0.333333333333333,-0.272573157370495,-0.418322689731428,0.32507619247801,0.487495672130876,-0.00176257606357538,-0.132672076535664,642.25,6.46497763598999,0.230769230769231,0.512820512820513,0.271022543221358,0.299873659273052,0.252806733649824,33,33,0.230769230769231,0,NA,NA,0,0.230769230769231,0,0,0,0,11,11,0.0512820512820513,0.0512820512820513,0,0
