"waveid","sui","suj","distance"
1,"sisu023","sisu022",1234
1,"sisu023","sisu023",0
1,"sisu023","sisu024",529
1,"sisu023","sisu025",459
1,"sisu023","sisu026",1252
1,"sisu023","sisu027",1083
1,"sisu023","sisu028",1076
1,"sisu023","sisu029",623
1,"sisu023","sisu030",1560
1,"sisu023","sisu031",671
1,"sisu023","sisu032",621
1,"sisu023","sisu033",971
1,"sisu023","sisu034",539
1,"sisu023","sisu035",1540
1,"sisu023","sisu036",1568
1,"sisu023","sisu037",1689
1,"sisu023","sisu038",651
1,"sisu023","sisu039",1046
1,"sisu023","sisu040",629
1,"sisu024","sisu001",175
1,"sisu024","sisu002",720
1,"sisu024","sisu003",1003
1,"sisu024","sisu004",1009
1,"sisu024","sisu005",569
1,"sisu024","sisu006",778
1,"sisu024","sisu007",1104
1,"sisu024","sisu008",631
1,"sisu024","sisu009",913
1,"sisu024","sisu010",779
1,"sisu024","sisu011",1040
1,"sisu024","sisu012",1098
1,"sisu024","sisu013",1475
1,"sisu024","sisu014",607
1,"sisu024","sisu015",1504
1,"sisu024","sisu016",844
1,"sisu024","sisu017",460
1,"sisu024","sisu018",367
1,"sisu024","sisu019",575
1,"sisu024","sisu020",728
1,"sisu024","sisu021",368
1,"sisu024","sisu022",728
1,"sisu024","sisu023",529
1,"sisu024","sisu024",0
1,"sisu024","sisu025",486
1,"sisu024","sisu026",753
1,"sisu024","sisu027",1184
1,"sisu024","sisu028",777
1,"sisu024","sisu029",1076
1,"sisu024","sisu030",1343
1,"sisu024","sisu031",953
1,"sisu024","sisu032",214
1,"sisu024","sisu033",681
1,"sisu024","sisu034",142
1,"sisu024","sisu035",1387
1,"sisu024","sisu036",1039
1,"sisu024","sisu037",1383
1,"sisu024","sisu038",210
1,"sisu024","sisu039",526
1,"sisu024","sisu040",729
1,"sisu025","sisu001",378
1,"sisu025","sisu002",958
1,"sisu025","sisu003",704
1,"sisu025","sisu004",895
1,"sisu025","sisu005",983
1,"sisu025","sisu006",729
1,"sisu025","sisu007",1090
1,"sisu025","sisu008",695
1,"sisu025","sisu009",891
1,"sisu025","sisu010",579
1,"sisu025","sisu011",633
1,"sisu025","sisu012",612
1,"sisu025","sisu013",1029
1,"sisu025","sisu014",206
1,"sisu025","sisu015",1287
1,"sisu025","sisu016",359
1,"sisu025","sisu017",882
1,"sisu025","sisu018",838
1,"sisu025","sisu019",106
1,"sisu025","sisu020",1214
1,"sisu025","sisu021",751
1,"sisu025","sisu022",1172
1,"sisu025","sisu023",459
1,"sisu025","sisu024",486
1,"sisu025","sisu025",0
1,"sisu025","sisu026",971
1,"sisu025","sisu027",718
1,"sisu025","sisu028",646
1,"sisu025","sisu029",703
1,"sisu025","sisu030",1102
1,"sisu025","sisu031",1117
1,"sisu025","sisu032",690
1,"sisu025","sisu033",545
1,"sisu025","sisu034",601
1,"sisu025","sisu035",1084
1,"sisu025","sisu036",1370
1,"sisu025","sisu037",1243
1,"sisu025","sisu038",434
1,"sisu025","sisu039",958
1,"sisu025","sisu040",1010
1,"sisu026","sisu001",902
1,"sisu026","sisu002",46
1,"sisu026","sisu003",1657
1,"sisu026","sisu004",629
1,"sisu026","sisu005",447
1,"sisu026","sisu006",462
1,"sisu026","sisu007",532
1,"sisu026","sisu008",1384
1,"sisu026","sisu009",1663
1,"sisu026","sisu010",685
1,"sisu026","sisu011",1128
1,"sisu026","sisu012",1450
1,"sisu026","sisu013",1965
1,"sisu026","sisu014",1172
1,"sisu026","sisu015",1122
1,"sisu026","sisu016",1214
1,"sisu026","sisu017",1069
1,"sisu026","sisu018",896
1,"sisu026","sisu019",983
1,"sisu026","sisu020",969
1,"sisu026","sisu021",1051
1,"sisu026","sisu022",604
1,"sisu026","sisu023",1252
1,"sisu026","sisu024",753
1,"sisu026","sisu025",971
1,"sisu026","sisu026",0
1,"sisu026","sisu027",1385
1,"sisu026","sisu028",584
1,"sisu026","sisu029",1674
1,"sisu026","sisu030",1036
1,"sisu026","sisu031",1687
1,"sisu026","sisu032",819
1,"sisu026","sisu033",592
1,"sisu026","sisu034",832
1,"sisu026","sisu035",1174
1,"sisu026","sisu036",453
1,"sisu026","sisu037",911
1,"sisu026","sisu038",601
1,"sisu026","sisu039",500
1,"sisu026","sisu040",1426
1,"sisu027","sisu001",1096
1,"sisu027","sisu002",1395
1,"sisu027","sisu003",984
1,"sisu027","sisu004",939
1,"sisu027","sisu005",1579
1,"sisu027","sisu006",951
1,"sisu027","sisu007",1198
1,"sisu027","sisu008",1325
1,"sisu027","sisu009",1424
1,"sisu027","sisu010",709
1,"sisu027","sisu011",277
1,"sisu027","sisu012",275
1,"sisu027","sisu013",781
1,"sisu027","sisu014",727
1,"sisu027","sisu015",1014
1,"sisu027","sisu016",385
1,"sisu027","sisu017",1600
1,"sisu027","sisu018",1548
1,"sisu027","sisu019",616
1,"sisu027","sisu020",1906
1,"sisu027","sisu021",1468
1,"sisu027","sisu022",1784
1,"sisu027","sisu023",1083
1,"sisu027","sisu024",1184
1,"sisu027","sisu025",718
1,"sisu027","sisu026",1385
1,"sisu027","sisu027",0
1,"sisu027","sisu028",819
1,"sisu027","sisu029",839
1,"sisu027","sisu030",840
1,"sisu027","sisu031",1745
1,"sisu027","sisu032",1396
1,"sisu027","sisu033",793
1,"sisu027","sisu034",1311
1,"sisu027","sisu035",705
1,"sisu027","sisu036",1837
1,"sisu027","sisu037",1114
1,"sisu027","sisu038",1063
1,"sisu027","sisu039",1574
1,"sisu027","sisu040",1699
1,"sisu028","sisu001",824
1,"sisu028","sisu002",603
1,"sisu028","sisu003",1332
1,"sisu028","sisu004",253
1,"sisu028","sisu005",889
1,"sisu028","sisu006",132
1,"sisu028","sisu007",453
1,"sisu028","sisu008",1286
1,"sisu028","sisu009",1519
1,"sisu028","sisu010",112
1,"sisu028","sisu011",551
1,"sisu028","sisu012",933
1,"sisu028","sisu013",1482
1,"sisu028","sisu014",841
1,"sisu028","sisu015",728
1,"sisu028","sisu016",737
1,"sisu028","sisu017",1229
1,"sisu028","sisu018",1099
1,"sisu028","sisu019",597
1,"sisu028","sisu020",1344
1,"sisu028","sisu021",1144
1,"sisu028","sisu022",1091
1,"sisu028","sisu023",1076
1,"sisu028","sisu024",777
1,"sisu028","sisu025",646
1,"sisu028","sisu026",584
1,"sisu028","sisu027",819
1,"sisu028","sisu028",0
1,"sisu028","sisu029",1291
1,"sisu028","sisu030",574
1,"sisu028","sisu031",1681
1,"sisu028","sisu032",960
1,"sisu028","sisu033",106
1,"sisu028","sisu034",914
1,"sisu028","sisu035",654
1,"sisu028","sisu036",1035
1,"sisu028","sisu037",620
1,"sisu028","sisu038",569
1,"sisu028","sisu039",909
1,"sisu028","sisu040",1496
1,"sisu029","sisu001",906
1,"sisu029","sisu002",1660
1,"sisu029","sisu003",187
1,"sisu029","sisu004",1515
1,"sisu029","sisu005",1637
1,"sisu029","sisu006",1397
1,"sisu029","sisu007",1744
1,"sisu029","sisu008",773
1,"sisu029","sisu009",717
1,"sisu029","sisu010",1196
1,"sisu029","sisu011",985
1,"sisu029","sisu012",564
1,"sisu029","sisu013",470
1,"sisu029","sisu014",503
1,"sisu029","sisu015",1779
1,"sisu029","sisu016",586
1,"sisu029","sisu017",1287
1,"sisu029","sisu018",1333
1,"sisu029","sisu019",708
1,"sisu029","sisu020",1732
1,"sisu029","sisu021",1150
1,"sisu029","sisu022",1804
1,"sisu029","sisu023",623
1,"sisu029","sisu024",1076
1,"sisu029","sisu025",703
1,"sisu029","sisu026",1674
1,"sisu029","sisu027",839
1,"sisu029","sisu028",1291
1,"sisu029","sisu029",0
1,"sisu029","sisu030",1591
1,"sisu029","sisu031",1107
1,"sisu029","sisu032",1220
1,"sisu029","sisu033",1203
1,"sisu029","sisu034",1130
1,"sisu029","sisu035",1499
1,"sisu029","sisu036",2063
1,"sisu029","sisu037",1810
1,"sisu029","sisu038",1110
1,"sisu029","sisu039",1600
1,"sisu029","sisu040",1193
1,"sisu030","sisu001",1366
1,"sisu030","sisu002",1071
1,"sisu030","sisu003",1688
1,"sisu030","sisu004",409
1,"sisu030","sisu005",1425
1,"sisu030","sisu006",625
1,"sisu030","sisu007",575
1,"sisu030","sisu008",1791
1,"sisu030","sisu009",1990
1,"sisu030","sisu010",566
1,"sisu030","sisu011",611
1,"sisu030","sisu012",1081
1,"sisu030","sisu013",1621
1,"sisu030","sisu014",1254
1,"sisu030","sisu015",190
1,"sisu030","sisu016",1008
1,"sisu030","sisu017",1799
1,"sisu030","sisu018",1672
1,"sisu030","sisu019",1015
1,"sisu030","sisu020",1907
1,"sisu030","sisu021",1708
1,"sisu030","sisu022",1616
1,"sisu030","sisu023",1560
1,"sisu030","sisu024",1343
1,"sisu030","sisu025",1102
1,"sisu030","sisu026",1036
1,"sisu030","sisu027",840
1,"sisu030","sisu028",574
1,"sisu030","sisu029",1591
1,"sisu030","sisu030",0
1,"sisu030","sisu031",2205
1,"sisu030","sisu032",1532
1,"sisu030","sisu033",663
1,"sisu030","sisu034",1482
1,"sisu030","sisu035",188
1,"sisu030","sisu036",1438
1,"sisu030","sisu037",300
1,"sisu030","sisu038",1138
1,"sisu030","sisu039",1455
1,"sisu030","sisu040",2048
1,"sisu031","sisu001",859
1,"sisu031","sisu002",1649
1,"sisu031","sisu003",924
1,"sisu031","sisu004",1929
1,"sisu031","sisu005",1370
1,"sisu031","sisu006",1710
1,"sisu031","sisu007",2052
1,"sisu031","sisu008",426
1,"sisu031","sisu009",398
1,"sisu031","sisu010",1650
1,"sisu031","sisu011",1737
1,"sisu031","sisu012",1525
1,"sisu031","sisu013",1568
1,"sisu031","sisu014",1026
1,"sisu031","sisu015",2384
1,"sisu031","sisu016",1364
1,"sisu031","sisu017",677
1,"sisu031","sisu018",846
1,"sisu031","sisu019",1217
1,"sisu031","sisu020",1105
1,"sisu031","sisu021",644
1,"sisu031","sisu022",1420
1,"sisu031","sisu023",671
1,"sisu031","sisu024",953
1,"sisu031","sisu025",1117
1,"sisu031","sisu026",1687
1,"sisu031","sisu027",1745
1,"sisu031","sisu028",1681
1,"sisu031","sisu029",1107
1,"sisu031","sisu030",2205
1,"sisu031","sisu031",0
1,"sisu031","sisu032",875
1,"sisu031","sisu033",1576
1,"sisu031","sisu034",855
1,"sisu031","sisu035",2201
1,"sisu031","sisu036",1871
1,"sisu031","sisu037",2301
1,"sisu031","sisu038",1153
1,"sisu031","sisu039",1306
1,"sisu031","sisu040",307
1,"sisu032","sisu001",330
1,"sisu032","sisu002",778
1,"sisu032","sisu003",1121
1,"sisu032","sisu004",1178
1,"sisu032","sisu005",513
1,"sisu032","sisu006",942
1,"sisu032","sisu007",1240
1,"sisu032","sisu008",642
1,"sisu032","sisu009",926
1,"sisu032","sisu010",975
1,"sisu032","sisu011",1254
1,"sisu032","sisu012",1299
1,"sisu032","sisu013",1644
1,"sisu032","sisu014",786
1,"sisu032","sisu015",1686
1,"sisu032","sisu016",1049
1,"sisu032","sisu017",273
1,"sisu032","sisu018",153
1,"sisu032","sisu019",783
1,"sisu032","sisu020",530
1,"sisu032","sisu021",232
1,"sisu032","sisu022",620
1,"sisu032","sisu023",621
1,"sisu032","sisu024",214
1,"sisu032","sisu025",690
1,"sisu032","sisu026",819
1,"sisu032","sisu027",1396
1,"sisu032","sisu028",960
1,"sisu032","sisu029",1220
1,"sisu032","sisu030",1532
1,"sisu032","sisu031",875
1,"sisu032","sisu032",0
1,"sisu032","sisu033",870
1,"sisu032","sisu034",93
1,"sisu032","sisu035",1587
1,"sisu032","sisu036",1014
1,"sisu032","sisu037",1548
1,"sisu032","sisu038",396
1,"sisu032","sisu039",454
1,"sisu032","sisu040",607
1,"sisu033","sisu001",720
1,"sisu033","sisu002",603
1,"sisu033","sisu003",1237
1,"sisu033","sisu004",359
1,"sisu033","sisu005",846
1,"sisu033","sisu006",194
1,"sisu033","sisu007",547
1,"sisu033","sisu008",1180
1,"sisu033","sisu009",1414
1,"sisu033","sisu010",115
1,"sisu033","sisu011",540
1,"sisu033","sisu012",878
1,"sisu033","sisu013",1418
1,"sisu033","sisu014",743
1,"sisu033","sisu015",824
1,"sisu033","sisu016",665
1,"sisu033","sisu017",1137
1,"sisu033","sisu018",1013
1,"sisu033","sisu019",502
1,"sisu033","sisu020",1277
1,"sisu033","sisu021",1047
1,"sisu033","sisu022",1051
1,"sisu033","sisu023",971
1,"sisu033","sisu024",681
1,"sisu033","sisu025",545
1,"sisu033","sisu026",592
1,"sisu033","sisu027",793
1,"sisu033","sisu028",106
1,"sisu033","sisu029",1203
1,"sisu033","sisu030",663
1,"sisu033","sisu031",1576
1,"sisu033","sisu032",870
1,"sisu033","sisu033",0
1,"sisu033","sisu034",820
1,"sisu033","sisu035",724
1,"sisu033","sisu036",1044
1,"sisu033","sisu037",725
1,"sisu033","sisu038",476
1,"sisu033","sisu039",859
1,"sisu033","sisu040",1395
1,"sisu034","sisu001",237
1,"sisu034","sisu002",795
1,"sisu034","sisu003",1035
1,"sisu034","sisu004",1142
1,"sisu034","sisu005",570
1,"sisu034","sisu006",908
1,"sisu034","sisu007",1222
1,"sisu034","sisu008",583
1,"sisu034","sisu009",869
1,"sisu034","sisu010",920
1,"sisu034","sisu011",1177
1,"sisu034","sisu012",1208
1,"sisu034","sisu013",1551
1,"sisu034","sisu014",693
1,"sisu034","sisu015",1642
1,"sisu034","sisu016",960
1,"sisu034","sisu017",319
1,"sisu034","sisu018",237
1,"sisu034","sisu019",697
1,"sisu034","sisu020",622
1,"sisu034","sisu021",236
1,"sisu034","sisu022",696
1,"sisu034","sisu023",539
1,"sisu034","sisu024",142
1,"sisu034","sisu025",601
1,"sisu034","sisu026",832
1,"sisu034","sisu027",1311
1,"sisu034","sisu028",914
1,"sisu034","sisu029",1130
1,"sisu034","sisu030",1482
1,"sisu034","sisu031",855
1,"sisu034","sisu032",93
1,"sisu034","sisu033",820
1,"sisu034","sisu034",0
1,"sisu034","sisu035",1529
1,"sisu034","sisu036",1065
1,"sisu034","sisu037",1514
1,"sisu034","sisu038",345
1,"sisu034","sisu039",516
1,"sisu034","sisu040",609
1,"sisu035","sisu001",1387
1,"sisu035","sisu002",1205
1,"sisu035","sisu003",1613
1,"sisu035","sisu004",549
1,"sisu035","sisu005",1536
1,"sisu035","sisu006",734
1,"sisu035","sisu007",748
1,"sisu035","sisu008",1779
1,"sisu035","sisu009",1956
1,"sisu035","sisu010",614
1,"sisu035","sisu011",516
1,"sisu035","sisu012",963
1,"sisu035","sisu013",1484
1,"sisu035","sisu014",1212
1,"sisu035","sisu015",317
1,"sisu035","sisu016",931
1,"sisu035","sisu017",1847
1,"sisu035","sisu018",1733
1,"sisu035","sisu019",988
1,"sisu035","sisu020",1997
1,"sisu035","sisu021",1746
1,"sisu035","sisu022",1734
1,"sisu035","sisu023",1540
1,"sisu035","sisu024",1387
1,"sisu035","sisu025",1084
1,"sisu035","sisu026",1174
1,"sisu035","sisu027",705
1,"sisu035","sisu028",654
1,"sisu035","sisu029",1499
1,"sisu035","sisu030",188
1,"sisu035","sisu031",2201
1,"sisu035","sisu032",1587
1,"sisu035","sisu033",724
1,"sisu035","sisu034",1529
1,"sisu035","sisu035",0
1,"sisu035","sisu036",1593
1,"sisu035","sisu037",486
1,"sisu035","sisu038",1192
1,"sisu035","sisu039",1560
1,"sisu035","sisu040",2067
1,"sisu036","sisu001",1211
1,"sisu036","sisu002",442
1,"sisu036","sisu003",2022
1,"sisu036","sisu004",1045
1,"sisu036","sisu005",503
1,"sisu036","sisu006",910
1,"sisu036","sisu007",877
1,"sisu036","sisu008",1647
1,"sisu036","sisu009",1933
1,"sisu036","sisu010",1138
1,"sisu036","sisu011",1581
1,"sisu036","sisu012",1890
1,"sisu036","sisu013",2388
1,"sisu036","sisu014",1561
1,"sisu036","sisu015",1490
1,"sisu036","sisu016",1647
1,"sisu036","sisu017",1199
1,"sisu036","sisu018",1026
1,"sisu036","sisu019",1400
1,"sisu036","sisu020",908
1,"sisu036","sisu021",1233
1,"sisu036","sisu022",490
1,"sisu036","sisu023",1568
1,"sisu036","sisu024",1039
1,"sisu036","sisu025",1370
1,"sisu036","sisu026",453
1,"sisu036","sisu027",1837
1,"sisu036","sisu028",1035
1,"sisu036","sisu029",2063
1,"sisu036","sisu030",1438
1,"sisu036","sisu031",1871
1,"sisu036","sisu032",1014
1,"sisu036","sisu033",1044
1,"sisu036","sisu034",1065
1,"sisu036","sisu035",1593
1,"sisu036","sisu036",0
1,"sisu036","sisu037",1256
1,"sisu036","sisu038",954
1,"sisu036","sisu039",565
1,"sisu036","sisu040",1577
1,"sisu037","sisu001",1443
1,"sisu037","sisu002",952
1,"sisu037","sisu003",1887
1,"sisu037","sisu004",374
1,"sisu037","sisu005",1341
1,"sisu037","sisu006",607
1,"sisu037","sisu007",384
1,"sisu037","sisu008",1904
1,"sisu037","sisu009",2130
1,"sisu037","sisu010",665
1,"sisu037","sisu011",862
1,"sisu037","sisu012",1335
1,"sisu037","sisu013",1887
1,"sisu037","sisu014",1420
1,"sisu037","sisu015",246
1,"sisu037","sisu016",1224
1,"sisu037","sisu017",1821
1,"sisu037","sisu018",1674
1,"sisu037","sisu019",1173
1,"sisu037","sisu020",1851
1,"sisu037","sisu021",1749
1,"sisu037","sisu022",1513
1,"sisu037","sisu023",1689
1,"sisu037","sisu024",1383
1,"sisu037","sisu025",1243
1,"sisu037","sisu026",911
1,"sisu037","sisu027",1114
1,"sisu037","sisu028",620
1,"sisu037","sisu029",1810
1,"sisu037","sisu030",300
1,"sisu037","sisu031",2301
1,"sisu037","sisu032",1548
1,"sisu037","sisu033",725
1,"sisu037","sisu034",1514
1,"sisu037","sisu035",486
1,"sisu037","sisu036",1256
1,"sisu037","sisu037",0
1,"sisu037","sisu038",1172
1,"sisu037","sisu039",1383
1,"sisu037","sisu040",2109
1,"sisu038","sisu001",310
1,"sisu038","sisu002",576
1,"sisu038","sisu003",1070
1,"sisu038","sisu004",799
1,"sisu038","sisu005",550
1,"sisu038","sisu006",568
1,"sisu038","sisu007",899
1,"sisu038","sisu008",801
1,"sisu038","sisu009",1072
1,"sisu038","sisu010",579
1,"sisu038","sisu011",885
1,"sisu038","sisu012",1022
1,"sisu038","sisu013",1462
1,"sisu038","sisu014",610
1,"sisu038","sisu015",1296
1,"sisu038","sisu016",765
1,"sisu038","sisu017",661
1,"sisu038","sisu018",542
1,"sisu038","sisu019",492
1,"sisu038","sisu020",851
1,"sisu038","sisu021",577
1,"sisu038","sisu022",743
1,"sisu038","sisu023",651
1,"sisu038","sisu024",210
1,"sisu038","sisu025",434
1,"sisu038","sisu026",601
1,"sisu038","sisu027",1063
1,"sisu038","sisu028",569
1,"sisu038","sisu029",1110
1,"sisu038","sisu030",1138
1,"sisu038","sisu031",1153
1,"sisu038","sisu032",396
1,"sisu038","sisu033",476
1,"sisu038","sisu034",345
1,"sisu038","sisu035",1192
1,"sisu038","sisu036",954
1,"sisu038","sisu037",1172
1,"sisu038","sisu038",0
1,"sisu038","sisu039",529
1,"sisu038","sisu040",939
1,"sisu039","sisu001",701
1,"sisu039","sisu002",454
1,"sisu039","sisu003",1529
1,"sisu039","sisu004",1053
1,"sisu039","sisu005",65
1,"sisu039","sisu006",831
1,"sisu039","sisu007",1018
1,"sisu039","sisu008",1095
1,"sisu039","sisu009",1380
1,"sisu039","sisu010",974
1,"sisu039","sisu011",1366
1,"sisu039","sisu012",1550
1,"sisu039","sisu013",1981
1,"sisu039","sisu014",1117
1,"sisu039","sisu015",1572
1,"sisu039","sisu016",1293
1,"sisu039","sisu017",638
1,"sisu039","sisu018",462
1,"sisu039","sisu019",1021
1,"sisu039","sisu020",471
1,"sisu039","sisu021",668
1,"sisu039","sisu022",214
1,"sisu039","sisu023",1046
1,"sisu039","sisu024",526
1,"sisu039","sisu025",958
1,"sisu039","sisu026",500
1,"sisu039","sisu027",1574
1,"sisu039","sisu028",909
1,"sisu039","sisu029",1600
1,"sisu039","sisu030",1455
1,"sisu039","sisu031",1306
1,"sisu039","sisu032",454
1,"sisu039","sisu033",859
1,"sisu039","sisu034",516
1,"sisu039","sisu035",1560
1,"sisu039","sisu036",565
1,"sisu039","sisu037",1383
1,"sisu039","sisu038",529
1,"sisu039","sisu039",0
1,"sisu039","sisu040",1015
1,"sisu040","sisu001",682
1,"sisu040","sisu002",1385
1,"sisu040","sisu003",1027
1,"sisu040","sisu004",1736
1,"sisu040","sisu005",1080
1,"sisu040","sisu006",1506
1,"sisu040","sisu007",1830
1,"sisu040","sisu008",421
1,"sisu040","sisu009",574
1,"sisu040","sisu010",1483
1,"sisu040","sisu011",1643
1,"sisu040","sisu012",1514
1,"sisu040","sisu013",1663
1,"sisu040","sisu014",975
1,"sisu040","sisu015",2218
1,"sisu040","sisu016",1314
1,"sisu040","sisu017",378
1,"sisu040","sisu018",553
1,"sisu040","sisu019",1116
1,"sisu040","sisu020",800
1,"sisu040","sisu021",377
1,"sisu040","sisu022",1118
1,"sisu040","sisu023",629
1,"sisu040","sisu024",729
1,"sisu040","sisu025",1010
1,"sisu040","sisu026",1426
1,"sisu040","sisu027",1699
1,"sisu040","sisu028",1496
1,"sisu040","sisu029",1193
1,"sisu040","sisu030",2048
1,"sisu040","sisu031",307
1,"sisu040","sisu032",607
1,"sisu040","sisu033",1395
1,"sisu040","sisu034",609
1,"sisu040","sisu035",2067
1,"sisu040","sisu036",1577
1,"sisu040","sisu037",2109
1,"sisu040","sisu038",939
1,"sisu040","sisu039",1015
1,"sisu040","sisu040",0
