"waveid","sui","suj","distance"
1,"smsu019","smsu068",383
1,"smsu019","smsu069",1475
1,"smsu019","smsu070",1062
1,"smsu019","smsu071",1561
1,"smsu019","smsu072",1237
1,"smsu019","smsu073",821
1,"smsu019","smsu074",820
1,"smsu019","smsu075",1307
1,"smsu019","smsu076",1541
1,"smsu019","smsu077",1546
1,"smsu019","smsu078",894
1,"smsu019","smsu079",823
1,"smsu019","smsu080",1024
1,"smsu019","smsu081",1979
1,"smsu019","smsu082",1045
1,"smsu019","smsu083",1354
1,"smsu019","smsu084",730
1,"smsu019","smsu085",1247
1,"smsu019","smsu086",892
1,"smsu019","smsu087",1501
1,"smsu019","smsu088",214
1,"smsu019","smsu089",1429
1,"smsu019","smsu090",1639
1,"smsu019","smsu091",374
1,"smsu019","smsu092",659
1,"smsu019","smsu093",1494
1,"smsu019","smsu094",706
1,"smsu019","smsu095",191
1,"smsu019","smsu096",1434
1,"smsu019","smsu097",1789
1,"smsu019","smsu098",1675
1,"smsu019","smsu099",1413
1,"smsu019","smsu100",921
1,"smsu020","smsu001",706
1,"smsu020","smsu002",1380
1,"smsu020","smsu003",637
1,"smsu020","smsu004",690
1,"smsu020","smsu005",1215
1,"smsu020","smsu006",1003
1,"smsu020","smsu007",1380
1,"smsu020","smsu008",574
1,"smsu020","smsu009",1219
1,"smsu020","smsu010",390
1,"smsu020","smsu011",570
1,"smsu020","smsu012",1255
1,"smsu020","smsu013",854
1,"smsu020","smsu014",554
1,"smsu020","smsu015",227
1,"smsu020","smsu016",877
1,"smsu020","smsu017",1238
1,"smsu020","smsu018",1403
1,"smsu020","smsu019",1152
1,"smsu020","smsu020",0
1,"smsu020","smsu021",364
1,"smsu020","smsu022",506
1,"smsu020","smsu023",994
1,"smsu020","smsu024",1186
1,"smsu020","smsu025",1296
1,"smsu020","smsu026",1101
1,"smsu020","smsu027",673
1,"smsu020","smsu028",945
1,"smsu020","smsu029",667
1,"smsu020","smsu030",1395
1,"smsu020","smsu031",845
1,"smsu020","smsu032",1625
1,"smsu020","smsu033",1138
1,"smsu020","smsu034",92
1,"smsu020","smsu035",748
1,"smsu020","smsu036",1628
1,"smsu020","smsu037",1156
1,"smsu020","smsu038",192
1,"smsu020","smsu039",538
1,"smsu020","smsu040",1442
1,"smsu020","smsu041",546
1,"smsu020","smsu042",849
1,"smsu020","smsu043",714
1,"smsu020","smsu044",526
1,"smsu020","smsu045",1630
1,"smsu020","smsu046",392
1,"smsu020","smsu047",1149
1,"smsu020","smsu048",646
1,"smsu020","smsu049",535
1,"smsu020","smsu050",454
1,"smsu020","smsu051",177
1,"smsu020","smsu052",1201
1,"smsu020","smsu053",1442
1,"smsu020","smsu054",568
1,"smsu020","smsu055",1209
1,"smsu020","smsu056",1412
1,"smsu020","smsu057",1216
1,"smsu020","smsu058",1353
1,"smsu020","smsu059",813
1,"smsu020","smsu060",599
1,"smsu020","smsu061",1111
1,"smsu020","smsu062",1141
1,"smsu020","smsu063",335
1,"smsu020","smsu064",1124
1,"smsu020","smsu065",680
1,"smsu020","smsu066",1483
1,"smsu020","smsu067",599
1,"smsu020","smsu068",1075
1,"smsu020","smsu069",1259
1,"smsu020","smsu070",812
1,"smsu020","smsu071",1000
1,"smsu020","smsu072",142
1,"smsu020","smsu073",1466
1,"smsu020","smsu074",792
1,"smsu020","smsu075",351
1,"smsu020","smsu076",1165
1,"smsu020","smsu077",1389
1,"smsu020","smsu078",859
1,"smsu020","smsu079",512
1,"smsu020","smsu080",344
1,"smsu020","smsu081",835
1,"smsu020","smsu082",1198
1,"smsu020","smsu083",234
1,"smsu020","smsu084",994
1,"smsu020","smsu085",907
1,"smsu020","smsu086",1259
1,"smsu020","smsu087",395
1,"smsu020","smsu088",964
1,"smsu020","smsu089",871
1,"smsu020","smsu090",507
1,"smsu020","smsu091",807
1,"smsu020","smsu092",1157
1,"smsu020","smsu093",345
1,"smsu020","smsu094",529
1,"smsu020","smsu095",1315
1,"smsu020","smsu096",1037
1,"smsu020","smsu097",684
1,"smsu020","smsu098",526
1,"smsu020","smsu099",485
1,"smsu020","smsu100",286
1,"smsu021","smsu001",957
1,"smsu021","smsu002",1732
1,"smsu021","smsu003",923
1,"smsu021","smsu004",1027
1,"smsu021","smsu005",1526
1,"smsu021","smsu006",1181
1,"smsu021","smsu007",1558
1,"smsu021","smsu008",470
1,"smsu021","smsu009",1501
1,"smsu021","smsu010",613
1,"smsu021","smsu011",722
1,"smsu021","smsu012",1552
1,"smsu021","smsu013",1215
1,"smsu021","smsu014",396
1,"smsu021","smsu015",203
1,"smsu021","smsu016",831
1,"smsu021","smsu017",908
1,"smsu021","smsu018",1606
1,"smsu021","smsu019",1096
1,"smsu021","smsu020",364
1,"smsu021","smsu021",0
1,"smsu021","smsu022",385
1,"smsu021","smsu023",1212
1,"smsu021","smsu024",1263
1,"smsu021","smsu025",1618
1,"smsu021","smsu026",1243
1,"smsu021","smsu027",956
1,"smsu021","smsu028",1305
1,"smsu021","smsu029",355
1,"smsu021","smsu030",1474
1,"smsu021","smsu031",1209
1,"smsu021","smsu032",1672
1,"smsu021","smsu033",871
1,"smsu021","smsu034",449
1,"smsu021","smsu035",1021
1,"smsu021","smsu036",1685
1,"smsu021","smsu037",1437
1,"smsu021","smsu038",182
1,"smsu021","smsu039",464
1,"smsu021","smsu040",1485
1,"smsu021","smsu041",716
1,"smsu021","smsu042",532
1,"smsu021","smsu043",618
1,"smsu021","smsu044",633
1,"smsu021","smsu045",1689
1,"smsu021","smsu046",538
1,"smsu021","smsu047",1512
1,"smsu021","smsu048",620
1,"smsu021","smsu049",434
1,"smsu021","smsu050",342
1,"smsu021","smsu051",298
1,"smsu021","smsu052",1161
1,"smsu021","smsu053",1553
1,"smsu021","smsu054",538
1,"smsu021","smsu055",1529
1,"smsu021","smsu056",1481
1,"smsu021","smsu057",900
1,"smsu021","smsu058",1443
1,"smsu021","smsu059",506
1,"smsu021","smsu060",867
1,"smsu021","smsu061",946
1,"smsu021","smsu062",1431
1,"smsu021","smsu063",631
1,"smsu021","smsu064",1198
1,"smsu021","smsu065",992
1,"smsu021","smsu066",1487
1,"smsu021","smsu067",942
1,"smsu021","smsu068",1144
1,"smsu021","smsu069",1578
1,"smsu021","smsu070",457
1,"smsu021","smsu071",1355
1,"smsu021","smsu072",298
1,"smsu021","smsu073",1605
1,"smsu021","smsu074",494
1,"smsu021","smsu075",715
1,"smsu021","smsu076",1504
1,"smsu021","smsu077",1704
1,"smsu021","smsu078",538
1,"smsu021","smsu079",729
1,"smsu021","smsu080",78
1,"smsu021","smsu081",1058
1,"smsu021","smsu082",1437
1,"smsu021","smsu083",564
1,"smsu021","smsu084",1174
1,"smsu021","smsu085",1225
1,"smsu021","smsu086",1451
1,"smsu021","smsu087",467
1,"smsu021","smsu088",884
1,"smsu021","smsu089",1220
1,"smsu021","smsu090",781
1,"smsu021","smsu091",722
1,"smsu021","smsu092",1301
1,"smsu021","smsu093",600
1,"smsu021","smsu094",675
1,"smsu021","smsu095",1281
1,"smsu021","smsu096",1373
1,"smsu021","smsu097",723
1,"smsu021","smsu098",757
1,"smsu021","smsu099",317
1,"smsu021","smsu100",514
1,"smsu022","smsu001",750
1,"smsu022","smsu002",1655
1,"smsu022","smsu003",1144
1,"smsu022","smsu004",946
1,"smsu022","smsu005",1358
1,"smsu022","smsu006",879
1,"smsu022","smsu007",1241
1,"smsu022","smsu008",85
1,"smsu022","smsu009",1290
1,"smsu022","smsu010",880
1,"smsu022","smsu011",1036
1,"smsu022","smsu012",1360
1,"smsu022","smsu013",1206
1,"smsu022","smsu014",781
1,"smsu022","smsu015",516
1,"smsu022","smsu016",445
1,"smsu022","smsu017",827
1,"smsu022","smsu018",1307
1,"smsu022","smsu019",713
1,"smsu022","smsu020",506
1,"smsu022","smsu021",385
1,"smsu022","smsu022",0
1,"smsu022","smsu023",945
1,"smsu022","smsu024",897
1,"smsu022","smsu025",1468
1,"smsu022","smsu026",912
1,"smsu022","smsu027",791
1,"smsu022","smsu028",1373
1,"smsu022","smsu029",693
1,"smsu022","smsu030",1105
1,"smsu022","smsu031",1226
1,"smsu022","smsu032",1293
1,"smsu022","smsu033",655
1,"smsu022","smsu034",591
1,"smsu022","smsu035",1254
1,"smsu022","smsu036",1307
1,"smsu022","smsu037",1229
1,"smsu022","smsu038",450
1,"smsu022","smsu039",843
1,"smsu022","smsu040",1106
1,"smsu022","smsu041",1019
1,"smsu022","smsu042",456
1,"smsu022","smsu043",235
1,"smsu022","smsu044",349
1,"smsu022","smsu045",1312
1,"smsu022","smsu046",845
1,"smsu022","smsu047",1507
1,"smsu022","smsu048",994
1,"smsu022","smsu049",816
1,"smsu022","smsu050",721
1,"smsu022","smsu051",575
1,"smsu022","smsu052",777
1,"smsu022","smsu053",1196
1,"smsu022","smsu054",910
1,"smsu022","smsu055",1377
1,"smsu022","smsu056",1109
1,"smsu022","smsu057",783
1,"smsu022","smsu058",1078
1,"smsu022","smsu059",411
1,"smsu022","smsu060",696
1,"smsu022","smsu061",608
1,"smsu022","smsu062",1235
1,"smsu022","smsu063",841
1,"smsu022","smsu064",833
1,"smsu022","smsu065",1180
1,"smsu022","smsu066",1103
1,"smsu022","smsu067",885
1,"smsu022","smsu068",778
1,"smsu022","smsu069",1421
1,"smsu022","smsu070",534
1,"smsu022","smsu071",1301
1,"smsu022","smsu072",552
1,"smsu022","smsu073",1261
1,"smsu022","smsu074",378
1,"smsu022","smsu075",784
1,"smsu022","smsu076",1394
1,"smsu022","smsu077",1536
1,"smsu022","smsu078",471
1,"smsu022","smsu079",526
1,"smsu022","smsu080",311
1,"smsu022","smsu081",1334
1,"smsu022","smsu082",1178
1,"smsu022","smsu083",738
1,"smsu022","smsu084",876
1,"smsu022","smsu085",1086
1,"smsu022","smsu086",1149
1,"smsu022","smsu087",802
1,"smsu022","smsu088",503
1,"smsu022","smsu089",1157
1,"smsu022","smsu090",1012
1,"smsu022","smsu091",340
1,"smsu022","smsu092",969
1,"smsu022","smsu093",844
1,"smsu022","smsu094",416
1,"smsu022","smsu095",896
1,"smsu022","smsu096",1263
1,"smsu022","smsu097",1083
1,"smsu022","smsu098",1023
1,"smsu022","smsu099",702
1,"smsu022","smsu100",413
1,"smsu023","smsu001",295
1,"smsu023","smsu002",972
1,"smsu023","smsu003",1342
1,"smsu023","smsu004",569
1,"smsu023","smsu005",534
1,"smsu023","smsu006",147
1,"smsu023","smsu007",405
1,"smsu023","smsu008",905
1,"smsu023","smsu009",392
1,"smsu023","smsu010",1289
1,"smsu023","smsu011",1486
1,"smsu023","smsu012",487
1,"smsu023","smsu013",837
1,"smsu023","smsu014",1534
1,"smsu023","smsu015",1194
1,"smsu023","smsu016",772
1,"smsu023","smsu017",1689
1,"smsu023","smsu018",410
1,"smsu023","smsu019",865
1,"smsu023","smsu020",994
1,"smsu023","smsu021",1212
1,"smsu023","smsu022",945
1,"smsu023","smsu023",0
1,"smsu023","smsu024",511
1,"smsu023","smsu025",659
1,"smsu023","smsu026",283
1,"smsu023","smsu027",372
1,"smsu023","smsu028",1121
1,"smsu023","smsu029",1567
1,"smsu023","smsu030",627
1,"smsu023","smsu031",911
1,"smsu023","smsu032",877
1,"smsu023","smsu033",1413
1,"smsu023","smsu034",990
1,"smsu023","smsu035",1441
1,"smsu023","smsu036",859
1,"smsu023","smsu037",344
1,"smsu023","smsu038",1131
1,"smsu023","smsu039",1531
1,"smsu023","smsu040",753
1,"smsu023","smsu041",1451
1,"smsu023","smsu042",1374
1,"smsu023","smsu043",875
1,"smsu023","smsu044",600
1,"smsu023","smsu045",854
1,"smsu023","smsu046",1348
1,"smsu023","smsu047",1033
1,"smsu023","smsu048",1636
1,"smsu023","smsu049",1526
1,"smsu023","smsu050",1439
1,"smsu023","smsu051",1169
1,"smsu023","smsu052",843
1,"smsu023","smsu053",584
1,"smsu023","smsu054",1560
1,"smsu023","smsu055",585
1,"smsu023","smsu056",664
1,"smsu023","smsu057",1623
1,"smsu023","smsu058",572
1,"smsu023","smsu059",1330
1,"smsu023","smsu060",408
1,"smsu023","smsu061",1128
1,"smsu023","smsu062",376
1,"smsu023","smsu063",1161
1,"smsu023","smsu064",497
1,"smsu023","smsu065",1288
1,"smsu023","smsu066",882
1,"smsu023","smsu067",623
1,"smsu023","smsu068",497
1,"smsu023","smsu069",610
1,"smsu023","smsu070",1478
1,"smsu023","smsu071",776
1,"smsu023","smsu072",1134
1,"smsu023","smsu073",545
1,"smsu023","smsu074",1294
1,"smsu023","smsu075",883
1,"smsu023","smsu076",696
1,"smsu023","smsu077",683
1,"smsu023","smsu078",1391
1,"smsu023","smsu079",490
1,"smsu023","smsu080",1141
1,"smsu023","smsu081",1606
1,"smsu023","smsu082",233
1,"smsu023","smsu083",1061
1,"smsu023","smsu084",138
1,"smsu023","smsu085",446
1,"smsu023","smsu086",275
1,"smsu023","smsu087",1379
1,"smsu023","smsu088",865
1,"smsu023","smsu089",676
1,"smsu023","smsu090",1286
1,"smsu023","smsu091",854
1,"smsu023","smsu092",303
1,"smsu023","smsu093",1225
1,"smsu023","smsu094",543
1,"smsu023","smsu095",883
1,"smsu023","smsu096",609
1,"smsu023","smsu097",1653
1,"smsu023","smsu098",1369
1,"smsu023","smsu099",1458
1,"smsu023","smsu100",721
1,"smsu024","smsu001",673
1,"smsu024","smsu002",1480
1,"smsu024","smsu003",1691
1,"smsu024","smsu004",1019
1,"smsu024","smsu005",1029
1,"smsu024","smsu006",367
1,"smsu024","smsu007",468
1,"smsu024","smsu008",823
1,"smsu024","smsu009",861
1,"smsu024","smsu010",1554
1,"smsu024","smsu011",1747
1,"smsu024","smsu012",964
1,"smsu024","smsu013",1315
1,"smsu024","smsu014",1646
1,"smsu024","smsu015",1326
1,"smsu024","smsu016",512
1,"smsu024","smsu017",1436
1,"smsu024","smsu018",583
1,"smsu024","smsu019",441
1,"smsu024","smsu020",1186
1,"smsu024","smsu021",1263
1,"smsu024","smsu022",897
1,"smsu024","smsu023",511
1,"smsu024","smsu024",0
1,"smsu024","smsu025",1152
1,"smsu024","smsu026",231
1,"smsu024","smsu027",781
1,"smsu024","smsu028",1590
1,"smsu024","smsu029",1590
1,"smsu024","smsu030",212
1,"smsu024","smsu031",1381
1,"smsu024","smsu032",443
1,"smsu024","smsu033",1119
1,"smsu024","smsu034",1221
1,"smsu024","smsu035",1801
1,"smsu024","smsu036",443
1,"smsu024","smsu037",829
1,"smsu024","smsu038",1255
1,"smsu024","smsu039",1680
1,"smsu024","smsu040",273
1,"smsu024","smsu041",1717
1,"smsu024","smsu042",1212
1,"smsu024","smsu043",714
1,"smsu024","smsu044",663
1,"smsu024","smsu045",445
1,"smsu024","smsu046",1577
1,"smsu024","smsu047",1537
1,"smsu024","smsu048",1814
1,"smsu024","smsu049",1662
1,"smsu024","smsu050",1567
1,"smsu024","smsu051",1339
1,"smsu024","smsu052",389
1,"smsu024","smsu053",305
1,"smsu024","smsu054",1731
1,"smsu024","smsu055",1086
1,"smsu024","smsu056",226
1,"smsu024","smsu057",1357
1,"smsu024","smsu058",181
1,"smsu024","smsu059",1174
1,"smsu024","smsu060",758
1,"smsu024","smsu061",777
1,"smsu024","smsu062",871
1,"smsu024","smsu063",1449
1,"smsu024","smsu064",65
1,"smsu024","smsu065",1665
1,"smsu024","smsu066",376
1,"smsu024","smsu067",1044
1,"smsu024","smsu068",119
1,"smsu024","smsu069",1104
1,"smsu024","smsu070",1369
1,"smsu024","smsu071",1279
1,"smsu024","smsu072",1305
1,"smsu024","smsu073",398
1,"smsu024","smsu074",1141
1,"smsu024","smsu075",1218
1,"smsu024","smsu076",1206
1,"smsu024","smsu077",1155
1,"smsu024","smsu078",1229
1,"smsu024","smsu079",715
1,"smsu024","smsu080",1185
1,"smsu024","smsu081",1944
1,"smsu024","smsu082",638
1,"smsu024","smsu083",1335
1,"smsu024","smsu084",378
1,"smsu024","smsu085",948
1,"smsu024","smsu086",461
1,"smsu024","smsu087",1576
1,"smsu024","smsu088",551
1,"smsu024","smsu089",1166
1,"smsu024","smsu090",1604
1,"smsu024","smsu091",635
1,"smsu024","smsu092",237
1,"smsu024","smsu093",1495
1,"smsu024","smsu094",658
1,"smsu024","smsu095",391
1,"smsu024","smsu096",1119
1,"smsu024","smsu097",1868
1,"smsu024","smsu098",1665
1,"smsu024","smsu099",1565
1,"smsu024","smsu100",906
1,"smsu025","smsu001",722
1,"smsu025","smsu002",357
1,"smsu025","smsu003",1329
1,"smsu025","smsu004",609
1,"smsu025","smsu005",125
1,"smsu025","smsu006",804
1,"smsu025","smsu007",829
1,"smsu025","smsu008",1454
1,"smsu025","smsu009",298
1,"smsu025","smsu010",1432
1,"smsu025","smsu011",1602
1,"smsu025","smsu012",198
1,"smsu025","smsu013",614
1,"smsu025","smsu014",1838
1,"smsu025","smsu015",1523
1,"smsu025","smsu016",1408
1,"smsu025","smsu017",2275
1,"smsu025","smsu018",725
1,"smsu025","smsu019",1524
1,"smsu025","smsu020",1296
1,"smsu025","smsu021",1618
1,"smsu025","smsu022",1468
1,"smsu025","smsu023",659
1,"smsu025","smsu024",1152
1,"smsu025","smsu025",0
1,"smsu025","smsu026",922
1,"smsu025","smsu027",679
1,"smsu025","smsu028",846
1,"smsu025","smsu029",1957
1,"smsu025","smsu030",1215
1,"smsu025","smsu031",689
1,"smsu025","smsu032",1437
1,"smsu025","smsu033",2028
1,"smsu025","smsu034",1246
1,"smsu025","smsu035",1391
1,"smsu025","smsu036",1408
1,"smsu025","smsu037",323
1,"smsu025","smsu038",1480
1,"smsu025","smsu039",1792
1,"smsu025","smsu040",1358
1,"smsu025","smsu041",1563
1,"smsu025","smsu042",1922
1,"smsu025","smsu043",1468
1,"smsu025","smsu044",1130
1,"smsu025","smsu045",1399
1,"smsu025","smsu046",1533
1,"smsu025","smsu047",593
1,"smsu025","smsu048",1848
1,"smsu025","smsu049",1802
1,"smsu025","smsu050",1735
1,"smsu025","smsu051",1460
1,"smsu025","smsu052",1502
1,"smsu025","smsu053",1118
1,"smsu025","smsu054",1791
1,"smsu025","smsu055",91
1,"smsu025","smsu056",1256
1,"smsu025","smsu057",2217
1,"smsu025","smsu058",1162
1,"smsu025","smsu059",1877
1,"smsu025","smsu060",774
1,"smsu025","smsu061",1771
1,"smsu025","smsu062",284
1,"smsu025","smsu063",1293
1,"smsu025","smsu064",1148
1,"smsu025","smsu065",1229
1,"smsu025","smsu066",1503
1,"smsu025","smsu067",704
1,"smsu025","smsu068",1154
1,"smsu025","smsu069",50
1,"smsu025","smsu070",1985
1,"smsu025","smsu071",432
1,"smsu025","smsu072",1429
1,"smsu025","smsu073",1020
1,"smsu025","smsu074",1844
1,"smsu025","smsu075",1015
1,"smsu025","smsu076",193
1,"smsu025","smsu077",110
1,"smsu025","smsu078",1938
1,"smsu025","smsu079",942
1,"smsu025","smsu080",1564
1,"smsu025","smsu081",1575
1,"smsu025","smsu082",528
1,"smsu025","smsu083",1238
1,"smsu025","smsu084",796
1,"smsu025","smsu085",394
1,"smsu025","smsu086",740
1,"smsu025","smsu087",1601
1,"smsu025","smsu088",1509
1,"smsu025","smsu089",480
1,"smsu025","smsu090",1343
1,"smsu025","smsu091",1470
1,"smsu025","smsu092",920
1,"smsu025","smsu093",1372
1,"smsu025","smsu094",1058
1,"smsu025","smsu095",1536
1,"smsu025","smsu096",277
1,"smsu025","smsu097",1813
1,"smsu025","smsu098",1448
1,"smsu025","smsu099",1776
1,"smsu025","smsu100",1112
1,"smsu026","smsu001",492
1,"smsu026","smsu002",1249
1,"smsu026","smsu003",1544
1,"smsu026","smsu004",821
1,"smsu026","smsu005",799
1,"smsu026","smsu006",147
1,"smsu026","smsu007",332
1,"smsu026","smsu008",851
1,"smsu026","smsu009",633
1,"smsu026","smsu010",1443
1,"smsu026","smsu011",1640
1,"smsu026","smsu012",736
1,"smsu026","smsu013",1107
1,"smsu026","smsu014",1605
1,"smsu026","smsu015",1270
1,"smsu026","smsu016",614
1,"smsu026","smsu017",1559
1,"smsu026","smsu018",420
1,"smsu026","smsu019",631
1,"smsu026","smsu020",1101
1,"smsu026","smsu021",1243
1,"smsu026","smsu022",912
1,"smsu026","smsu023",283
1,"smsu026","smsu024",231
1,"smsu026","smsu025",922
1,"smsu026","smsu026",0
1,"smsu026","smsu027",594
1,"smsu026","smsu028",1388
1,"smsu026","smsu029",1588
1,"smsu026","smsu030",355
1,"smsu026","smsu031",1177
1,"smsu026","smsu032",609
1,"smsu026","smsu033",1258
1,"smsu026","smsu034",1120
1,"smsu026","smsu035",1650
1,"smsu026","smsu036",596
1,"smsu026","smsu037",599
1,"smsu026","smsu038",1202
1,"smsu026","smsu039",1623
1,"smsu026","smsu040",472
1,"smsu026","smsu041",1608
1,"smsu026","smsu042",1290
1,"smsu026","smsu043",776
1,"smsu026","smsu044",612
1,"smsu026","smsu045",593
1,"smsu026","smsu046",1482
1,"smsu026","smsu047",1315
1,"smsu026","smsu048",1745
1,"smsu026","smsu049",1610
1,"smsu026","smsu050",1517
1,"smsu026","smsu051",1267
1,"smsu026","smsu052",595
1,"smsu026","smsu053",350
1,"smsu026","smsu054",1664
1,"smsu026","smsu055",856
1,"smsu026","smsu056",389
1,"smsu026","smsu057",1485
1,"smsu026","smsu058",301
1,"smsu026","smsu059",1248
1,"smsu026","smsu060",592
1,"smsu026","smsu061",937
1,"smsu026","smsu062",640
1,"smsu026","smsu063",1327
1,"smsu026","smsu064",230
1,"smsu026","smsu065",1506
1,"smsu026","smsu066",598
1,"smsu026","smsu067",859
1,"smsu026","smsu068",248
1,"smsu026","smsu069",874
1,"smsu026","smsu070",1425
1,"smsu026","smsu071",1058
1,"smsu026","smsu072",1232
1,"smsu026","smsu073",367
1,"smsu026","smsu074",1213
1,"smsu026","smsu075",1072
1,"smsu026","smsu076",976
1,"smsu026","smsu077",929
1,"smsu026","smsu078",1307
1,"smsu026","smsu079",596
1,"smsu026","smsu080",1167
1,"smsu026","smsu081",1804
1,"smsu026","smsu082",416
1,"smsu026","smsu083",1218
1,"smsu026","smsu084",159
1,"smsu026","smsu085",727
1,"smsu026","smsu086",270
1,"smsu026","smsu087",1496
1,"smsu026","smsu088",685
1,"smsu026","smsu089",952
1,"smsu026","smsu090",1470
1,"smsu026","smsu091",723
1,"smsu026","smsu092",58
1,"smsu026","smsu093",1382
1,"smsu026","smsu094",581
1,"smsu026","smsu095",616
1,"smsu026","smsu096",892
1,"smsu026","smsu097",1782
1,"smsu026","smsu098",1542
1,"smsu026","smsu099",1525
1,"smsu026","smsu100",815
1,"smsu027","smsu001",108
1,"smsu027","smsu002",880
1,"smsu027","smsu003",970
1,"smsu027","smsu004",243
1,"smsu027","smsu005",576
1,"smsu027","smsu006",452
1,"smsu027","smsu007",777
1,"smsu027","smsu008",783
1,"smsu027","smsu009",549
1,"smsu027","smsu010",927
1,"smsu027","smsu011",1123
1,"smsu027","smsu012",596
1,"smsu027","smsu013",549
1,"smsu027","smsu014",1226
1,"smsu027","smsu015",892
1,"smsu027","smsu016",812
1,"smsu027","smsu017",1608
1,"smsu027","smsu018",769
1,"smsu027","smsu019",1004
1,"smsu027","smsu020",673
1,"smsu027","smsu021",956
1,"smsu027","smsu022",791
1,"smsu027","smsu023",372
1,"smsu027","smsu024",781
1,"smsu027","smsu025",679
1,"smsu027","smsu026",594
1,"smsu027","smsu027",0
1,"smsu027","smsu028",812
1,"smsu027","smsu029",1305
1,"smsu027","smsu030",947
1,"smsu027","smsu031",607
1,"smsu027","smsu032",1201
1,"smsu027","smsu033",1382
1,"smsu027","smsu034",650
1,"smsu027","smsu035",1070
1,"smsu027","smsu036",1190
1,"smsu027","smsu037",486
1,"smsu027","smsu038",838
1,"smsu027","smsu039",1206
1,"smsu027","smsu040",1050
1,"smsu027","smsu041",1086
1,"smsu027","smsu042",1246
1,"smsu027","smsu043",819
1,"smsu027","smsu044",465
1,"smsu027","smsu045",1187
1,"smsu027","smsu046",996
1,"smsu027","smsu047",811
1,"smsu027","smsu048",1296
1,"smsu027","smsu049",1207
1,"smsu027","smsu050",1126
1,"smsu027","smsu051",849
1,"smsu027","smsu052",1010
1,"smsu027","smsu053",934
1,"smsu027","smsu054",1225
1,"smsu027","smsu055",588
1,"smsu027","smsu056",979
1,"smsu027","smsu057",1555
1,"smsu027","smsu058",894
1,"smsu027","smsu059",1201
1,"smsu027","smsu060",95
1,"smsu027","smsu061",1171
1,"smsu027","smsu062",476
1,"smsu027","smsu063",795
1,"smsu027","smsu064",741
1,"smsu027","smsu065",919
1,"smsu027","smsu066",1152
1,"smsu027","smsu067",265
1,"smsu027","smsu068",716
1,"smsu027","smsu069",634
1,"smsu027","smsu070",1305
1,"smsu027","smsu071",565
1,"smsu027","smsu072",814
1,"smsu027","smsu073",912
1,"smsu027","smsu074",1168
1,"smsu027","smsu075",512
1,"smsu027","smsu076",608
1,"smsu027","smsu077",755
1,"smsu027","smsu078",1262
1,"smsu027","smsu079",265
1,"smsu027","smsu080",896
1,"smsu027","smsu081",1234
1,"smsu027","smsu082",538
1,"smsu027","smsu083",701
1,"smsu027","smsu084",440
1,"smsu027","smsu085",296
1,"smsu027","smsu086",646
1,"smsu027","smsu087",1038
1,"smsu027","smsu088",921
1,"smsu027","smsu089",427
1,"smsu027","smsu090",915
1,"smsu027","smsu091",843
1,"smsu027","smsu092",636
1,"smsu027","smsu093",863
1,"smsu027","smsu094",392
1,"smsu027","smsu095",1085
1,"smsu027","smsu096",480
1,"smsu027","smsu097",1300
1,"smsu027","smsu098",1000
1,"smsu027","smsu099",1156
1,"smsu027","smsu100",442
1,"smsu028","smsu001",920
1,"smsu028","smsu002",670
1,"smsu028","smsu003",593
1,"smsu028","smsu004",571
1,"smsu028","smsu005",864
1,"smsu028","smsu006",1241
1,"smsu028","smsu007",1481
1,"smsu028","smsu008",1409
1,"smsu028","smsu009",1011
1,"smsu028","smsu010",835
1,"smsu028","smsu011",937
1,"smsu028","smsu012",962
1,"smsu028","smsu013",286
1,"smsu028","smsu014",1341
1,"smsu028","smsu015",1129
1,"smsu028","smsu016",1569
1,"smsu028","smsu017",2172
1,"smsu028","smsu018",1422
1,"smsu028","smsu019",1796
1,"smsu028","smsu020",945
1,"smsu028","smsu021",1305
1,"smsu028","smsu022",1373
1,"smsu028","smsu023",1121
1,"smsu028","smsu024",1590
1,"smsu028","smsu025",846
1,"smsu028","smsu026",1388
1,"smsu028","smsu027",812
1,"smsu028","smsu028",0
1,"smsu028","smsu029",1554
1,"smsu028","smsu030",1742
1,"smsu028","smsu031",211
1,"smsu028","smsu032",1995
1,"smsu028","smsu033",2028
1,"smsu028","smsu034",857
1,"smsu028","smsu035",612
1,"smsu028","smsu036",1979
1,"smsu028","smsu037",978
1,"smsu028","smsu038",1125
1,"smsu028","smsu039",1253
1,"smsu028","smsu040",1856
1,"smsu028","smsu041",901
1,"smsu028","smsu042",1782
1,"smsu028","smsu043",1505
1,"smsu028","smsu044",1165
1,"smsu028","smsu045",1974
1,"smsu028","smsu046",957
1,"smsu028","smsu047",319
1,"smsu028","smsu048",1243
1,"smsu028","smsu049",1279
1,"smsu028","smsu050",1249
1,"smsu028","smsu051",1035
1,"smsu028","smsu052",1811
1,"smsu028","smsu053",1704
1,"smsu028","smsu054",1216
1,"smsu028","smsu055",808
1,"smsu028","smsu056",1776
1,"smsu028","smsu057",2142
1,"smsu028","smsu058",1687
1,"smsu028","smsu059",1743
1,"smsu028","smsu060",856
1,"smsu028","smsu061",1902
1,"smsu028","smsu062",930
1,"smsu028","smsu063",728
1,"smsu028","smsu064",1553
1,"smsu028","smsu065",474
1,"smsu028","smsu066",1963
1,"smsu028","smsu067",562
1,"smsu028","smsu068",1528
1,"smsu028","smsu069",846
1,"smsu028","smsu070",1758
