"waveid","sui","suj","distance"
1,"exsu013","exsu059",1362
1,"exsu013","exsu060",549
1,"exsu013","exsu061",1490
1,"exsu013","exsu062",272
1,"exsu013","exsu063",1802
1,"exsu013","exsu064",576
1,"exsu013","exsu065",1290
1,"exsu013","exsu066",557
1,"exsu013","exsu067",601
1,"exsu013","exsu068",401
1,"exsu013","exsu069",1561
1,"exsu013","exsu070",1597
1,"exsu014","exsu001",417
1,"exsu014","exsu002",1579
1,"exsu014","exsu003",2160
1,"exsu014","exsu004",217
1,"exsu014","exsu005",1399
1,"exsu014","exsu006",1771
1,"exsu014","exsu007",147
1,"exsu014","exsu008",1654
1,"exsu014","exsu009",1336
1,"exsu014","exsu010",1550
1,"exsu014","exsu011",2195
1,"exsu014","exsu012",835
1,"exsu014","exsu013",577
1,"exsu014","exsu014",0
1,"exsu014","exsu015",2215
1,"exsu014","exsu016",1049
1,"exsu014","exsu017",197
1,"exsu014","exsu018",532
1,"exsu014","exsu019",1012
1,"exsu014","exsu020",1615
1,"exsu014","exsu021",247
1,"exsu014","exsu022",1639
1,"exsu014","exsu023",759
1,"exsu014","exsu024",1952
1,"exsu014","exsu025",944
1,"exsu014","exsu026",1601
1,"exsu014","exsu027",2085
1,"exsu014","exsu028",1042
1,"exsu014","exsu029",1267
1,"exsu014","exsu030",1633
1,"exsu014","exsu031",1533
1,"exsu014","exsu032",551
1,"exsu014","exsu033",1304
1,"exsu014","exsu034",1110
1,"exsu014","exsu035",2232
1,"exsu014","exsu036",1885
1,"exsu014","exsu037",1921
1,"exsu014","exsu038",173
1,"exsu014","exsu039",1908
1,"exsu014","exsu040",2215
1,"exsu014","exsu041",1093
1,"exsu014","exsu042",918
1,"exsu014","exsu043",2099
1,"exsu014","exsu044",1190
1,"exsu014","exsu045",1907
1,"exsu014","exsu046",1539
1,"exsu014","exsu047",1382
1,"exsu014","exsu048",1243
1,"exsu014","exsu049",1387
1,"exsu014","exsu050",278
1,"exsu014","exsu051",1509
1,"exsu014","exsu052",1060
1,"exsu014","exsu053",1569
1,"exsu014","exsu054",1139
1,"exsu014","exsu055",1108
1,"exsu014","exsu056",1874
1,"exsu014","exsu057",1271
1,"exsu014","exsu058",1610
1,"exsu014","exsu059",1353
1,"exsu014","exsu060",1125
1,"exsu014","exsu061",1684
1,"exsu014","exsu062",815
1,"exsu014","exsu063",2277
1,"exsu014","exsu064",637
1,"exsu014","exsu065",1695
1,"exsu014","exsu066",186
1,"exsu014","exsu067",1038
1,"exsu014","exsu068",606
1,"exsu014","exsu069",2045
1,"exsu014","exsu070",1645
1,"exsu015","exsu001",2184
1,"exsu015","exsu002",726
1,"exsu015","exsu003",178
1,"exsu015","exsu004",2299
1,"exsu015","exsu005",1801
1,"exsu015","exsu006",447
1,"exsu015","exsu007",2158
1,"exsu015","exsu008",638
1,"exsu015","exsu009",1078
1,"exsu015","exsu010",1176
1,"exsu015","exsu011",144
1,"exsu015","exsu012",1398
1,"exsu015","exsu013",1777
1,"exsu015","exsu014",2215
1,"exsu015","exsu015",0
1,"exsu015","exsu016",1177
1,"exsu015","exsu017",2253
1,"exsu015","exsu018",1684
1,"exsu015","exsu019",1617
1,"exsu015","exsu020",668
1,"exsu015","exsu021",2228
1,"exsu015","exsu022",1529
1,"exsu015","exsu023",2024
1,"exsu015","exsu024",561
1,"exsu015","exsu025",1301
1,"exsu015","exsu026",738
1,"exsu015","exsu027",132
1,"exsu015","exsu028",1184
1,"exsu015","exsu029",1414
1,"exsu015","exsu030",1405
1,"exsu015","exsu031",864
1,"exsu015","exsu032",2007
1,"exsu015","exsu033",1104
1,"exsu015","exsu034",1242
1,"exsu015","exsu035",691
1,"exsu015","exsu036",608
1,"exsu015","exsu037",1201
1,"exsu015","exsu038",2044
1,"exsu015","exsu039",529
1,"exsu015","exsu040",59
1,"exsu015","exsu041",1181
1,"exsu015","exsu042",1701
1,"exsu015","exsu043",642
1,"exsu015","exsu044",1227
1,"exsu015","exsu045",516
1,"exsu015","exsu046",1486
1,"exsu015","exsu047",835
1,"exsu015","exsu048",1692
1,"exsu015","exsu049",913
1,"exsu015","exsu050",1941
1,"exsu015","exsu051",771
1,"exsu015","exsu052",1231
1,"exsu015","exsu053",859
1,"exsu015","exsu054",1824
1,"exsu015","exsu055",1131
1,"exsu015","exsu056",754
1,"exsu015","exsu057",1423
1,"exsu015","exsu058",784
1,"exsu015","exsu059",1537
1,"exsu015","exsu060",1407
1,"exsu015","exsu061",999
1,"exsu015","exsu062",1511
1,"exsu015","exsu063",215
1,"exsu015","exsu064",1635
1,"exsu015","exsu065",526
1,"exsu015","exsu066",2074
1,"exsu015","exsu067",1998
1,"exsu015","exsu068",1611
1,"exsu015","exsu069",314
1,"exsu015","exsu070",1413
1,"exsu016","exsu001",1018
1,"exsu016","exsu002",651
1,"exsu016","exsu003",1112
1,"exsu016","exsu004",1122
1,"exsu016","exsu005",1048
1,"exsu016","exsu006",730
1,"exsu016","exsu007",1012
1,"exsu016","exsu008",698
1,"exsu016","exsu009",622
1,"exsu016","exsu010",942
1,"exsu016","exsu011",1147
1,"exsu016","exsu012",220
1,"exsu016","exsu013",615
1,"exsu016","exsu014",1049
1,"exsu016","exsu015",1177
1,"exsu016","exsu016",0
1,"exsu016","exsu017",1076
1,"exsu016","exsu018",531
1,"exsu016","exsu019",845
1,"exsu016","exsu020",660
1,"exsu016","exsu021",1051
1,"exsu016","exsu022",1029
1,"exsu016","exsu023",933
1,"exsu016","exsu024",923
1,"exsu016","exsu025",137
1,"exsu016","exsu026",693
1,"exsu016","exsu027",1045
1,"exsu016","exsu028",225
1,"exsu016","exsu029",866
1,"exsu016","exsu030",1167
1,"exsu016","exsu031",695
1,"exsu016","exsu032",861
1,"exsu016","exsu033",608
1,"exsu016","exsu034",283
1,"exsu016","exsu035",1224
1,"exsu016","exsu036",974
1,"exsu016","exsu037",1091
1,"exsu016","exsu038",883
1,"exsu016","exsu039",871
1,"exsu016","exsu040",1173
1,"exsu016","exsu041",367
1,"exsu016","exsu042",672
1,"exsu016","exsu043",1086
1,"exsu016","exsu044",597
1,"exsu016","exsu045",962
1,"exsu016","exsu046",923
1,"exsu016","exsu047",369
1,"exsu016","exsu048",864
1,"exsu016","exsu049",365
1,"exsu016","exsu050",772
1,"exsu016","exsu051",466
1,"exsu016","exsu052",181
1,"exsu016","exsu053",579
1,"exsu016","exsu054",913
1,"exsu016","exsu055",73
1,"exsu016","exsu056",883
1,"exsu016","exsu057",653
1,"exsu016","exsu058",596
1,"exsu016","exsu059",1038
1,"exsu016","exsu060",506
1,"exsu016","exsu061",960
1,"exsu016","exsu062",376
1,"exsu016","exsu063",1228
1,"exsu016","exsu064",561
1,"exsu016","exsu065",676
1,"exsu016","exsu066",927
1,"exsu016","exsu067",1016
1,"exsu016","exsu068",465
1,"exsu016","exsu069",996
1,"exsu016","exsu070",1181
1,"exsu017","exsu001",238
1,"exsu017","exsu002",1655
1,"exsu017","exsu003",2183
1,"exsu017","exsu004",46
1,"exsu017","exsu005",1266
1,"exsu017","exsu006",1806
1,"exsu017","exsu007",341
1,"exsu017","exsu008",1724
1,"exsu017","exsu009",1443
1,"exsu017","exsu010",1681
1,"exsu017","exsu011",2220
1,"exsu017","exsu012",855
1,"exsu017","exsu013",519
1,"exsu017","exsu014",197
1,"exsu017","exsu015",2253
1,"exsu017","exsu016",1076
1,"exsu017","exsu017",0
1,"exsu017","exsu018",603
1,"exsu017","exsu019",1171
1,"exsu017","exsu020",1685
1,"exsu017","exsu021",60
1,"exsu017","exsu022",1534
1,"exsu017","exsu023",603
1,"exsu017","exsu024",1945
1,"exsu017","exsu025",956
1,"exsu017","exsu026",1682
1,"exsu017","exsu027",2121
1,"exsu017","exsu028",1109
1,"exsu017","exsu029",1414
1,"exsu017","exsu030",1784
1,"exsu017","exsu031",1627
1,"exsu017","exsu032",413
1,"exsu017","exsu033",1412
1,"exsu017","exsu034",1085
1,"exsu017","exsu035",2209
1,"exsu017","exsu036",1970
1,"exsu017","exsu037",1849
1,"exsu017","exsu038",299
1,"exsu017","exsu039",1906
1,"exsu017","exsu040",2248
1,"exsu017","exsu041",1181
1,"exsu017","exsu042",815
1,"exsu017","exsu043",2080
1,"exsu017","exsu044",1307
1,"exsu017","exsu045",1984
1,"exsu017","exsu046",1440
1,"exsu017","exsu047",1429
1,"exsu017","exsu048",1125
1,"exsu017","exsu049",1387
1,"exsu017","exsu050",341
1,"exsu017","exsu051",1518
1,"exsu017","exsu052",1053
1,"exsu017","exsu053",1551
1,"exsu017","exsu054",1005
1,"exsu017","exsu055",1126
1,"exsu017","exsu056",1849
1,"exsu017","exsu057",1189
1,"exsu017","exsu058",1599
1,"exsu017","exsu059",1513
1,"exsu017","exsu060",1059
1,"exsu017","exsu061",1801
1,"exsu017","exsu062",785
1,"exsu017","exsu063",2297
1,"exsu017","exsu064",754
1,"exsu017","exsu065",1744
1,"exsu017","exsu066",357
1,"exsu017","exsu067",882
1,"exsu017","exsu068",677
1,"exsu017","exsu069",2059
1,"exsu017","exsu070",1797
1,"exsu018","exsu001",636
1,"exsu018","exsu002",1055
1,"exsu018","exsu003",1634
1,"exsu018","exsu004",649
1,"exsu018","exsu005",1198
1,"exsu018","exsu006",1242
1,"exsu018","exsu007",482
1,"exsu018","exsu008",1127
1,"exsu018","exsu009",846
1,"exsu018","exsu010",1105
1,"exsu018","exsu011",1668
1,"exsu018","exsu012",336
1,"exsu018","exsu013",368
1,"exsu018","exsu014",532
1,"exsu018","exsu015",1684
1,"exsu018","exsu016",531
1,"exsu018","exsu017",603
1,"exsu018","exsu018",0
1,"exsu018","exsu019",688
1,"exsu018","exsu020",1088
1,"exsu018","exsu021",597
1,"exsu018","exsu022",1331
1,"exsu018","exsu023",752
1,"exsu018","exsu024",1451
1,"exsu018","exsu025",448
1,"exsu018","exsu026",1080
1,"exsu018","exsu027",1554
1,"exsu018","exsu028",513
1,"exsu018","exsu029",875
1,"exsu018","exsu030",1245
1,"exsu018","exsu031",1024
1,"exsu018","exsu032",574
1,"exsu018","exsu033",816
1,"exsu018","exsu034",659
1,"exsu018","exsu035",1745
1,"exsu018","exsu036",1368
1,"exsu018","exsu037",1522
1,"exsu018","exsu038",360
1,"exsu018","exsu039",1401
1,"exsu018","exsu040",1686
1,"exsu018","exsu041",578
1,"exsu018","exsu042",690
1,"exsu018","exsu043",1609
1,"exsu018","exsu044",720
1,"exsu018","exsu045",1384
1,"exsu018","exsu046",1222
1,"exsu018","exsu047",850
1,"exsu018","exsu048",1010
1,"exsu018","exsu049",887
1,"exsu018","exsu050",265
1,"exsu018","exsu051",997
1,"exsu018","exsu052",583
1,"exsu018","exsu053",1087
1,"exsu018","exsu054",970
1,"exsu018","exsu055",596
1,"exsu018","exsu056",1395
1,"exsu018","exsu057",928
1,"exsu018","exsu058",1116
1,"exsu018","exsu059",1007
1,"exsu018","exsu060",759
1,"exsu018","exsu061",1209
1,"exsu018","exsu062",421
1,"exsu018","exsu063",1753
1,"exsu018","exsu064",209
1,"exsu018","exsu065",1164
1,"exsu018","exsu066",397
1,"exsu018","exsu067",967
1,"exsu018","exsu068",75
1,"exsu018","exsu069",1524
1,"exsu018","exsu070",1259
1,"exsu019","exsu001",1285
1,"exsu019","exsu002",891
1,"exsu019","exsu003",1641
1,"exsu019","exsu004",1209
1,"exsu019","exsu005",1817
1,"exsu019","exsu006",1255
1,"exsu019","exsu007",878
1,"exsu019","exsu008",979
1,"exsu019","exsu009",540
1,"exsu019","exsu010",598
1,"exsu019","exsu011",1660
1,"exsu019","exsu012",820
1,"exsu019","exsu013",1053
1,"exsu019","exsu014",1012
1,"exsu019","exsu015",1617
1,"exsu019","exsu016",845
1,"exsu019","exsu017",1171
1,"exsu019","exsu018",688
1,"exsu019","exsu019",0
1,"exsu019","exsu020",951
1,"exsu019","exsu021",1191
1,"exsu019","exsu022",1863
1,"exsu019","exsu023",1440
1,"exsu019","exsu024",1620
1,"exsu019","exsu025",881
1,"exsu019","exsu026",881
1,"exsu019","exsu027",1509
1,"exsu019","exsu028",637
1,"exsu019","exsu029",280
1,"exsu019","exsu030",625
1,"exsu019","exsu031",761
1,"exsu019","exsu032",1259
1,"exsu019","exsu033",513
1,"exsu019","exsu034",1113
1,"exsu019","exsu035",1938
1,"exsu019","exsu036",1099
1,"exsu019","exsu037",1927
1,"exsu019","exsu038",872
1,"exsu019","exsu039",1553
1,"exsu019","exsu040",1642
1,"exsu019","exsu041",529
1,"exsu019","exsu042",1338
1,"exsu019","exsu043",1802
1,"exsu019","exsu044",392
1,"exsu019","exsu045",1159
1,"exsu019","exsu046",1755
1,"exsu019","exsu047",903
1,"exsu019","exsu048",1625
1,"exsu019","exsu049",1155
1,"exsu019","exsu050",863
1,"exsu019","exsu051",1192
1,"exsu019","exsu052",1009
1,"exsu019","exsu053",1374
1,"exsu019","exsu054",1619
1,"exsu019","exsu055",911
1,"exsu019","exsu056",1647
1,"exsu019","exsu057",1470
1,"exsu019","exsu058",1364
1,"exsu019","exsu059",342
1,"exsu019","exsu060",1304
1,"exsu019","exsu061",775
1,"exsu019","exsu062",1018
1,"exsu019","exsu063",1760
1,"exsu019","exsu064",479
1,"exsu019","exsu065",1125
1,"exsu019","exsu066",827
1,"exsu019","exsu067",1644
1,"exsu019","exsu068",654
1,"exsu019","exsu069",1585
1,"exsu019","exsu070",636
1,"exsu020","exsu001",1662
1,"exsu020","exsu002",64
1,"exsu020","exsu003",696
1,"exsu020","exsu004",1731
1,"exsu020","exsu005",1589
1,"exsu020","exsu006",345
1,"exsu020","exsu007",1539
1,"exsu020","exsu008",39
1,"exsu020","exsu009",415
1,"exsu020","exsu010",592
1,"exsu020","exsu011",711
1,"exsu020","exsu012",863
1,"exsu020","exsu013",1269
1,"exsu020","exsu014",1615
1,"exsu020","exsu015",668
1,"exsu020","exsu016",660
1,"exsu020","exsu017",1685
1,"exsu020","exsu018",1088
1,"exsu020","exsu019",951
1,"exsu020","exsu020",0
1,"exsu020","exsu021",1670
1,"exsu020","exsu022",1440
1,"exsu020","exsu023",1592
1,"exsu020","exsu024",773
1,"exsu020","exsu025",797
1,"exsu020","exsu026",102
1,"exsu020","exsu027",559
1,"exsu020","exsu028",576
1,"exsu020","exsu029",766
1,"exsu020","exsu030",851
1,"exsu020","exsu031",226
1,"exsu020","exsu032",1518
1,"exsu020","exsu033",439
1,"exsu020","exsu034",853
1,"exsu020","exsu035",1073
1,"exsu020","exsu036",316
1,"exsu020","exsu037",1290
1,"exsu020","exsu038",1442
1,"exsu020","exsu039",701
1,"exsu020","exsu040",691
1,"exsu020","exsu041",534
1,"exsu020","exsu042",1311
1,"exsu020","exsu043",952
1,"exsu020","exsu044",559
1,"exsu020","exsu045",303
1,"exsu020","exsu046",1357
1,"exsu020","exsu047",303
1,"exsu020","exsu048",1429
1,"exsu020","exsu049",603
1,"exsu020","exsu050",1353
1,"exsu020","exsu051",516
1,"exsu020","exsu052",791
1,"exsu020","exsu053",728
1,"exsu020","exsu054",1517
1,"exsu020","exsu055",647
1,"exsu020","exsu056",878
1,"exsu020","exsu057",1169
1,"exsu020","exsu058",671
1,"exsu020","exsu059",909
1,"exsu020","exsu060",1077
1,"exsu020","exsu061",476
1,"exsu020","exsu062",1036
1,"exsu020","exsu063",813
1,"exsu020","exsu064",1001
1,"exsu020","exsu065",203
1,"exsu020","exsu066",1458
1,"exsu020","exsu067",1649
1,"exsu020","exsu068",1013
1,"exsu020","exsu069",664
1,"exsu020","exsu070",863
1,"exsu021","exsu001",178
1,"exsu021","exsu002",1642
1,"exsu021","exsu003",2154
1,"exsu021","exsu004",87
1,"exsu021","exsu005",1207
1,"exsu021","exsu006",1780
1,"exsu021","exsu007",386
1,"exsu021","exsu008",1709
1,"exsu021","exsu009",1441
1,"exsu021","exsu010",1687
1,"exsu021","exsu011",2191
1,"exsu021","exsu012",830
1,"exsu021","exsu013",477
1,"exsu021","exsu014",247
1,"exsu021","exsu015",2228
1,"exsu021","exsu016",1051
1,"exsu021","exsu017",60
1,"exsu021","exsu018",597
1,"exsu021","exsu019",1191
1,"exsu021","exsu020",1670
1,"exsu021","exsu021",0
1,"exsu021","exsu022",1478
1,"exsu021","exsu023",543
1,"exsu021","exsu024",1908
1,"exsu021","exsu025",928
1,"exsu021","exsu026",1671
1,"exsu021","exsu027",2096
1,"exsu021","exsu028",1096
1,"exsu021","exsu029",1427
1,"exsu021","exsu030",1799
1,"exsu021","exsu031",1620
1,"exsu021","exsu032",355
1,"exsu021","exsu033",1411
1,"exsu021","exsu034",1047
1,"exsu021","exsu035",2168
1,"exsu021","exsu036",1960
1,"exsu021","exsu037",1799
1,"exsu021","exsu038",323
1,"exsu021","exsu039",1871
1,"exsu021","exsu040",2222
1,"exsu021","exsu041",1174
1,"exsu021","exsu042",761
1,"exsu021","exsu043",2040
1,"exsu021","exsu044",1309
1,"exsu021","exsu045",1971
1,"exsu021","exsu046",1385
1,"exsu021","exsu047",1409
1,"exsu021","exsu048",1067
1,"exsu021","exsu049",1354
1,"exsu021","exsu050",343
1,"exsu021","exsu051",1486
1,"exsu021","exsu052",1019
1,"exsu021","exsu053",1512
1,"exsu021","exsu054",946
1,"exsu021","exsu055",1098
1,"exsu021","exsu056",1808
1,"exsu021","exsu057",1138
1,"exsu021","exsu058",1562
1,"exsu021","exsu059",1532
1,"exsu021","exsu060",1012
1,"exsu021","exsu061",1803
1,"exsu021","exsu062",747
1,"exsu021","exsu063",2267
1,"exsu021","exsu064",760
1,"exsu021","exsu065",1723
1,"exsu021","exsu066",390
1,"exsu021","exsu067",822
1,"exsu021","exsu068",669
1,"exsu021","exsu069",2028
1,"exsu021","exsu070",1811
1,"exsu022","exsu001",1328
1,"exsu022","exsu002",1472
1,"exsu022","exsu003",1366
1,"exsu022","exsu004",1565
1,"exsu022","exsu005",369
1,"exsu022","exsu006",1230
1,"exsu022","exsu007",1693
1,"exsu022","exsu008",1462
1,"exsu022","exsu009",1608
1,"exsu022","exsu010",1919
1,"exsu022","exsu011",1409
1,"exsu022","exsu012",1058
1,"exsu022","exsu013",1070
1,"exsu022","exsu014",1639
1,"exsu022","exsu015",1529
1,"exsu022","exsu016",1029
1,"exsu022","exsu017",1534
1,"exsu022","exsu018",1331
1,"exsu022","exsu019",1863
1,"exsu022","exsu020",1440
1,"exsu022","exsu021",1478
1,"exsu022","exsu022",0
1,"exsu022","exsu023",978
1,"exsu022","exsu024",976
1,"exsu022","exsu025",983
1,"exsu022","exsu026",1524
1,"exsu022","exsu027",1428
1,"exsu022","exsu028",1252
1,"exsu022","exsu029",1892
1,"exsu022","exsu030",2166
1,"exsu022","exsu031",1593
1,"exsu022","exsu032",1125
1,"exsu022","exsu033",1602
1,"exsu022","exsu034",751
1,"exsu022","exsu035",1039
1,"exsu022","exsu036",1721
1,"exsu022","exsu037",439
1,"exsu022","exsu038",1540
1,"exsu022","exsu039",999
1,"exsu022","exsu040",1485
1,"exsu022","exsu041",1391
1,"exsu022","exsu042",722
1,"exsu022","exsu043",975
1,"exsu022","exsu044",1617
1,"exsu022","exsu045",1660
1,"exsu022","exsu046",109
1,"exsu022","exsu047",1183
1,"exsu022","exsu048",420
1,"exsu022","exsu049",845
1,"exsu022","exsu050",1421
1,"exsu022","exsu051",926
1,"exsu022","exsu052",856
1,"exsu022","exsu053",728
1,"exsu022","exsu054",571
1,"exsu022","exsu055",973
1,"exsu022","exsu056",784
1,"exsu022","exsu057",404
1,"exsu022","exsu058",800
1,"exsu022","exsu059",2065
1,"exsu022","exsu060",575
1,"exsu022","exsu061",1881
1,"exsu022","exsu062",909
1,"exsu022","exsu063",1421
1,"exsu022","exsu064",1480
1,"exsu022","exsu065",1305
1,"exsu022","exsu066",1625
1,"exsu022","exsu067",762
1,"exsu022","exsu068",1309
1,"exsu022","exsu069",1217
1,"exsu022","exsu070",2180
1,"exsu023","exsu001",371
1,"exsu023","exsu002",1584
1,"exsu023","exsu003",1914
1,"exsu023","exsu004",623
1,"exsu023","exsu005",672
1,"exsu023","exsu006",1593
1,"exsu023","exsu007",863
1,"exsu023","exsu008",1628
1,"exsu023","exsu009",1496
1,"exsu023","exsu010",1796
1,"exsu023","exsu011",1956
1,"exsu023","exsu012",755
1,"exsu023","exsu013",390
1,"exsu023","exsu014",759
1,"exsu023","exsu015",2024
1,"exsu023","exsu016",933
1,"exsu023","exsu017",603
1,"exsu023","exsu018",752
1,"exsu023","exsu019",1440
1,"exsu023","exsu020",1592
1,"exsu023","exsu021",543
1,"exsu023","exsu022",978
1,"exsu023","exsu023",0
1,"exsu023","exsu024",1601
1,"exsu023","exsu025",797
1,"exsu023","exsu026",1625
1,"exsu023","exsu027",1895
1,"exsu023","exsu028",1082
1,"exsu023","exsu029",1609
1,"exsu023","exsu030",1971
1,"exsu023","exsu031",1616
1,"exsu023","exsu032",214
1,"exsu023","exsu033",1472
1,"exsu023","exsu034",783
1,"exsu023","exsu035",1812
1,"exsu023","exsu036",1906
1,"exsu023","exsu037",1349
1,"exsu023","exsu038",733
1,"exsu023","exsu039",1581
1,"exsu023","exsu040",2005
1,"exsu023","exsu041",1208
1,"exsu023","exsu042",335
1,"exsu023","exsu043",1698
1,"exsu023","exsu044",1408
1,"exsu023","exsu045",1891
1,"exsu023","exsu046",897
1,"exsu023","exsu047",1293
1,"exsu023","exsu048",557
1,"exsu023","exsu049",1112
1,"exsu023","exsu050",653
1,"exsu023","exsu051",1253
1,"exsu023","exsu052",812
1,"exsu023","exsu053",1204
1,"exsu023","exsu054",416
1,"exsu023","exsu055",946
1,"exsu023","exsu056",1462
1,"exsu023","exsu057",706
1,"exsu023","exsu058",1270
1,"exsu023","exsu059",1752
1,"exsu023","exsu060",639
1,"exsu023","exsu061",1859
1,"exsu023","exsu062",557
1,"exsu023","exsu063",2014
1,"exsu023","exsu064",961
1,"exsu023","exsu065",1578
1,"exsu023","exsu066",825
1,"exsu023","exsu067",280
1,"exsu023","exsu068",790
1,"exsu023","exsu069",1772
1,"exsu023","exsu070",1985
1,"exsu024","exsu001",1827
1,"exsu024","exsu002",833
1,"exsu024","exsu003",392
1,"exsu024","exsu004",1989
1,"exsu024","exsu005",1272
1,"exsu024","exsu006",433
1,"exsu024","exsu007",1930
1,"exsu024","exsu008",770
1,"exsu024","exsu009",1141
1,"exsu024","exsu010",1365
1,"exsu024","exsu011",434
1,"exsu024","exsu012",1121
1,"exsu024","exsu013",1433
1,"exsu024","exsu014",1952
1,"exsu024","exsu015",561
1,"exsu024","exsu016",923
1,"exsu024","exsu017",1945
1,"exsu024","exsu018",1451
1,"exsu024","exsu019",1620
1,"exsu024","exsu020",773
1,"exsu024","exsu021",1908
1,"exsu024","exsu022",976
1,"exsu024","exsu023",1601
1,"exsu024","exsu024",0
1,"exsu024","exsu025",1010
1,"exsu024","exsu026",875
1,"exsu024","exsu027",480
1,"exsu024","exsu028",1035
1,"exsu024","exsu029",1500
1,"exsu024","exsu030",1624
1,"exsu024","exsu031",995
1,"exsu024","exsu032",1630
1,"exsu024","exsu033",1155
1,"exsu024","exsu034",862
1,"exsu024","exsu035",318
1,"exsu024","exsu036",932
1,"exsu024","exsu037",643
1,"exsu024","exsu038",1794
1,"exsu024","exsu039",72
1,"exsu024","exsu040",513
1,"exsu024","exsu041",1100
1,"exsu024","exsu042",1266
1,"exsu024","exsu043",184
1,"exsu024","exsu044",1245
1,"exsu024","exsu045",845
1,"exsu024","exsu046",943
1,"exsu024","exsu047",717
1,"exsu024","exsu048",1189
1,"exsu024","exsu049",566
1,"exsu024","exsu050",1676
1,"exsu024","exsu051",459
1,"exsu024","exsu052",894
1,"exsu024","exsu053",400
1,"exsu024","exsu054",1335
1,"exsu024","exsu055",855
1,"exsu024","exsu056",193
1,"exsu024","exsu057",932
1,"exsu024","exsu058",346
1,"exsu024","exsu059",1658
1,"exsu024","exsu060",962
1,"exsu024","exsu061",1240
1,"exsu024","exsu062",1161
1,"exsu024","exsu063",449
1,"exsu024","exsu064",1472
1,"exsu024","exsu065",571
1,"exsu024","exsu066",1845
1,"exsu024","exsu067",1523
1,"exsu024","exsu068",1387
1,"exsu024","exsu069",247
1,"exsu024","exsu070",1636
1,"exsu025","exsu001",886
1,"exsu025","exsu002",787
1,"exsu025","exsu003",1227
1,"exsu025","exsu004",1002
1,"exsu025","exsu005",959
1,"exsu025","exsu006",854
1,"exsu025","exsu007",922
1,"exsu025","exsu008",834
1,"exsu025","exsu009",733
1,"exsu025","exsu010",1050
1,"exsu025","exsu011",1264
1,"exsu025","exsu012",113
1,"exsu025","exsu013",481
1,"exsu025","exsu014",944
1,"exsu025","exsu015",1301
1,"exsu025","exsu016",137
1,"exsu025","exsu017",956
1,"exsu025","exsu018",448
1,"exsu025","exsu019",881
1,"exsu025","exsu020",797
1,"exsu025","exsu021",928
1,"exsu025","exsu022",983
1,"exsu025","exsu023",797
1,"exsu025","exsu024",1010
1,"exsu025","exsu025",0
1,"exsu025","exsu026",828
1,"exsu025","exsu027",1169
1,"exsu025","exsu028",315
1,"exsu025","exsu029",941
1,"exsu025","exsu030",1263
1,"exsu025","exsu031",824
1,"exsu025","exsu032",725
1,"exsu025","exsu033",715
1,"exsu025","exsu034",239
1,"exsu025","exsu035",1299
1,"exsu025","exsu036",1110
1,"exsu025","exsu037",1100
1,"exsu025","exsu038",784
1,"exsu025","exsu039",964
1,"exsu025","exsu040",1294
1,"exsu025","exsu041",458
1,"exsu025","exsu042",548
1,"exsu025","exsu043",1163
1,"exsu025","exsu044",685
1,"exsu025","exsu045",1099
1,"exsu025","exsu046",874
1,"exsu025","exsu047",505
1,"exsu025","exsu048",769
1,"exsu025","exsu049",444
1,"exsu025","exsu050",667
1,"exsu025","exsu051",565
1,"exsu025","exsu052",143
1,"exsu025","exsu053",639
1,"exsu025","exsu054",803
1,"exsu025","exsu055",171
1,"exsu025","exsu056",947
1,"exsu025","exsu057",589
1,"exsu025","exsu058",671
1,"exsu025","exsu059",1109
1,"exsu025","exsu060",426
1,"exsu025","exsu061",1082
1,"exsu025","exsu062",240
1,"exsu025","exsu063",1342
1,"exsu025","exsu064",526
1,"exsu025","exsu065",808
1,"exsu025","exsu066",837
1,"exsu025","exsu067",892
1,"exsu025","exsu068",393
1,"exsu025","exsu069",1105
1,"exsu025","exsu070",1277
1,"exsu026","exsu001",1674
1,"exsu026","exsu002",52
1,"exsu026","exsu003",782
1,"exsu026","exsu004",1728
1,"exsu026","exsu005",1659
1,"exsu026","exsu006",446
1,"exsu026","exsu007",1517
1,"exsu026","exsu008",110
1,"exsu026","exsu009",341
1,"exsu026","exsu010",491
1,"exsu026","exsu011",794
1,"exsu026","exsu012",883
1,"exsu026","exsu013",1288
1,"exsu026","exsu014",1601
1,"exsu026","exsu015",738
1,"exsu026","exsu016",693
1,"exsu026","exsu017",1682
1,"exsu026","exsu018",1080
1,"exsu026","exsu019",881
1,"exsu026","exsu020",102
1,"exsu026","exsu021",1671
1,"exsu026","exsu022",1524
1,"exsu026","exsu023",1625
1,"exsu026","exsu024",875
1,"exsu026","exsu025",828
1,"exsu026","exsu026",0
1,"exsu026","exsu027",638
1,"exsu026","exsu028",576
1,"exsu026","exsu029",680
1,"exsu026","exsu030",750
1,"exsu026","exsu031",130
1,"exsu026","exsu032",1539
1,"exsu026","exsu033",369
1,"exsu026","exsu034",908
1,"exsu026","exsu035",1174
1,"exsu026","exsu036",289
1,"exsu026","exsu037",1387
1,"exsu026","exsu038",1428
1,"exsu026","exsu039",803
1,"exsu026","exsu040",767
1,"exsu026","exsu041",509
1,"exsu026","exsu042",1357
1,"exsu026","exsu043",1053
1,"exsu026","exsu044",495
1,"exsu026","exsu045",308
1,"exsu026","exsu046",1438
1,"exsu026","exsu047",359
1,"exsu026","exsu048",1493
