"waveid","sui","suj","distance"
1,"egsu016","egsu003",694
1,"egsu016","egsu004",1411
1,"egsu016","egsu005",1402
1,"egsu016","egsu006",942
1,"egsu016","egsu007",1425
1,"egsu016","egsu008",543
1,"egsu016","egsu009",1290
1,"egsu016","egsu010",968
1,"egsu016","egsu011",1823
1,"egsu016","egsu012",1000
1,"egsu016","egsu013",1447
1,"egsu016","egsu014",1634
1,"egsu016","egsu015",1717
1,"egsu016","egsu016",0
1,"egsu016","egsu017",1697
1,"egsu016","egsu018",1189
1,"egsu016","egsu019",1361
1,"egsu016","egsu020",77
1,"egsu016","egsu021",1964
1,"egsu016","egsu022",1379
1,"egsu016","egsu023",851
1,"egsu016","egsu024",1784
1,"egsu016","egsu025",225
1,"egsu016","egsu026",1551
1,"egsu016","egsu027",848
1,"egsu016","egsu028",327
1,"egsu016","egsu029",1423
1,"egsu016","egsu030",1405
1,"egsu016","egsu031",968
1,"egsu016","egsu032",1811
1,"egsu016","egsu033",1554
1,"egsu016","egsu034",1521
1,"egsu016","egsu035",1441
1,"egsu016","egsu036",696
1,"egsu016","egsu037",1579
1,"egsu016","egsu038",1712
1,"egsu016","egsu039",869
1,"egsu016","egsu040",1081
1,"egsu016","egsu041",596
1,"egsu016","egsu042",1800
1,"egsu016","egsu043",436
1,"egsu016","egsu044",202
1,"egsu016","egsu045",518
1,"egsu016","egsu046",1456
1,"egsu016","egsu047",1279
1,"egsu016","egsu048",1694
1,"egsu016","egsu049",1421
1,"egsu016","egsu050",635
1,"egsu016","egsu051",1548
1,"egsu016","egsu052",242
1,"egsu016","egsu053",938
1,"egsu016","egsu054",1276
1,"egsu016","egsu055",278
1,"egsu016","egsu056",1615
1,"egsu016","egsu057",1794
1,"egsu016","egsu058",1694
1,"egsu016","egsu059",117
1,"egsu016","egsu060",554
1,"egsu017","egsu001",654
1,"egsu017","egsu002",633
1,"egsu017","egsu003",1003
1,"egsu017","egsu004",1330
1,"egsu017","egsu005",598
1,"egsu017","egsu006",756
1,"egsu017","egsu007",823
1,"egsu017","egsu008",1563
1,"egsu017","egsu009",413
1,"egsu017","egsu010",1006
1,"egsu017","egsu011",185
1,"egsu017","egsu012",698
1,"egsu017","egsu013",1290
1,"egsu017","egsu014",1430
1,"egsu017","egsu015",462
1,"egsu017","egsu016",1697
1,"egsu017","egsu017",0
1,"egsu017","egsu018",886
1,"egsu017","egsu019",1421
1,"egsu017","egsu020",1689
1,"egsu017","egsu021",305
1,"egsu017","egsu022",381
1,"egsu017","egsu023",1497
1,"egsu017","egsu024",694
1,"egsu017","egsu025",1613
1,"egsu017","egsu026",401
1,"egsu017","egsu027",849
1,"egsu017","egsu028",1666
1,"egsu017","egsu029",1063
1,"egsu017","egsu030",300
1,"egsu017","egsu031",797
1,"egsu017","egsu032",148
1,"egsu017","egsu033",1194
1,"egsu017","egsu034",213
1,"egsu017","egsu035",620
1,"egsu017","egsu036",1023
1,"egsu017","egsu037",119
1,"egsu017","egsu038",1415
1,"egsu017","egsu039",982
1,"egsu017","egsu040",1411
1,"egsu017","egsu041",1561
1,"egsu017","egsu042",484
1,"egsu017","egsu043",1611
1,"egsu017","egsu044",1751
1,"egsu017","egsu045",1260
1,"egsu017","egsu046",640
1,"egsu017","egsu047",629
1,"egsu017","egsu048",1380
1,"egsu017","egsu049",335
1,"egsu017","egsu050",1168
1,"egsu017","egsu051",313
1,"egsu017","egsu052",1675
1,"egsu017","egsu053",1190
1,"egsu017","egsu054",458
1,"egsu017","egsu055",1419
1,"egsu017","egsu056",325
1,"egsu017","egsu057",292
1,"egsu017","egsu058",1193
1,"egsu017","egsu059",1813
1,"egsu017","egsu060",1159
1,"egsu018","egsu001",1288
1,"egsu018","egsu002",1504
1,"egsu018","egsu003",704
1,"egsu018","egsu004",1667
1,"egsu018","egsu005",1093
1,"egsu018","egsu006",562
1,"egsu018","egsu007",236
1,"egsu018","egsu008",1361
1,"egsu018","egsu009",585
1,"egsu018","egsu010",1112
1,"egsu018","egsu011",1070
1,"egsu018","egsu012",613
1,"egsu018","egsu013",484
1,"egsu018","egsu014",1855
1,"egsu018","egsu015",633
1,"egsu018","egsu016",1189
1,"egsu018","egsu017",886
1,"egsu018","egsu018",0
1,"egsu018","egsu019",1706
1,"egsu018","egsu020",1221
1,"egsu018","egsu021",1188
1,"egsu018","egsu022",846
1,"egsu018","egsu023",653
1,"egsu018","egsu024",619
1,"egsu018","egsu025",1013
1,"egsu018","egsu026",1056
1,"egsu018","egsu027",626
1,"egsu018","egsu028",1331
1,"egsu018","egsu029",309
1,"egsu018","egsu030",642
1,"egsu018","egsu031",836
1,"egsu018","egsu032",917
1,"egsu018","egsu033",480
1,"egsu018","egsu034",676
1,"egsu018","egsu035",323
1,"egsu018","egsu036",802
1,"egsu018","egsu037",813
1,"egsu018","egsu038",710
1,"egsu018","egsu039",989
1,"egsu018","egsu040",527
1,"egsu018","egsu041",1388
1,"egsu018","egsu042",709
1,"egsu018","egsu043",1343
1,"egsu018","egsu044",1146
1,"egsu018","egsu045",1007
1,"egsu018","egsu046",1172
1,"egsu018","egsu047",1008
1,"egsu018","egsu048",679
1,"egsu018","egsu049",560
1,"egsu018","egsu050",995
1,"egsu018","egsu051",590
1,"egsu018","egsu052",1055
1,"egsu018","egsu053",1270
1,"egsu018","egsu054",490
1,"egsu018","egsu055",970
1,"egsu018","egsu056",1050
1,"egsu018","egsu057",799
1,"egsu018","egsu058",580
1,"egsu018","egsu059",1285
1,"egsu018","egsu060",853
1,"egsu019","egsu001",838
1,"egsu019","egsu002",1691
1,"egsu019","egsu003",1079
1,"egsu019","egsu004",117
1,"egsu019","egsu005",823
1,"egsu019","egsu006",1145
1,"egsu019","egsu007",1846
1,"egsu019","egsu008",840
1,"egsu019","egsu009",1262
1,"egsu019","egsu010",598
1,"egsu019","egsu011",1400
1,"egsu019","egsu012",1096
1,"egsu019","egsu013",2178
1,"egsu019","egsu014",284
1,"egsu019","egsu015",1781
1,"egsu019","egsu016",1361
1,"egsu019","egsu017",1421
1,"egsu019","egsu018",1706
1,"egsu019","egsu019",0
1,"egsu019","egsu020",1295
1,"egsu019","egsu021",1495
1,"egsu019","egsu022",1073
1,"egsu019","egsu023",1895
1,"egsu019","egsu024",1983
1,"egsu019","egsu025",1483
1,"egsu019","egsu026",1031
1,"egsu019","egsu027",1093
1,"egsu019","egsu028",1075
1,"egsu019","egsu029",2014
1,"egsu019","egsu030",1313
1,"egsu019","egsu031",871
1,"egsu019","egsu032",1567
1,"egsu019","egsu033",2185
1,"egsu019","egsu034",1412
1,"egsu019","egsu035",1704
1,"egsu019","egsu036",975
1,"egsu019","egsu037",1337
1,"egsu019","egsu038",2416
1,"egsu019","egsu039",732
1,"egsu019","egsu040",2006
1,"egsu019","egsu041",791
1,"egsu019","egsu042",1839
1,"egsu019","egsu043",954
1,"egsu019","egsu044",1549
1,"egsu019","egsu045",927
1,"egsu019","egsu046",788
1,"egsu019","egsu047",812
1,"egsu019","egsu048",2385
1,"egsu019","egsu049",1415
1,"egsu019","egsu050",845
1,"egsu019","egsu051",1545
1,"egsu019","egsu052",1542
1,"egsu019","egsu053",480
1,"egsu019","egsu054",1343
1,"egsu019","egsu055",1201
1,"egsu019","egsu056",1119
1,"egsu019","egsu057",1691
1,"egsu019","egsu058",2268
1,"egsu019","egsu059",1443
1,"egsu019","egsu060",1025
1,"egsu020","egsu001",1571
1,"egsu020","egsu002",2270
1,"egsu020","egsu003",686
1,"egsu020","egsu004",1347
1,"egsu020","egsu005",1370
1,"egsu020","egsu006",939
1,"egsu020","egsu007",1456
1,"egsu020","egsu008",470
1,"egsu020","egsu009",1287
1,"egsu020","egsu010",922
1,"egsu020","egsu011",1810
1,"egsu020","egsu012",992
1,"egsu020","egsu013",1498
1,"egsu020","egsu014",1569
1,"egsu020","egsu015",1730
1,"egsu020","egsu016",77
1,"egsu020","egsu017",1689
1,"egsu020","egsu018",1221
1,"egsu020","egsu019",1295
1,"egsu020","egsu020",0
1,"egsu020","egsu021",1951
1,"egsu020","egsu022",1362
1,"egsu020","egsu023",915
1,"egsu020","egsu024",1807
1,"egsu020","egsu025",293
1,"egsu020","egsu026",1526
1,"egsu020","egsu027",842
1,"egsu020","egsu028",250
1,"egsu020","egsu029",1465
1,"egsu020","egsu030",1401
1,"egsu020","egsu031",943
1,"egsu020","egsu032",1808
1,"egsu020","egsu033",1600
1,"egsu020","egsu034",1520
1,"egsu020","egsu035",1462
1,"egsu020","egsu036",676
1,"egsu020","egsu037",1571
1,"egsu020","egsu038",1764
1,"egsu020","egsu039",831
1,"egsu020","egsu040",1140
1,"egsu020","egsu041",522
1,"egsu020","egsu042",1814
1,"egsu020","egsu043",361
1,"egsu020","egsu044",279
1,"egsu020","egsu045",479
1,"egsu020","egsu046",1421
1,"egsu020","egsu047",1248
1,"egsu020","egsu048",1746
1,"egsu020","egsu049",1424
1,"egsu020","egsu050",595
1,"egsu020","egsu051",1553
1,"egsu020","egsu052",317
1,"egsu020","egsu053",881
1,"egsu020","egsu054",1278
1,"egsu020","egsu055",274
1,"egsu020","egsu056",1593
1,"egsu020","egsu057",1799
1,"egsu020","egsu058",1739
1,"egsu020","egsu059",154
1,"egsu020","egsu060",535
1,"egsu021","egsu001",661
1,"egsu021","egsu002",331
1,"egsu021","egsu003",1271
1,"egsu021","egsu004",1390
1,"egsu021","egsu005",707
1,"egsu021","egsu006",1034
1,"egsu021","egsu007",1106
1,"egsu021","egsu008",1776
1,"egsu021","egsu009",704
1,"egsu021","egsu010",1184
1,"egsu021","egsu011",141
1,"egsu021","egsu012",968
1,"egsu021","egsu013",1572
1,"egsu021","egsu014",1445
1,"egsu021","egsu015",689
1,"egsu021","egsu016",1964
1,"egsu021","egsu017",305
1,"egsu021","egsu018",1188
1,"egsu021","egsu019",1495
1,"egsu021","egsu020",1951
1,"egsu021","egsu021",0
1,"egsu021","egsu022",593
1,"egsu021","egsu023",1803
1,"egsu021","egsu024",906
1,"egsu021","egsu025",1897
1,"egsu021","egsu026",490
1,"egsu021","egsu027",1120
1,"egsu021","egsu028",1904
1,"egsu021","egsu029",1345
1,"egsu021","egsu030",597
1,"egsu021","egsu031",1024
1,"egsu021","egsu032",295
1,"egsu021","egsu033",1464
1,"egsu021","egsu034",519
1,"egsu021","egsu035",906
1,"egsu021","egsu036",1276
1,"egsu021","egsu037",405
1,"egsu021","egsu038",1674
1,"egsu021","egsu039",1191
1,"egsu021","egsu040",1714
1,"egsu021","egsu041",1767
1,"egsu021","egsu042",677
1,"egsu021","egsu043",1837
1,"egsu021","egsu044",2033
1,"egsu021","egsu045",1501
1,"egsu021","egsu046",716
1,"egsu021","egsu047",784
1,"egsu021","egsu048",1639
1,"egsu021","egsu049",640
1,"egsu021","egsu050",1399
1,"egsu021","egsu051",603
1,"egsu021","egsu052",1960
1,"egsu021","egsu053",1354
1,"egsu021","egsu054",760
1,"egsu021","egsu055",1686
1,"egsu021","egsu056",401
1,"egsu021","egsu057",477
1,"egsu021","egsu058",1446
1,"egsu021","egsu059",2081
1,"egsu021","egsu060",1416
1,"egsu022","egsu001",444
1,"egsu022","egsu002",908
1,"egsu022","egsu003",692
1,"egsu022","egsu004",994
1,"egsu022","egsu005",280
1,"egsu022","egsu006",480
1,"egsu022","egsu007",888
1,"egsu022","egsu008",1191
1,"egsu022","egsu009",264
1,"egsu022","egsu010",625
1,"egsu022","egsu011",454
1,"egsu022","egsu012",402
1,"egsu022","egsu013",1319
1,"egsu022","egsu014",1127
1,"egsu022","egsu015",712
1,"egsu022","egsu016",1379
1,"egsu022","egsu017",381
1,"egsu022","egsu018",846
1,"egsu022","egsu019",1073
1,"egsu022","egsu020",1362
1,"egsu022","egsu021",593
1,"egsu022","egsu022",0
1,"egsu022","egsu023",1348
1,"egsu022","egsu024",925
1,"egsu022","egsu025",1330
1,"egsu022","egsu026",218
1,"egsu022","egsu027",549
1,"egsu022","egsu028",1311
1,"egsu022","egsu029",1107
1,"egsu022","egsu030",257
1,"egsu022","egsu031",432
1,"egsu022","egsu032",528
1,"egsu022","egsu033",1267
1,"egsu022","egsu034",340
1,"egsu022","egsu035",702
1,"egsu022","egsu036",686
1,"egsu022","egsu037",275
1,"egsu022","egsu038",1503
1,"egsu022","egsu039",607
1,"egsu022","egsu040",1325
1,"egsu022","egsu041",1186
1,"egsu022","egsu042",767
1,"egsu022","egsu043",1247
1,"egsu022","egsu044",1462
1,"egsu022","egsu045",908
1,"egsu022","egsu046",350
1,"egsu022","egsu047",262
1,"egsu022","egsu048",1468
1,"egsu022","egsu049",367
1,"egsu022","egsu050",807
1,"egsu022","egsu051",479
1,"egsu022","egsu052",1395
1,"egsu022","egsu053",809
1,"egsu022","egsu054",362
1,"egsu022","egsu055",1102
1,"egsu022","egsu056",248
1,"egsu022","egsu057",623
1,"egsu022","egsu058",1310
1,"egsu022","egsu059",1496
1,"egsu022","egsu060",827
1,"egsu023","egsu001",1746
1,"egsu023","egsu002",2129
1,"egsu023","egsu003",832
1,"egsu023","egsu004",1896
1,"egsu023","egsu005",1526
1,"egsu023","egsu006",898
1,"egsu023","egsu007",848
1,"egsu023","egsu008",1263
1,"egsu023","egsu009",1124
1,"egsu023","egsu010",1325
1,"egsu023","egsu011",1674
1,"egsu023","egsu012",979
1,"egsu023","egsu013",656
1,"egsu023","egsu014",2113
1,"egsu023","egsu015",1286
1,"egsu023","egsu016",851
1,"egsu023","egsu017",1497
1,"egsu023","egsu018",653
1,"egsu023","egsu019",1895
1,"egsu023","egsu020",915
1,"egsu023","egsu021",1803
1,"egsu023","egsu022",1348
1,"egsu023","egsu023",0
1,"egsu023","egsu024",1245
1,"egsu023","egsu025",626
1,"egsu023","egsu026",1565
1,"egsu023","egsu027",882
1,"egsu023","egsu028",1124
1,"egsu023","egsu029",724
1,"egsu023","egsu030",1215
1,"egsu023","egsu031",1128
1,"egsu023","egsu032",1552
1,"egsu023","egsu033",799
1,"egsu023","egsu034",1284
1,"egsu023","egsu035",976
1,"egsu023","egsu036",928
1,"egsu023","egsu037",1405
1,"egsu023","egsu038",902
1,"egsu023","egsu039",1185
1,"egsu023","egsu040",250
1,"egsu023","egsu041",1309
1,"egsu023","egsu042",1361
1,"egsu023","egsu043",1193
1,"egsu023","egsu044",709
1,"egsu023","egsu045",991
1,"egsu023","egsu046",1603
1,"egsu023","egsu047",1412
1,"egsu023","egsu048",892
1,"egsu023","egsu049",1162
1,"egsu023","egsu050",1053
1,"egsu023","egsu051",1226
1,"egsu023","egsu052",627
1,"egsu023","egsu053",1415
1,"egsu023","egsu054",1049
1,"egsu023","egsu055",780
1,"egsu023","egsu056",1587
1,"egsu023","egsu057",1449
1,"egsu023","egsu058",947
1,"egsu023","egsu059",900
1,"egsu023","egsu060",872
1,"egsu024","egsu001",1320
1,"egsu024","egsu002",1146
1,"egsu024","egsu003",1192
1,"egsu024","egsu004",1912
1,"egsu024","egsu005",1202
1,"egsu024","egsu006",963
1,"egsu024","egsu007",397
1,"egsu024","egsu008",1860
1,"egsu024","egsu009",724
1,"egsu024","egsu010",1449
1,"egsu024","egsu011",850
1,"egsu024","egsu012",964
1,"egsu024","egsu013",768
1,"egsu024","egsu014",2052
1,"egsu024","egsu015",232
1,"egsu024","egsu016",1784
1,"egsu024","egsu017",694
1,"egsu024","egsu018",619
1,"egsu024","egsu019",1983
1,"egsu024","egsu020",1807
1,"egsu024","egsu021",906
1,"egsu024","egsu022",925
1,"egsu024","egsu023",1245
1,"egsu024","egsu024",0
1,"egsu024","egsu025",1623
1,"egsu024","egsu026",1055
1,"egsu024","egsu027",1061
1,"egsu024","egsu028",1879
1,"egsu024","egsu029",567
1,"egsu024","egsu030",673
1,"egsu024","egsu031",1171
1,"egsu024","egsu032",617
1,"egsu024","egsu033",623
1,"egsu024","egsu034",591
1,"egsu024","egsu035",347
1,"egsu024","egsu036",1267
1,"egsu024","egsu037",710
1,"egsu024","egsu038",796
1,"egsu024","egsu039",1365
1,"egsu024","egsu040",1059
1,"egsu024","egsu041",1877
1,"egsu024","egsu042",229
1,"egsu024","egsu043",1867
1,"egsu024","egsu044",1759
1,"egsu024","egsu045",1507
1,"egsu024","egsu046",1266
1,"egsu024","egsu047",1177
1,"egsu024","egsu048",763
1,"egsu024","egsu049",568
1,"egsu024","egsu050",1459
1,"egsu024","egsu051",446
1,"egsu024","egsu052",1668
1,"egsu024","egsu053",1634
1,"egsu024","egsu054",655
1,"egsu024","egsu055",1541
1,"egsu024","egsu056",999
1,"egsu024","egsu057",429
1,"egsu024","egsu058",563
1,"egsu024","egsu059",1886
1,"egsu024","egsu060",1362
1,"egsu025","egsu001",1613
1,"egsu025","egsu002",2225
1,"egsu025","egsu003",641
1,"egsu025","egsu004",1517
1,"egsu025","egsu005",1397
1,"egsu025","egsu006",862
1,"egsu025","egsu007",1249
1,"egsu025","egsu008",713
1,"egsu025","egsu009",1201
1,"egsu025","egsu010",1017
1,"egsu025","egsu011",1756
1,"egsu025","egsu012",932
1,"egsu025","egsu013",1233
1,"egsu025","egsu014",1742
1,"egsu025","egsu015",1579
1,"egsu025","egsu016",225
1,"egsu025","egsu017",1613
1,"egsu025","egsu018",1013
1,"egsu025","egsu019",1483
1,"egsu025","egsu020",293
1,"egsu025","egsu021",1897
1,"egsu025","egsu022",1330
1,"egsu025","egsu023",626
1,"egsu025","egsu024",1623
1,"egsu025","egsu025",0
1,"egsu025","egsu026",1520
1,"egsu025","egsu027",782
1,"egsu025","egsu028",526
1,"egsu025","egsu029",1224
1,"egsu025","egsu030",1315
1,"egsu025","egsu031",952
1,"egsu025","egsu032",1716
1,"egsu025","egsu033",1347
1,"egsu025","egsu034",1423
1,"egsu025","egsu035",1289
1,"egsu025","egsu036",676
1,"egsu025","egsu037",1498
1,"egsu025","egsu038",1496
1,"egsu025","egsu039",897
1,"egsu025","egsu040",859
1,"egsu025","egsu041",764
1,"egsu025","egsu042",1662
1,"egsu025","egsu043",619
1,"egsu025","egsu044",140
1,"egsu025","egsu045",573
1,"egsu025","egsu046",1459
1,"egsu025","egsu047",1272
1,"egsu025","egsu048",1480
1,"egsu025","egsu049",1315
1,"egsu025","egsu050",681
1,"egsu025","egsu051",1430
1,"egsu025","egsu052",68
1,"egsu025","egsu053",1028
1,"egsu025","egsu054",1171
1,"egsu025","egsu055",288
1,"egsu025","egsu056",1574
1,"egsu025","egsu057",1677
1,"egsu025","egsu058",1490
1,"egsu025","egsu059",285
1,"egsu025","egsu060",546
1,"egsu026","egsu001",266
1,"egsu026","egsu002",766
1,"egsu026","egsu003",879
1,"egsu026","egsu004",935
1,"egsu026","egsu005",219
1,"egsu026","egsu006",688
1,"egsu026","egsu007",1076
1,"egsu026","egsu008",1302
1,"egsu026","egsu009",471
1,"egsu026","egsu010",700
1,"egsu026","egsu011",375
1,"egsu026","egsu012",608
1,"egsu026","egsu013",1520
1,"egsu026","egsu014",1030
1,"egsu026","egsu015",827
1,"egsu026","egsu016",1551
1,"egsu026","egsu017",401
1,"egsu026","egsu018",1056
1,"egsu026","egsu019",1031
1,"egsu026","egsu020",1526
1,"egsu026","egsu021",490
1,"egsu026","egsu022",218
1,"egsu026","egsu023",1565
1,"egsu026","egsu024",1055
1,"egsu026","egsu025",1520
1,"egsu026","egsu026",0
1,"egsu026","egsu027",746
1,"egsu026","egsu028",1448
1,"egsu026","egsu029",1304
1,"egsu026","egsu030",431
1,"egsu026","egsu031",583
1,"egsu026","egsu032",541
1,"egsu026","egsu033",1458
1,"egsu026","egsu034",469
1,"egsu026","egsu035",881
1,"egsu026","egsu036",856
1,"egsu026","egsu037",346
1,"egsu026","egsu038",1692
1,"egsu026","egsu039",723
1,"egsu026","egsu040",1542
1,"egsu026","egsu041",1289
1,"egsu026","egsu042",866
1,"egsu026","egsu043",1371
1,"egsu026","egsu044",1648
1,"egsu026","egsu045",1057
1,"egsu026","egsu046",243
1,"egsu026","egsu047",300
1,"egsu026","egsu048",1657
1,"egsu026","egsu049",538
1,"egsu026","egsu050",947
1,"egsu026","egsu051",616
1,"egsu026","egsu052",1586
1,"egsu026","egsu053",866
1,"egsu026","egsu054",566
1,"egsu026","egsu055",1277
1,"egsu026","egsu056",90
1,"egsu026","egsu057",688
1,"egsu026","egsu058",1489
1,"egsu026","egsu059",1667
1,"egsu026","egsu060",997
1,"egsu027","egsu001",881
1,"egsu027","egsu002",1446
1,"egsu027","egsu003",156
1,"egsu027","egsu004",1067
1,"egsu027","egsu005",658
1,"egsu027","egsu006",103
1,"egsu027","egsu007",805
1,"egsu027","egsu008",800
1,"egsu027","egsu009",446
1,"egsu027","egsu010",495
1,"egsu027","egsu011",978
1,"egsu027","egsu012",152
1,"egsu027","egsu013",1086
1,"egsu027","egsu014",1270
1,"egsu027","egsu015",933
1,"egsu027","egsu016",848
1,"egsu027","egsu017",849
1,"egsu027","egsu018",626
1,"egsu027","egsu019",1093
1,"egsu027","egsu020",842
1,"egsu027","egsu021",1120
1,"egsu027","egsu022",549
1,"egsu027","egsu023",882
1,"egsu027","egsu024",1061
1,"egsu027","egsu025",782
1,"egsu027","egsu026",746
1,"egsu027","egsu027",0
1,"egsu027","egsu028",846
1,"egsu027","egsu029",935
1,"egsu027","egsu030",560
1,"egsu027","egsu031",249
1,"egsu027","egsu032",967
1,"egsu027","egsu033",1105
1,"egsu027","egsu034",680
1,"egsu027","egsu035",722
1,"egsu027","egsu036",207
1,"egsu027","egsu037",731
1,"egsu027","egsu038",1331
1,"egsu027","egsu039",365
1,"egsu027","egsu040",937
1,"egsu027","egsu041",816
1,"egsu027","egsu042",1014
1,"egsu027","egsu043",816
1,"egsu027","egsu044",915
1,"egsu027","egsu045",452
1,"egsu027","egsu046",731
1,"egsu027","egsu047",538
1,"egsu027","egsu048",1301
1,"egsu027","egsu049",592
1,"egsu027","egsu050",398
1,"egsu027","egsu051",730
1,"egsu027","egsu052",847
1,"egsu027","egsu053",645
1,"egsu027","egsu054",450
1,"egsu027","egsu055",571
1,"egsu027","egsu056",794
1,"egsu027","egsu057",969
1,"egsu027","egsu058",1204
1,"egsu027","egsu059",964
1,"egsu027","egsu060",321
1,"egsu028","egsu001",1453
1,"egsu028","egsu002",2210
1,"egsu028","egsu003",697
1,"egsu028","egsu004",1138
1,"egsu028","egsu005",1269
1,"egsu028","egsu006",949
1,"egsu028","egsu007",1558
1,"egsu028","egsu008",235
1,"egsu028","egsu009",1285
1,"egsu028","egsu010",786
1,"egsu028","egsu011",1765
1,"egsu028","egsu012",984
1,"egsu028","egsu013",1663
1,"egsu028","egsu014",1355
1,"egsu028","egsu015",1774
1,"egsu028","egsu016",327
1,"egsu028","egsu017",1666
1,"egsu028","egsu018",1331
1,"egsu028","egsu019",1075
1,"egsu028","egsu020",250
1,"egsu028","egsu021",1904
1,"egsu028","egsu022",1311
1,"egsu028","egsu023",1124
1,"egsu028","egsu024",1879
1,"egsu028","egsu025",526
1,"egsu028","egsu026",1448
1,"egsu028","egsu027",846
1,"egsu028","egsu028",0
1,"egsu028","egsu029",1601
1,"egsu028","egsu030",1396
1,"egsu028","egsu031",879
1,"egsu028","egsu032",1796
1,"egsu028","egsu033",1749
1,"egsu028","egsu034",1519
1,"egsu028","egsu035",1532
1,"egsu028","egsu036",649
1,"egsu028","egsu037",1547
1,"egsu028","egsu038",1931
1,"egsu028","egsu039",727
1,"egsu028","egsu040",1332
1,"egsu028","egsu041",286
1,"egsu028","egsu042",1856
1,"egsu028","egsu043",121
1,"egsu028","egsu044",529
1,"egsu028","egsu045",406
1,"egsu028","egsu046",1309
1,"egsu028","egsu047",1155
1,"egsu028","egsu048",1909
1,"egsu028","egsu049",1437
1,"egsu028","egsu050",504
1,"egsu028","egsu051",1575
1,"egsu028","egsu052",560
1,"egsu028","egsu053",703
1,"egsu028","egsu054",1296
1,"egsu028","egsu055",370
1,"egsu028","egsu056",1524
1,"egsu028","egsu057",1813
1,"egsu028","egsu058",1880
1,"egsu028","egsu059",379
1,"egsu028","egsu060",526
1,"egsu029","egsu001",1552
1,"egsu029","egsu002",1636
1,"egsu029","egsu003",1006
1,"egsu029","egsu004",1972
1,"egsu029","egsu005",1370
1,"egsu029","egsu006",870
1,"egsu029","egsu007",240
1,"egsu029","egsu008",1651
1,"egsu029","egsu009",845
1,"egsu029","egsu010",1421
1,"egsu029","egsu011",1247
1,"egsu029","egsu012",919
1,"egsu029","egsu013",227
1,"egsu029","egsu014",2156
1,"egsu029","egsu015",690
1,"egsu029","egsu016",1423
1,"egsu029","egsu017",1063
1,"egsu029","egsu018",309
1,"egsu029","egsu019",2014
1,"egsu029","egsu020",1465
1,"egsu029","egsu021",1345
1,"egsu029","egsu022",1107
1,"egsu029","egsu023",724
1,"egsu029","egsu024",567
1,"egsu029","egsu025",1224
1,"egsu029","egsu026",1304
1,"egsu029","egsu027",935
1,"egsu029","egsu028",1601
1,"egsu029","egsu029",0
1,"egsu029","egsu030",874
1,"egsu029","egsu031",1143
1,"egsu029","egsu032",1054
1,"egsu029","egsu033",171
1,"egsu029","egsu034",872
1,"egsu029","egsu035",444
1,"egsu029","egsu036",1107
1,"egsu029","egsu037",1016
1,"egsu029","egsu038",405
1,"egsu029","egsu039",1299
1,"egsu029","egsu040",506
1,"egsu029","egsu041",1682
1,"egsu029","egsu042",743
1,"egsu029","egsu043",1624
1,"egsu029","egsu044",1346
1,"egsu029","egsu045",1302
1,"egsu029","egsu046",1447
1,"egsu029","egsu047",1295
1,"egsu029","egsu048",372
1,"egsu029","egsu049",773
1,"egsu029","egsu050",1298
1,"egsu029","egsu051",750
1,"egsu029","egsu052",1254
1,"egsu029","egsu053",1580
1,"egsu029","egsu054",747
1,"egsu029","egsu055",1233
1,"egsu029","egsu056",1284
1,"egsu029","egsu057",896
1,"egsu029","egsu058",281
1,"egsu029","egsu059",1507
1,"egsu029","egsu060",1148
1,"egsu030","egsu001",687
1,"egsu030","egsu002",928
1,"egsu030","egsu003",716
1,"egsu030","egsu004",1240
1,"egsu030","egsu005",536
1,"egsu030","egsu006",463
1,"egsu030","egsu007",645
1,"egsu030","egsu008",1315
1,"egsu030","egsu009",115
1,"egsu030","egsu010",810
1,"egsu030","egsu011",462
1,"egsu030","egsu012",413
1,"egsu030","egsu013",1093
1,"egsu030","egsu014",1381
1,"egsu030","egsu015",469
1,"egsu030","egsu016",1405
1,"egsu030","egsu017",300
1,"egsu030","egsu018",642
1,"egsu030","egsu019",1313
1,"egsu030","egsu020",1401
1,"egsu030","egsu021",597
1,"egsu030","egsu022",257
1,"egsu030","egsu023",1215
1,"egsu030","egsu024",673
1,"egsu030","egsu025",1315
1,"egsu030","egsu026",431
1,"egsu030","egsu027",560
1,"egsu030","egsu028",1396
1,"egsu030","egsu029",874
1,"egsu030","egsu030",0
1,"egsu030","egsu031",558
1,"egsu030","egsu032",407
1,"egsu030","egsu033",1027
1,"egsu030","egsu034",124
1,"egsu030","egsu035",451
1,"egsu030","egsu036",747
1,"egsu030","egsu037",192
1,"egsu030","egsu038",1261
1,"egsu030","egsu039",754
1,"egsu030","egsu040",1152
1,"egsu030","egsu041",1319
1,"egsu030","egsu042",533
1,"egsu030","egsu043",1351
1,"egsu030","egsu044",1453
1,"egsu030","egsu045",992
1,"egsu030","egsu046",606
1,"egsu030","egsu047",504
1,"egsu030","egsu048",1226
1,"egsu030","egsu049",111
1,"egsu030","egsu050",910
1,"egsu030","egsu051",233
1,"egsu030","egsu052",1376
1,"egsu030","egsu053",998
1,"egsu030","egsu054",166
1,"egsu030","egsu055",1129
1,"egsu030","egsu056",412
1,"egsu030","egsu057",428
1,"egsu030","egsu058",1060
1,"egsu030","egsu059",1520
1,"egsu030","egsu060",878
1,"egsu031","egsu001",664
1,"egsu031","egsu002",1334
1,"egsu031","egsu003",324
