"waveid","personid","alterid","tie"
1,"ex0066","ex0068",7
1,"ex0066","ex0031",8
1,"ex0066","ex0040",8
1,"ex0066","ex0209",9
1,"ex0066","ex0222",10
1,"ex0066","ex0030",10
1,"ex0066","ex0157",10
1,"ex0067","ex0255",2
1,"ex0067","ex0109",2
1,"ex0067","ex0199",2
1,"ex0067","ex0287",2
1,"ex0067","ex0131",3
1,"ex0067","ex0364",3
1,"ex0067","ex0343",3
1,"ex0067","ex0082",4
1,"ex0067","ex0359",4
1,"ex0067","ex0294",5
1,"ex0067","ex0259",6
1,"ex0067","ex0292",6
1,"ex0067","ex0144",6
1,"ex0067","ex0327",7
1,"ex0067","ex0046",7
1,"ex0067","ex0219",7
1,"ex0067","ex0188",10
1,"ex0067","ex0180",10
1,"ex0068","ex0009",1
1,"ex0068","ex0242",1
1,"ex0068","ex0308",1
1,"ex0068","ex0049",1
1,"ex0068","ex0299",2
1,"ex0068","ex0171",3
1,"ex0068","ex0066",5
1,"ex0068","ex0234",5
1,"ex0068","ex0274",6
1,"ex0068","ex0117",7
1,"ex0068","ex0023",8
1,"ex0068","ex0334",8
1,"ex0068","ex0093",8
1,"ex0068","ex0343",9
1,"ex0068","ex0187",9
1,"ex0068","ex0340",10
1,"ex0068","ex0181",10
1,"ex0068","ex0210",10
1,"ex0072","ex0135",1
1,"ex0072","ex0251",1
1,"ex0072","ex0320",1
1,"ex0072","ex0292",3
1,"ex0072","ex0014",3
1,"ex0072","ex0033",3
1,"ex0072","ex0012",4
1,"ex0072","ex0131",4
1,"ex0072","ex0182",6
1,"ex0072","ex0148",6
1,"ex0072","ex0366",6
1,"ex0072","ex0308",7
1,"ex0072","ex0306",7
1,"ex0072","ex0284",8
1,"ex0072","ex0366",8
1,"ex0072","ex0230",9
1,"ex0072","ex0092",9
1,"ex0072","ex0262",9
1,"ex0072","ex0181",9
1,"ex0072","ex0151",10
1,"ex0072","ex0286",10
1,"ex0074","ex0060",1
1,"ex0074","ex0086",1
1,"ex0074","ex0106",2
1,"ex0074","ex0344",2
1,"ex0074","ex0116",2
1,"ex0074","ex0029",3
1,"ex0074","ex0362",3
1,"ex0074","ex0116",4
1,"ex0074","ex0338",5
1,"ex0074","ex0128",5
1,"ex0074","ex0210",6
1,"ex0074","ex0333",6
1,"ex0074","ex0135",6
1,"ex0074","ex0366",7
1,"ex0074","ex0362",7
1,"ex0074","ex0316",9
1,"ex0074","ex0228",9
1,"ex0074","ex0049",9
1,"ex0074","ex0141",10
1,"ex0074","ex0150",10
1,"ex0074","ex0255",10
1,"ex0075","ex0147",1
1,"ex0075","ex0089",1
1,"ex0075","ex0205",2
1,"ex0075","ex0251",2
1,"ex0075","ex0147",2
1,"ex0075","ex0042",3
1,"ex0075","ex0109",3
1,"ex0075","ex0227",4
1,"ex0075","ex0050",6
1,"ex0075","ex0028",7
1,"ex0075","ex0258",8
1,"ex0075","ex0286",8
1,"ex0075","ex0058",9
1,"ex0075","ex0281",9
1,"ex0075","ex0187",9
1,"ex0075","ex0321",9
1,"ex0077","ex0287",1
1,"ex0077","ex0275",1
1,"ex0077","ex0085",2
1,"ex0077","ex0263",3
1,"ex0077","ex0018",3
1,"ex0077","ex0207",4
1,"ex0077","ex0312",4
1,"ex0077","ex0223",4
1,"ex0077","ex0139",4
1,"ex0077","ex0023",5
1,"ex0077","ex0299",5
1,"ex0077","ex0366",5
1,"ex0077","ex0273",5
1,"ex0077","ex0138",6
1,"ex0077","ex0218",6
1,"ex0077","ex0052",7
1,"ex0077","ex0252",7
1,"ex0077","ex0103",7
1,"ex0077","ex0223",7
1,"ex0077","ex0049",8
1,"ex0077","ex0027",8
1,"ex0077","ex0084",9
1,"ex0077","ex0061",9
1,"ex0077","ex0266",10
1,"ex0077","ex0033",10
1,"ex0078","ex0362",1
1,"ex0078","ex0144",1
1,"ex0078","ex0223",2
1,"ex0078","ex0263",2
1,"ex0078","ex0150",2
1,"ex0078","ex0289",3
1,"ex0078","ex0002",3
1,"ex0078","ex0355",3
1,"ex0078","ex0187",3
1,"ex0078","ex0068",4
1,"ex0078","ex0161",4
1,"ex0078","ex0199",7
1,"ex0078","ex0298",7
1,"ex0078","ex0127",7
1,"ex0078","ex0286",8
1,"ex0078","ex0299",8
1,"ex0078","ex0089",8
1,"ex0078","ex0367",9
1,"ex0079","ex0028",1
1,"ex0079","ex0237",1
1,"ex0079","ex0223",1
1,"ex0079","ex0242",1
1,"ex0079","ex0134",2
1,"ex0079","ex0199",3
1,"ex0079","ex0106",3
1,"ex0079","ex0237",3
1,"ex0079","ex0188",3
1,"ex0079","ex0050",5
1,"ex0079","ex0176",6
1,"ex0079","ex0272",8
1,"ex0079","ex0117",8
1,"ex0079","ex0101",8
1,"ex0079","ex0141",9
1,"ex0079","ex0139",9
1,"ex0079","ex0218",9
1,"ex0079","ex0350",10
1,"ex0082","ex0090",1
1,"ex0082","ex0230",1
1,"ex0082","ex0189",1
1,"ex0082","ex0334",1
1,"ex0082","ex0357",2
1,"ex0082","ex0114",2
1,"ex0082","ex0128",2
1,"ex0082","ex0041",3
1,"ex0082","ex0010",4
1,"ex0082","ex0019",4
1,"ex0082","ex0249",5
1,"ex0082","ex0357",5
1,"ex0082","ex0213",6
1,"ex0082","ex0243",7
1,"ex0082","ex0282",7
1,"ex0082","ex0258",8
1,"ex0082","ex0052",8
1,"ex0082","ex0282",8
1,"ex0082","ex0250",9
1,"ex0082","ex0108",9
1,"ex0082","ex0031",9
1,"ex0082","ex0210",10
1,"ex0082","ex0128",10
1,"ex0083","ex0308",1
1,"ex0083","ex0293",2
1,"ex0083","ex0026",2
1,"ex0083","ex0183",4
1,"ex0083","ex0231",4
1,"ex0083","ex0272",4
1,"ex0083","ex0032",5
1,"ex0083","ex0348",7
1,"ex0083","ex0273",7
1,"ex0083","ex0318",7
1,"ex0083","ex0088",7
1,"ex0083","ex0312",9
1,"ex0083","ex0051",9
1,"ex0083","ex0060",9
1,"ex0083","ex0072",10
1,"ex0083","ex0227",10
1,"ex0083","ex0104",10
1,"ex0083","ex0040",10
1,"ex0084","ex0068",1
1,"ex0084","ex0266",1
1,"ex0084","ex0181",1
1,"ex0084","ex0135",2
1,"ex0084","ex0165",2
1,"ex0084","ex0284",3
1,"ex0084","ex0237",3
1,"ex0084","ex0262",3
1,"ex0084","ex0200",4
1,"ex0084","ex0018",4
1,"ex0084","ex0022",4
1,"ex0084","ex0253",6
1,"ex0084","ex0154",6
1,"ex0084","ex0114",6
1,"ex0084","ex0348",8
1,"ex0084","ex0077",8
1,"ex0084","ex0342",8
1,"ex0084","ex0021",9
1,"ex0084","ex0286",9
1,"ex0084","ex0177",9
1,"ex0084","ex0138",10
1,"ex0084","ex0030",10
1,"ex0084","ex0021",10
1,"ex0085","ex0151",1
1,"ex0085","ex0306",1
1,"ex0085","ex0204",1
1,"ex0085","ex0079",4
1,"ex0085","ex0217",5
1,"ex0085","ex0130",5
1,"ex0085","ex0068",6
1,"ex0085","ex0213",7
1,"ex0085","ex0196",7
1,"ex0085","ex0047",7
1,"ex0085","ex0131",9
1,"ex0085","ex0295",9
1,"ex0085","ex0150",9
1,"ex0085","ex0298",9
1,"ex0086","ex0121",1
1,"ex0086","ex0165",2
1,"ex0086","ex0191",3
1,"ex0086","ex0077",4
1,"ex0086","ex0146",4
1,"ex0086","ex0314",4
1,"ex0086","ex0125",5
1,"ex0086","ex0143",5
1,"ex0086","ex0049",5
1,"ex0086","ex0266",6
1,"ex0086","ex0155",6
1,"ex0086","ex0098",6
1,"ex0086","ex0359",7
1,"ex0086","ex0222",8
1,"ex0086","ex0123",8
1,"ex0086","ex0082",8
1,"ex0086","ex0058",8
1,"ex0086","ex0154",10
1,"ex0086","ex0075",10
1,"ex0088","ex0060",1
1,"ex0088","ex0340",1
1,"ex0088","ex0148",1
1,"ex0088","ex0030",1
1,"ex0088","ex0259",2
1,"ex0088","ex0295",2
1,"ex0088","ex0012",2
1,"ex0088","ex0008",2
1,"ex0088","ex0115",5
1,"ex0088","ex0174",5
1,"ex0088","ex0272",6
1,"ex0088","ex0363",6
1,"ex0088","ex0356",7
1,"ex0088","ex0209",7
1,"ex0088","ex0196",7
1,"ex0088","ex0051",7
1,"ex0088","ex0014",10
1,"ex0088","ex0358",10
1,"ex0088","ex0360",10
1,"ex0088","ex0090",10
1,"ex0089","ex0026",1
1,"ex0089","ex0077",2
1,"ex0089","ex0027",2
1,"ex0089","ex0356",3
1,"ex0089","ex0222",4
1,"ex0089","ex0334",5
1,"ex0089","ex0272",6
1,"ex0089","ex0348",6
1,"ex0089","ex0099",6
1,"ex0089","ex0255",9
1,"ex0089","ex0335",10
1,"ex0090","ex0128",1
1,"ex0090","ex0274",2
1,"ex0090","ex0093",2
1,"ex0090","ex0014",2
1,"ex0090","ex0358",2
1,"ex0090","ex0207",3
1,"ex0090","ex0187",3
1,"ex0090","ex0122",3
1,"ex0090","ex0098",4
1,"ex0090","ex0091",4
1,"ex0090","ex0046",4
1,"ex0090","ex0247",5
1,"ex0090","ex0044",5
1,"ex0090","ex0089",5
1,"ex0090","ex0356",7
1,"ex0090","ex0093",8
1,"ex0090","ex0198",9
1,"ex0090","ex0116",9
1,"ex0091","ex0217",2
1,"ex0091","ex0227",2
1,"ex0091","ex0334",2
1,"ex0091","ex0077",2
1,"ex0091","ex0140",3
1,"ex0091","ex0263",3
1,"ex0091","ex0135",3
1,"ex0091","ex0348",4
1,"ex0091","ex0101",4
1,"ex0091","ex0203",4
1,"ex0091","ex0223",5
1,"ex0091","ex0364",5
1,"ex0091","ex0161",8
1,"ex0091","ex0187",8
1,"ex0091","ex0060",8
1,"ex0091","ex0191",9
1,"ex0091","ex0247",9
1,"ex0092","ex0288",2
1,"ex0092","ex0345",2
1,"ex0092","ex0316",2
1,"ex0092","ex0200",2
1,"ex0092","ex0362",3
1,"ex0092","ex0012",3
1,"ex0092","ex0022",4
1,"ex0092","ex0141",4
1,"ex0092","ex0267",4
1,"ex0092","ex0123",4
1,"ex0092","ex0146",5
1,"ex0092","ex0183",5
1,"ex0092","ex0086",6
1,"ex0092","ex0037",6
1,"ex0092","ex0049",8
1,"ex0092","ex0340",8
1,"ex0092","ex0101",8
1,"ex0092","ex0043",9
1,"ex0092","ex0093",9
1,"ex0092","ex0047",10
1,"ex0092","ex0161",10
1,"ex0092","ex0204",10
1,"ex0092","ex0191",10
1,"ex0093","ex0144",1
1,"ex0093","ex0154",2
1,"ex0093","ex0149",2
1,"ex0093","ex0198",2
1,"ex0093","ex0127",2
1,"ex0093","ex0177",4
1,"ex0093","ex0142",5
1,"ex0093","ex0185",5
1,"ex0093","ex0350",5
1,"ex0093","ex0019",6
1,"ex0093","ex0304",6
1,"ex0093","ex0201",6
1,"ex0093","ex0237",6
1,"ex0093","ex0026",7
1,"ex0093","ex0282",7
1,"ex0093","ex0296",7
1,"ex0093","ex0267",7
1,"ex0093","ex0339",8
1,"ex0093","ex0147",8
1,"ex0093","ex0017",8
1,"ex0093","ex0050",9
1,"ex0093","ex0255",10
1,"ex0093","ex0079",10
1,"ex0093","ex0220",10
1,"ex0093","ex0057",10
1,"ex0095","ex0344",1
1,"ex0095","ex0109",3
1,"ex0095","ex0052",3
1,"ex0095","ex0144",3
1,"ex0095","ex0085",4
1,"ex0095","ex0320",4
1,"ex0095","ex0191",4
1,"ex0095","ex0098",4
1,"ex0095","ex0343",5
1,"ex0095","ex0104",7
1,"ex0095","ex0217",7
1,"ex0095","ex0018",7
1,"ex0095","ex0189",7
1,"ex0095","ex0142",8
1,"ex0095","ex0229",8
1,"ex0095","ex0201",8
1,"ex0095","ex0139",9
1,"ex0095","ex0277",9
1,"ex0095","ex0313",9
1,"ex0095","ex0204",9
1,"ex0095","ex0068",10
1,"ex0095","ex0051",10
1,"ex0096","ex0201",1
1,"ex0096","ex0287",1
1,"ex0096","ex0148",1
1,"ex0096","ex0029",1
1,"ex0096","ex0010",2
1,"ex0096","ex0299",2
1,"ex0096","ex0210",2
1,"ex0096","ex0329",3
1,"ex0096","ex0320",3
1,"ex0096","ex0189",3
1,"ex0096","ex0280",3
1,"ex0096","ex0115",4
1,"ex0096","ex0360",4
1,"ex0096","ex0134",4
1,"ex0096","ex0078",6
1,"ex0096","ex0327",6
1,"ex0096","ex0293",6
1,"ex0096","ex0185",7
1,"ex0096","ex0344",7
1,"ex0096","ex0155",7
1,"ex0096","ex0108",8
1,"ex0096","ex0317",9
1,"ex0096","ex0088",9
1,"ex0096","ex0122",9
1,"ex0096","ex0217",9
1,"ex0096","ex0061",10
1,"ex0096","ex0082",10
1,"ex0096","ex0210",10
1,"ex0098","ex0141",2
1,"ex0098","ex0174",3
1,"ex0098","ex0189",3
1,"ex0098","ex0242",4
1,"ex0098","ex0155",4
1,"ex0098","ex0049",4
1,"ex0098","ex0335",5
1,"ex0098","ex0040",6
1,"ex0098","ex0049",6
1,"ex0098","ex0304",6
1,"ex0098","ex0213",7
1,"ex0098","ex0084",8
1,"ex0098","ex0356",8
1,"ex0098","ex0121",8
1,"ex0098","ex0357",8
1,"ex0098","ex0091",9
1,"ex0098","ex0160",9
1,"ex0099","ex0033",1
1,"ex0099","ex0078",2
1,"ex0099","ex0004",2
1,"ex0099","ex0016",4
1,"ex0099","ex0275",5
1,"ex0099","ex0343",5
1,"ex0099","ex0037",5
1,"ex0099","ex0329",7
1,"ex0099","ex0136",7
1,"ex0099","ex0077",8
1,"ex0099","ex0157",8
1,"ex0099","ex0150",10
1,"ex0101","ex0050",1
1,"ex0101","ex0275",2
1,"ex0101","ex0026",3
1,"ex0101","ex0103",3
1,"ex0101","ex0095",3
1,"ex0101","ex0364",3
1,"ex0101","ex0345",4
1,"ex0101","ex0083",5
1,"ex0101","ex0216",5
1,"ex0101","ex0313",5
1,"ex0101","ex0033",6
1,"ex0101","ex0274",6
1,"ex0101","ex0284",6
1,"ex0101","ex0122",7
1,"ex0101","ex0293",7
1,"ex0101","ex0188",7
1,"ex0101","ex0176",7
1,"ex0101","ex0295",8
1,"ex0101","ex0297",8
1,"ex0101","ex0142",8
1,"ex0101","ex0168",8
1,"ex0101","ex0011",9
1,"ex0101","ex0364",9
1,"ex0101","ex0136",9
1,"ex0101","ex0122",10
1,"ex0101","ex0148",10
1,"ex0103","ex0165",1
1,"ex0103","ex0187",2
1,"ex0103","ex0259",2
1,"ex0103","ex0183",2
1,"ex0103","ex0161",2
1,"ex0103","ex0204",3
1,"ex0103","ex0216",4
1,"ex0103","ex0280",4
1,"ex0103","ex0023",4
1,"ex0103","ex0058",5
1,"ex0103","ex0017",5
1,"ex0103","ex0068",9
1,"ex0103","ex0360",9
1,"ex0103","ex0161",9
1,"ex0103","ex0252",9
1,"ex0103","ex0203",10
1,"ex0103","ex0008",10
1,"ex0103","ex0148",10
1,"ex0103","ex0295",10
1,"ex0104","ex0228",1
1,"ex0104","ex0042",1
1,"ex0104","ex0188",1
1,"ex0104","ex0362",2
1,"ex0104","ex0168",2
1,"ex0104","ex0363",2
1,"ex0104","ex0247",3
1,"ex0104","ex0030",3
1,"ex0104","ex0026",3
1,"ex0104","ex0183",3
1,"ex0104","ex0312",4
1,"ex0104","ex0089",4
1,"ex0104","ex0083",4
1,"ex0104","ex0044",5
1,"ex0104","ex0204",5
1,"ex0104","ex0002",5
1,"ex0104","ex0367",5
1,"ex0104","ex0176",6
1,"ex0104","ex0308",7
1,"ex0104","ex0327",7
1,"ex0104","ex0273",7
1,"ex0104","ex0189",7
1,"ex0104","ex0295",8
1,"ex0104","ex0292",8
1,"ex0104","ex0117",8
1,"ex0104","ex0328",8
1,"ex0104","ex0188",9
1,"ex0104","ex0032",9
1,"ex0104","ex0344",9
1,"ex0104","ex0001",9
1,"ex0104","ex0028",10
1,"ex0104","ex0199",10
1,"ex0104","ex0367",10
1,"ex0104","ex0130",10
1,"ex0106","ex0131",1
1,"ex0106","ex0151",1
1,"ex0106","ex0140",1
1,"ex0106","ex0320",1
1,"ex0106","ex0142",3
1,"ex0106","ex0191",3
1,"ex0106","ex0290",4
1,"ex0106","ex0092",4
1,"ex0106","ex0181",4
1,"ex0106","ex0328",5
1,"ex0106","ex0359",5
1,"ex0106","ex0275",6
1,"ex0106","ex0066",7
1,"ex0106","ex0031",7
1,"ex0106","ex0249",8
1,"ex0106","ex0149",9
1,"ex0106","ex0275",9
1,"ex0106","ex0237",10
1,"ex0108","ex0338",1
1,"ex0108","ex0286",2
1,"ex0108","ex0334",2
1,"ex0108","ex0099",4
1,"ex0108","ex0092",6
1,"ex0108","ex0265",6
1,"ex0108","ex0114",7
1,"ex0108","ex0047",7
1,"ex0108","ex0047",8
1,"ex0108","ex0086",8
1,"ex0108","ex0180",9
1,"ex0108","ex0229",10
1,"ex0108","ex0288",10
1,"ex0109","ex0329",1
1,"ex0109","ex0318",1
1,"ex0109","ex0274",1
1,"ex0109","ex0367",3
1,"ex0109","ex0205",3
1,"ex0109","ex0262",3
1,"ex0109","ex0001",5
1,"ex0109","ex0308",5
1,"ex0109","ex0221",6
1,"ex0109","ex0093",6
1,"ex0109","ex0213",6
1,"ex0109","ex0287",7
1,"ex0109","ex0177",7
1,"ex0109","ex0133",8
1,"ex0109","ex0312",8
1,"ex0109","ex0138",10
1,"ex0109","ex0030",10
1,"ex0109","ex0114",10
1,"ex0114","ex0277",2
1,"ex0114","ex0216",2
1,"ex0114","ex0176",3
1,"ex0114","ex0002",3
1,"ex0114","ex0117",4
1,"ex0114","ex0103",4
1,"ex0114","ex0277",4
1,"ex0114","ex0151",4
1,"ex0114","ex0014",5
1,"ex0114","ex0099",5
1,"ex0114","ex0259",5
1,"ex0114","ex0221",6
1,"ex0114","ex0196",8
1,"ex0114","ex0314",8
1,"ex0114","ex0345",9
1,"ex0114","ex0273",9
1,"ex0114","ex0066",9
1,"ex0114","ex0258",10
1,"ex0114","ex0204",10
1,"ex0115","ex0317",2
1,"ex0115","ex0016",2
1,"ex0115","ex0287",2
1,"ex0115","ex0103",5
1,"ex0115","ex0022",5
1,"ex0115","ex0243",5
1,"ex0115","ex0185",6
1,"ex0115","ex0125",6
1,"ex0115","ex0144",6
1,"ex0115","ex0176",6
1,"ex0115","ex0250",7
1,"ex0115","ex0258",7
1,"ex0115","ex0061",7
1,"ex0115","ex0237",9
1,"ex0115","ex0028",9
1,"ex0115","ex0314",9
1,"ex0115","ex0259",10
1,"ex0116","ex0320",1
1,"ex0116","ex0125",1
1,"ex0116","ex0342",1
1,"ex0116","ex0216",1
1,"ex0116","ex0165",2
1,"ex0116","ex0321",2
1,"ex0116","ex0362",2
1,"ex0116","ex0068",2
1,"ex0116","ex0249",3
1,"ex0116","ex0161",4
1,"ex0116","ex0181",4
1,"ex0116","ex0128",4
1,"ex0116","ex0021",4
1,"ex0116","ex0210",5
1,"ex0116","ex0312",5
1,"ex0116","ex0284",6
1,"ex0116","ex0243",7
1,"ex0116","ex0106",7
1,"ex0116","ex0121",9
1,"ex0116","ex0009",10
1,"ex0117","ex0250",1
1,"ex0117","ex0294",1
1,"ex0117","ex0334",1
1,"ex0117","ex0004",3
1,"ex0117","ex0115",3
1,"ex0117","ex0146",3
1,"ex0117","ex0292",4
1,"ex0117","ex0247",4
1,"ex0117","ex0151",5
1,"ex0117","ex0343",5
1,"ex0117","ex0093",5
1,"ex0117","ex0009",6
1,"ex0117","ex0092",6
1,"ex0117","ex0004",7
1,"ex0117","ex0109",7
1,"ex0117","ex0016",8
1,"ex0117","ex0093",8
1,"ex0117","ex0174",8
1,"ex0117","ex0128",10
1,"ex0121","ex0084",1
1,"ex0121","ex0161",1
1,"ex0121","ex0242",1
1,"ex0121","ex0304",4
1,"ex0121","ex0011",4
1,"ex0121","ex0191",4
1,"ex0121","ex0193",5
1,"ex0121","ex0357",5
1,"ex0121","ex0219",5
1,"ex0121","ex0364",5
1,"ex0121","ex0364",7
1,"ex0121","ex0001",7
1,"ex0121","ex0091",8
1,"ex0121","ex0079",8
1,"ex0121","ex0335",9
1,"ex0121","ex0002",10
1,"ex0122","ex0150",1
1,"ex0122","ex0019",2
1,"ex0122","ex0300",5
1,"ex0122","ex0058",5
1,"ex0122","ex0155",5
1,"ex0122","ex0047",5
1,"ex0122","ex0282",6
1,"ex0122","ex0010",6
1,"ex0122","ex0334",6
1,"ex0122","ex0274",6
1,"ex0122","ex0243",7
1,"ex0122","ex0194",7
1,"ex0122","ex0304",7
1,"ex0122","ex0144",7
1,"ex0122","ex0171",8
1,"ex0122","ex0165",8
1,"ex0122","ex0030",8
1,"ex0122","ex0072",9
1,"ex0122","ex0116",9
1,"ex0122","ex0320",10
1,"ex0123","ex0252",1
1,"ex0123","ex0234",1
1,"ex0123","ex0301",2
1,"ex0123","ex0079",3
1,"ex0123","ex0028",8
1,"ex0123","ex0165",9
1,"ex0123","ex0109",10
1,"ex0123","ex0265",10
1,"ex0125","ex0127",1
1,"ex0125","ex0251",1
1,"ex0125","ex0167",3
1,"ex0125","ex0297",3
1,"ex0125","ex0052",3
1,"ex0125","ex0041",5
1,"ex0125","ex0344",5
1,"ex0125","ex0327",5
1,"ex0125","ex0251",6
1,"ex0125","ex0167",6
1,"ex0125","ex0290",7
1,"ex0125","ex0036",8
1,"ex0125","ex0072",8
1,"ex0125","ex0131",8
1,"ex0125","ex0044",9
1,"ex0125","ex0252",9
1,"ex0125","ex0077",9
1,"ex0125","ex0348",9
1,"ex0125","ex0037",10
1,"ex0127","ex0189",1
1,"ex0127","ex0131",2
1,"ex0127","ex0032",2
1,"ex0127","ex0299",3
1,"ex0127","ex0231",3
1,"ex0127","ex0220",3
1,"ex0127","ex0217",5
1,"ex0127","ex0273",6
1,"ex0127","ex0220",6
1,"ex0127","ex0043",6
1,"ex0127","ex0079",6
1,"ex0127","ex0027",9
1,"ex0127","ex0185",9
1,"ex0127","ex0170",9
1,"ex0127","ex0135",10
1,"ex0127","ex0220",10
1,"ex0128","ex0360",1
1,"ex0128","ex0198",1
1,"ex0128","ex0002",1
1,"ex0128","ex0046",2
1,"ex0128","ex0359",2
1,"ex0128","ex0009",3
1,"ex0128","ex0191",3
1,"ex0128","ex0115",3
1,"ex0128","ex0109",4
1,"ex0128","ex0247",4
1,"ex0128","ex0075",5
1,"ex0128","ex0044",5
1,"ex0128","ex0086",6
1,"ex0128","ex0242",8
1,"ex0128","ex0123",8
1,"ex0128","ex0357",9
1,"ex0128","ex0349",9
1,"ex0128","ex0009",10
1,"ex0128","ex0093",10
1,"ex0128","ex0030",10
1,"ex0130","ex0357",2
1,"ex0130","ex0185",2
1,"ex0130","ex0067",2
1,"ex0130","ex0304",2
1,"ex0130","ex0030",4
1,"ex0130","ex0121",4
1,"ex0130","ex0012",4
1,"ex0130","ex0252",5
1,"ex0130","ex0312",5
1,"ex0130","ex0096",5
1,"ex0130","ex0281",5
1,"ex0130","ex0185",6
1,"ex0130","ex0317",6
1,"ex0130","ex0143",6
1,"ex0130","ex0274",8
1,"ex0130","ex0284",9
1,"ex0130","ex0151",10
1,"ex0130","ex0072",10
1,"ex0130","ex0219",10
1,"ex0131","ex0263",1
1,"ex0131","ex0304",1
1,"ex0131","ex0030",1
1,"ex0131","ex0216",1
1,"ex0131","ex0300",2
1,"ex0131","ex0343",2
1,"ex0131","ex0272",2
1,"ex0131","ex0017",3
1,"ex0131","ex0008",3
1,"ex0131","ex0104",4
1,"ex0131","ex0349",4
1,"ex0131","ex0135",6
1,"ex0131","ex0230",6
1,"ex0131","ex0299",7
1,"ex0131","ex0154",7
1,"ex0131","ex0180",8
1,"ex0131","ex0095",8
1,"ex0131","ex0308",8
1,"ex0131","ex0047",8
1,"ex0131","ex0066",10
1,"ex0131","ex0151",10
1,"ex0131","ex0201",10
1,"ex0133","ex0213",1
1,"ex0133","ex0210",1
1,"ex0133","ex0151",1
1,"ex0133","ex0194",2
1,"ex0133","ex0154",2
1,"ex0133","ex0125",2
1,"ex0133","ex0023",2
1,"ex0133","ex0014",3
1,"ex0133","ex0362",3
1,"ex0133","ex0104",5
1,"ex0133","ex0139",5
1,"ex0133","ex0280",5
1,"ex0133","ex0031",6
1,"ex0133","ex0306",6
1,"ex0133","ex0122",6
1,"ex0133","ex0157",7
1,"ex0133","ex0148",7
1,"ex0133","ex0001",8
1,"ex0133","ex0051",8
1,"ex0133","ex0122",8
1,"ex0133","ex0176",9
1,"ex0133","ex0318",10
1,"ex0134","ex0095",1
1,"ex0134","ex0068",1
1,"ex0134","ex0315",2
1,"ex0134","ex0228",2
1,"ex0134","ex0029",2
1,"ex0134","ex0329",3
1,"ex0134","ex0010",3
1,"ex0134","ex0227",3
1,"ex0134","ex0274",5
1,"ex0134","ex0106",6
1,"ex0134","ex0092",7
1,"ex0134","ex0339",8
1,"ex0134","ex0196",10
1,"ex0135","ex0275",1
1,"ex0135","ex0210",1
1,"ex0135","ex0136",1
1,"ex0135","ex0014",2
1,"ex0135","ex0297",3
1,"ex0135","ex0177",3
1,"ex0135","ex0236",6
1,"ex0135","ex0198",6
1,"ex0135","ex0031",6
1,"ex0135","ex0115",7
1,"ex0135","ex0266",7
1,"ex0135","ex0265",7
1,"ex0135","ex0252",7
1,"ex0135","ex0192",8
1,"ex0135","ex0012",8
1,"ex0135","ex0262",8
1,"ex0135","ex0010",8
1,"ex0135","ex0183",9
1,"ex0135","ex0265",9
1,"ex0135","ex0128",10
1,"ex0136","ex0362",1
1,"ex0136","ex0259",1
1,"ex0136","ex0267",2
1,"ex0136","ex0301",3
1,"ex0136","ex0247",3
1,"ex0136","ex0358",4
1,"ex0136","ex0108",4
1,"ex0136","ex0243",4
1,"ex0136","ex0308",5
1,"ex0136","ex0115",5
1,"ex0136","ex0301",5
1,"ex0136","ex0155",5
1,"ex0136","ex0031",6
1,"ex0136","ex0084",6
1,"ex0136","ex0317",7
1,"ex0136","ex0149",8
1,"ex0136","ex0355",8
1,"ex0136","ex0051",8
1,"ex0136","ex0290",8
1,"ex0136","ex0067",9
1,"ex0136","ex0050",9
1,"ex0136","ex0255",9
1,"ex0136","ex0012",10
1,"ex0136","ex0210",10
1,"ex0136","ex0286",10
1,"ex0136","ex0040",10
1,"ex0138","ex0320",1
1,"ex0138","ex0026",1
1,"ex0138","ex0061",1
1,"ex0138","ex0029",2
1,"ex0138","ex0292",3
1,"ex0138","ex0165",6
1,"ex0138","ex0338",6
1,"ex0138","ex0292",6
1,"ex0138","ex0060",7
1,"ex0138","ex0019",8
1,"ex0138","ex0128",8
1,"ex0138","ex0043",9
1,"ex0138","ex0134",9
1,"ex0138","ex0157",10
1,"ex0138","ex0339",10
1,"ex0138","ex0290",10
1,"ex0139","ex0181",1
1,"ex0139","ex0135",2
1,"ex0139","ex0274",2
1,"ex0139","ex0292",4
1,"ex0139","ex0334",4
1,"ex0139","ex0086",5
1,"ex0139","ex0301",6
1,"ex0139","ex0104",6
1,"ex0139","ex0106",6
1,"ex0139","ex0072",6
1,"ex0139","ex0191",8
1,"ex0139","ex0258",8
1,"ex0139","ex0057",8
1,"ex0139","ex0114",9
1,"ex0139","ex0273",9
1,"ex0139","ex0130",9
1,"ex0139","ex0199",9
1,"ex0139","ex0047",10
1,"ex0139","ex0193",10
1,"ex0139","ex0134",10
1,"ex0139","ex0155",10
1,"ex0140","ex0072",3
1,"ex0140","ex0057",3
1,"ex0140","ex0299",3
1,"ex0140","ex0217",3
1,"ex0140","ex0298",5
1,"ex0140","ex0335",5
1,"ex0140","ex0095",5
1,"ex0140","ex0074",5
1,"ex0140","ex0068",6
1,"ex0140","ex0093",6
1,"ex0140","ex0075",6
1,"ex0140","ex0217",7
1,"ex0140","ex0320",8
1,"ex0140","ex0135",8
1,"ex0140","ex0229",9
1,"ex0140","ex0115",9
1,"ex0140","ex0249",9
1,"ex0140","ex0193",9
1,"ex0140","ex0011",10
