"waveid","personid","alterid","tie"
1,"si0069","si0078",5
1,"si0069","si0094",6
1,"si0069","si0183",6
1,"si0069","si0024",6
1,"si0069","si0034",7
1,"si0069","si0180",7
1,"si0069","si0163",8
1,"si0069","si0077",8
1,"si0069","si0167",8
1,"si0069","si0118",8
1,"si0069","si0118",9
1,"si0069","si0134",9
1,"si0069","si0097",9
1,"si0069","si0175",9
1,"si0069","si0050",10
1,"si0069","si0008",10
1,"si0070","si0075",1
1,"si0070","si0139",1
1,"si0070","si0148",2
1,"si0070","si0034",2
1,"si0070","si0016",3
1,"si0070","si0179",3
1,"si0070","si0108",3
1,"si0070","si0139",3
1,"si0070","si0013",4
1,"si0070","si0162",4
1,"si0070","si0172",4
1,"si0070","si0029",6
1,"si0070","si0010",6
1,"si0070","si0099",7
1,"si0070","si0044",9
1,"si0070","si0136",9
1,"si0070","si0006",9
1,"si0070","si0150",10
1,"si0070","si0137",10
1,"si0072","si0020",1
1,"si0072","si0080",1
1,"si0072","si0164",1
1,"si0072","si0137",1
1,"si0072","si0031",2
1,"si0072","si0121",2
1,"si0072","si0016",2
1,"si0072","si0180",3
1,"si0072","si0163",3
1,"si0072","si0094",3
1,"si0072","si0049",4
1,"si0072","si0102",4
1,"si0072","si0094",5
1,"si0072","si0144",6
1,"si0072","si0037",6
1,"si0072","si0141",6
1,"si0072","si0078",6
1,"si0072","si0025",7
1,"si0072","si0046",7
1,"si0072","si0171",7
1,"si0072","si0007",7
1,"si0072","si0165",8
1,"si0072","si0097",10
1,"si0074","si0165",1
1,"si0074","si0064",1
1,"si0074","si0040",1
1,"si0074","si0115",2
1,"si0074","si0089",2
1,"si0074","si0134",3
1,"si0074","si0082",4
1,"si0074","si0174",4
1,"si0074","si0172",4
1,"si0074","si0150",4
1,"si0074","si0098",5
1,"si0074","si0114",5
1,"si0074","si0025",5
1,"si0074","si0031",5
1,"si0074","si0035",7
1,"si0074","si0011",8
1,"si0074","si0008",8
1,"si0074","si0035",8
1,"si0074","si0009",8
1,"si0074","si0069",9
1,"si0075","si0137",1
1,"si0075","si0114",1
1,"si0075","si0143",2
1,"si0075","si0062",2
1,"si0075","si0090",2
1,"si0075","si0045",2
1,"si0075","si0024",3
1,"si0075","si0148",3
1,"si0075","si0077",4
1,"si0075","si0062",6
1,"si0075","si0040",6
1,"si0075","si0092",6
1,"si0075","si0090",6
1,"si0075","si0055",7
1,"si0075","si0167",7
1,"si0075","si0057",8
1,"si0075","si0146",8
1,"si0075","si0023",8
1,"si0076","si0075",1
1,"si0076","si0087",1
1,"si0076","si0155",1
1,"si0076","si0113",1
1,"si0076","si0028",2
1,"si0076","si0086",2
1,"si0076","si0169",3
1,"si0076","si0090",3
1,"si0076","si0027",3
1,"si0076","si0027",4
1,"si0076","si0026",4
1,"si0076","si0180",4
1,"si0076","si0107",4
1,"si0076","si0055",5
1,"si0076","si0138",6
1,"si0076","si0103",6
1,"si0076","si0023",6
1,"si0076","si0040",6
1,"si0076","si0181",7
1,"si0076","si0023",7
1,"si0076","si0174",7
1,"si0076","si0106",8
1,"si0077","si0100",3
1,"si0077","si0016",3
1,"si0077","si0008",3
1,"si0077","si0094",3
1,"si0077","si0062",4
1,"si0077","si0165",4
1,"si0077","si0083",4
1,"si0077","si0020",5
1,"si0077","si0042",7
1,"si0077","si0007",7
1,"si0077","si0061",8
1,"si0077","si0180",8
1,"si0077","si0013",8
1,"si0077","si0090",9
1,"si0077","si0087",9
1,"si0077","si0024",9
1,"si0077","si0149",9
1,"si0077","si0075",10
1,"si0077","si0116",10
1,"si0077","si0113",10
1,"si0078","si0034",1
1,"si0078","si0035",2
1,"si0078","si0070",2
1,"si0078","si0007",2
1,"si0078","si0083",2
1,"si0078","si0023",3
1,"si0078","si0106",3
1,"si0078","si0074",3
1,"si0078","si0111",4
1,"si0078","si0057",5
1,"si0078","si0058",5
1,"si0078","si0150",6
1,"si0078","si0061",6
1,"si0078","si0134",6
1,"si0078","si0072",6
1,"si0078","si0027",10
1,"si0078","si0121",10
1,"si0078","si0186",10
1,"si0079","si0165",2
1,"si0079","si0042",2
1,"si0079","si0119",3
1,"si0079","si0176",4
1,"si0079","si0008",4
1,"si0079","si0164",5
1,"si0079","si0097",5
1,"si0079","si0163",5
1,"si0079","si0171",6
1,"si0079","si0171",9
1,"si0079","si0077",9
1,"si0079","si0018",10
1,"si0079","si0146",10
1,"si0079","si0164",10
1,"si0079","si0108",10
1,"si0080","si0119",1
1,"si0080","si0017",1
1,"si0080","si0052",2
1,"si0080","si0183",2
1,"si0080","si0028",2
1,"si0080","si0130",3
1,"si0080","si0149",3
1,"si0080","si0001",4
1,"si0080","si0134",4
1,"si0080","si0162",4
1,"si0080","si0062",4
1,"si0080","si0107",5
1,"si0080","si0167",5
1,"si0080","si0113",6
1,"si0080","si0076",6
1,"si0080","si0057",6
1,"si0080","si0079",6
1,"si0080","si0142",7
1,"si0080","si0163",9
1,"si0080","si0092",9
1,"si0080","si0008",9
1,"si0080","si0127",9
1,"si0080","si0108",10
1,"si0082","si0159",1
1,"si0082","si0023",2
1,"si0082","si0109",3
1,"si0082","si0018",3
1,"si0082","si0136",3
1,"si0082","si0044",4
1,"si0082","si0086",4
1,"si0082","si0037",4
1,"si0082","si0130",4
1,"si0082","si0138",5
1,"si0082","si0051",5
1,"si0082","si0100",6
1,"si0082","si0181",8
1,"si0082","si0111",8
1,"si0082","si0042",8
1,"si0082","si0111",9
1,"si0082","si0001",9
1,"si0082","si0139",9
1,"si0082","si0039",10
1,"si0082","si0165",10
1,"si0082","si0162",10
1,"si0082","si0046",10
1,"si0083","si0163",1
1,"si0083","si0162",1
1,"si0083","si0048",1
1,"si0083","si0105",1
1,"si0083","si0029",3
1,"si0083","si0119",4
1,"si0083","si0061",4
1,"si0083","si0113",5
1,"si0083","si0162",5
1,"si0083","si0048",5
1,"si0083","si0141",5
1,"si0083","si0164",6
1,"si0083","si0152",7
1,"si0083","si0180",9
1,"si0083","si0166",9
1,"si0083","si0017",9
1,"si0083","si0102",10
1,"si0083","si0144",10
1,"si0083","si0117",10
1,"si0083","si0123",10
1,"si0086","si0072",1
1,"si0086","si0023",1
1,"si0086","si0169",2
1,"si0086","si0002",2
1,"si0086","si0077",2
1,"si0086","si0063",2
1,"si0086","si0130",3
1,"si0086","si0116",3
1,"si0086","si0148",5
1,"si0086","si0113",5
1,"si0086","si0082",5
1,"si0086","si0024",5
1,"si0086","si0174",6
1,"si0086","si0137",7
1,"si0086","si0083",7
1,"si0086","si0028",7
1,"si0086","si0064",9
1,"si0086","si0056",9
1,"si0086","si0163",9
1,"si0086","si0029",10
1,"si0086","si0133",10
1,"si0086","si0072",10
1,"si0086","si0031",10
1,"si0087","si0018",1
1,"si0087","si0098",2
1,"si0087","si0119",2
1,"si0087","si0056",2
1,"si0087","si0121",2
1,"si0087","si0134",3
1,"si0087","si0126",3
1,"si0087","si0055",3
1,"si0087","si0039",4
1,"si0087","si0078",5
1,"si0087","si0024",5
1,"si0087","si0094",7
1,"si0087","si0107",7
1,"si0087","si0025",7
1,"si0087","si0075",8
1,"si0087","si0002",8
1,"si0087","si0061",9
1,"si0087","si0166",9
1,"si0087","si0092",9
1,"si0087","si0029",9
1,"si0087","si0122",10
1,"si0087","si0148",10
1,"si0087","si0061",10
1,"si0089","si0024",1
1,"si0089","si0023",2
1,"si0089","si0009",2
1,"si0089","si0051",2
1,"si0089","si0024",3
1,"si0089","si0154",3
1,"si0089","si0026",5
1,"si0089","si0098",5
1,"si0089","si0149",5
1,"si0089","si0098",8
1,"si0089","si0167",8
1,"si0089","si0031",9
1,"si0089","si0055",10
1,"si0089","si0148",10
1,"si0089","si0045",10
1,"si0089","si0116",10
1,"si0090","si0014",2
1,"si0090","si0043",3
1,"si0090","si0105",3
1,"si0090","si0183",3
1,"si0090","si0136",4
1,"si0090","si0079",5
1,"si0090","si0083",5
1,"si0090","si0051",5
1,"si0090","si0180",5
1,"si0090","si0040",7
1,"si0090","si0038",7
1,"si0090","si0166",8
1,"si0090","si0172",8
1,"si0090","si0075",8
1,"si0090","si0074",8
1,"si0090","si0078",9
1,"si0090","si0124",9
1,"si0090","si0178",9
1,"si0090","si0114",9
1,"si0090","si0044",10
1,"si0090","si0149",10
1,"si0092","si0040",1
1,"si0092","si0026",1
1,"si0092","si0017",1
1,"si0092","si0141",2
1,"si0092","si0099",2
1,"si0092","si0174",2
1,"si0092","si0171",2
1,"si0092","si0049",4
1,"si0092","si0021",7
1,"si0092","si0060",7
1,"si0092","si0002",7
1,"si0092","si0046",7
1,"si0092","si0013",8
1,"si0092","si0058",8
1,"si0092","si0077",8
1,"si0092","si0055",9
1,"si0092","si0136",9
1,"si0092","si0056",9
1,"si0092","si0117",10
1,"si0092","si0175",10
1,"si0092","si0127",10
1,"si0092","si0126",10
1,"si0093","si0014",1
1,"si0093","si0077",1
1,"si0093","si0002",2
1,"si0093","si0137",2
1,"si0093","si0031",3
1,"si0093","si0017",4
1,"si0093","si0175",4
1,"si0093","si0109",4
1,"si0093","si0150",4
1,"si0093","si0103",6
1,"si0093","si0007",6
1,"si0093","si0014",8
1,"si0093","si0076",10
1,"si0093","si0086",10
1,"si0093","si0097",10
1,"si0094","si0050",1
1,"si0094","si0043",1
1,"si0094","si0055",1
1,"si0094","si0038",2
1,"si0094","si0077",2
1,"si0094","si0074",2
1,"si0094","si0136",2
1,"si0094","si0035",3
1,"si0094","si0141",4
1,"si0094","si0021",4
1,"si0094","si0062",4
1,"si0094","si0082",4
1,"si0094","si0154",5
1,"si0094","si0044",5
1,"si0094","si0165",5
1,"si0094","si0149",5
1,"si0094","si0045",6
1,"si0094","si0007",6
1,"si0094","si0107",6
1,"si0094","si0069",6
1,"si0094","si0080",7
1,"si0094","si0086",7
1,"si0094","si0002",7
1,"si0094","si0060",7
1,"si0094","si0009",8
1,"si0094","si0152",9
1,"si0096","si0137",1
1,"si0096","si0180",1
1,"si0096","si0139",2
1,"si0096","si0093",2
1,"si0096","si0169",2
1,"si0096","si0002",2
1,"si0096","si0016",3
1,"si0096","si0154",3
1,"si0096","si0040",3
1,"si0096","si0134",4
1,"si0096","si0092",4
1,"si0096","si0009",4
1,"si0096","si0167",5
1,"si0096","si0056",6
1,"si0096","si0060",6
1,"si0096","si0086",6
1,"si0096","si0123",7
1,"si0096","si0100",8
1,"si0096","si0013",9
1,"si0096","si0166",9
1,"si0096","si0062",9
1,"si0096","si0108",10
1,"si0097","si0138",1
1,"si0097","si0126",1
1,"si0097","si0026",1
1,"si0097","si0009",1
1,"si0097","si0093",2
1,"si0097","si0154",2
1,"si0097","si0137",3
1,"si0097","si0094",4
1,"si0097","si0007",4
1,"si0097","si0082",5
1,"si0097","si0017",5
1,"si0097","si0134",6
1,"si0097","si0161",6
1,"si0097","si0174",7
1,"si0097","si0136",7
1,"si0097","si0102",7
1,"si0097","si0016",7
1,"si0097","si0027",8
1,"si0097","si0127",8
1,"si0097","si0018",8
1,"si0097","si0058",8
1,"si0097","si0011",9
1,"si0097","si0114",10
1,"si0097","si0142",10
1,"si0098","si0096",1
1,"si0098","si0094",1
1,"si0098","si0130",2
1,"si0098","si0026",3
1,"si0098","si0029",3
1,"si0098","si0031",3
1,"si0098","si0034",5
1,"si0098","si0096",5
1,"si0098","si0121",5
1,"si0098","si0017",7
1,"si0098","si0102",9
1,"si0098","si0169",9
1,"si0098","si0181",10
1,"si0098","si0117",10
1,"si0098","si0025",10
1,"si0098","si0105",10
1,"si0099","si0083",1
1,"si0099","si0051",3
1,"si0099","si0115",3
1,"si0099","si0077",4
1,"si0099","si0043",4
1,"si0099","si0024",5
1,"si0099","si0038",7
1,"si0099","si0121",8
1,"si0099","si0149",8
1,"si0099","si0105",8
1,"si0099","si0113",9
1,"si0099","si0078",10
1,"si0099","si0183",10
1,"si0099","si0150",10
1,"si0100","si0058",1
1,"si0100","si0069",1
1,"si0100","si0042",2
1,"si0100","si0060",3
1,"si0100","si0029",3
1,"si0100","si0002",3
1,"si0100","si0046",3
1,"si0100","si0094",5
1,"si0100","si0021",5
1,"si0100","si0130",6
1,"si0100","si0021",6
1,"si0100","si0002",6
1,"si0100","si0155",6
1,"si0100","si0006",7
1,"si0100","si0021",7
1,"si0100","si0074",7
1,"si0100","si0046",7
1,"si0100","si0024",8
1,"si0100","si0039",8
1,"si0100","si0048",9
1,"si0100","si0108",9
1,"si0100","si0029",9
1,"si0100","si0013",10
1,"si0100","si0037",10
1,"si0100","si0152",10
1,"si0102","si0040",1
1,"si0102","si0045",1
1,"si0102","si0127",1
1,"si0102","si0177",2
1,"si0102","si0113",2
1,"si0102","si0079",2
1,"si0102","si0074",2
1,"si0102","si0072",4
1,"si0102","si0123",9
1,"si0102","si0127",10
1,"si0102","si0114",10
1,"si0102","si0109",10
1,"si0103","si0108",1
1,"si0103","si0042",1
1,"si0103","si0097",1
1,"si0103","si0056",1
1,"si0103","si0183",2
1,"si0103","si0113",2
1,"si0103","si0133",3
1,"si0103","si0087",3
1,"si0103","si0099",3
1,"si0103","si0165",4
1,"si0103","si0076",4
1,"si0103","si0021",4
1,"si0103","si0001",4
1,"si0103","si0063",5
1,"si0103","si0050",5
1,"si0103","si0186",5
1,"si0103","si0165",5
1,"si0103","si0015",6
1,"si0103","si0037",9
1,"si0103","si0092",9
1,"si0103","si0139",10
1,"si0103","si0161",10
1,"si0103","si0089",10
1,"si0105","si0094",1
1,"si0105","si0062",1
1,"si0105","si0083",1
1,"si0105","si0134",3
1,"si0105","si0176",3
1,"si0105","si0034",4
1,"si0105","si0115",5
1,"si0105","si0137",5
1,"si0105","si0113",5
1,"si0105","si0086",5
1,"si0105","si0031",7
1,"si0105","si0006",7
1,"si0105","si0161",7
1,"si0105","si0010",7
1,"si0105","si0062",8
1,"si0105","si0181",8
1,"si0105","si0050",8
1,"si0105","si0144",9
1,"si0105","si0102",9
1,"si0105","si0024",10
1,"si0105","si0172",10
1,"si0106","si0060",1
1,"si0106","si0014",1
1,"si0106","si0043",1
1,"si0106","si0133",1
1,"si0106","si0007",2
1,"si0106","si0163",2
1,"si0106","si0137",2
1,"si0106","si0126",2
1,"si0106","si0083",3
1,"si0106","si0006",3
1,"si0106","si0086",3
1,"si0106","si0024",5
1,"si0106","si0014",5
1,"si0106","si0045",5
1,"si0106","si0186",5
1,"si0106","si0133",8
1,"si0106","si0114",9
1,"si0106","si0180",10
1,"si0106","si0137",10
1,"si0106","si0099",10
1,"si0107","si0052",1
1,"si0107","si0143",2
1,"si0107","si0154",2
1,"si0107","si0161",2
1,"si0107","si0155",3
1,"si0107","si0105",3
1,"si0107","si0052",3
1,"si0107","si0087",3
1,"si0107","si0124",4
1,"si0107","si0174",6
1,"si0107","si0009",6
1,"si0107","si0042",7
1,"si0107","si0098",7
1,"si0107","si0050",7
1,"si0107","si0025",8
1,"si0107","si0008",8
1,"si0107","si0075",8
1,"si0107","si0113",8
1,"si0107","si0099",9
1,"si0107","si0044",9
1,"si0107","si0134",10
1,"si0107","si0082",10
1,"si0107","si0136",10
1,"si0108","si0118",2
1,"si0108","si0119",3
1,"si0108","si0169",3
1,"si0108","si0179",3
1,"si0108","si0039",3
1,"si0108","si0060",5
1,"si0108","si0014",5
1,"si0108","si0186",7
1,"si0108","si0146",7
1,"si0108","si0006",7
1,"si0108","si0144",7
1,"si0108","si0097",8
1,"si0108","si0080",8
1,"si0108","si0074",9
1,"si0108","si0037",9
1,"si0109","si0045",1
1,"si0109","si0113",1
1,"si0109","si0142",2
1,"si0109","si0167",3
1,"si0109","si0006",3
1,"si0109","si0044",4
1,"si0109","si0043",5
1,"si0109","si0107",5
1,"si0109","si0029",5
1,"si0109","si0029",6
1,"si0109","si0152",6
1,"si0109","si0134",8
1,"si0109","si0094",8
1,"si0109","si0051",8
1,"si0109","si0089",8
1,"si0109","si0179",10
1,"si0109","si0007",10
1,"si0109","si0154",10
1,"si0111","si0037",1
1,"si0111","si0092",1
1,"si0111","si0010",1
1,"si0111","si0023",2
1,"si0111","si0030",3
1,"si0111","si0178",3
1,"si0111","si0086",3
1,"si0111","si0183",4
1,"si0111","si0181",5
1,"si0111","si0165",5
1,"si0111","si0002",7
1,"si0111","si0076",7
1,"si0111","si0035",8
1,"si0111","si0166",9
1,"si0111","si0171",9
1,"si0111","si0046",9
1,"si0111","si0034",9
1,"si0111","si0083",10
1,"si0112","si0083",1
1,"si0112","si0126",1
1,"si0112","si0046",1
1,"si0112","si0025",2
1,"si0112","si0028",2
1,"si0112","si0057",2
1,"si0112","si0117",2
1,"si0112","si0020",4
1,"si0112","si0144",5
1,"si0112","si0119",5
1,"si0112","si0051",5
1,"si0112","si0050",5
1,"si0112","si0103",6
1,"si0112","si0023",6
1,"si0112","si0034",7
1,"si0112","si0070",7
1,"si0112","si0008",7
1,"si0112","si0093",8
1,"si0112","si0015",9
1,"si0112","si0174",9
1,"si0113","si0181",1
1,"si0113","si0148",1
1,"si0113","si0169",1
1,"si0113","si0064",1
1,"si0113","si0052",2
1,"si0113","si0116",3
1,"si0113","si0143",4
1,"si0113","si0037",4
1,"si0113","si0002",4
1,"si0113","si0093",5
1,"si0113","si0040",5
1,"si0113","si0043",6
1,"si0113","si0037",6
1,"si0113","si0024",7
1,"si0113","si0115",7
1,"si0113","si0080",8
1,"si0113","si0026",10
1,"si0113","si0037",10
1,"si0114","si0030",1
1,"si0114","si0030",2
1,"si0114","si0086",2
1,"si0114","si0172",2
1,"si0114","si0021",2
1,"si0114","si0112",3
1,"si0114","si0006",3
1,"si0114","si0138",3
1,"si0114","si0051",3
1,"si0114","si0077",4
1,"si0114","si0089",4
1,"si0114","si0124",5
1,"si0114","si0141",5
1,"si0114","si0027",6
1,"si0114","si0075",6
1,"si0114","si0006",6
1,"si0114","si0090",6
1,"si0114","si0002",7
1,"si0114","si0072",7
1,"si0114","si0100",7
1,"si0114","si0164",8
1,"si0114","si0102",8
1,"si0114","si0061",8
1,"si0114","si0106",8
1,"si0114","si0099",9
1,"si0114","si0169",10
1,"si0114","si0044",10
1,"si0114","si0037",10
1,"si0115","si0075",1
1,"si0115","si0162",3
1,"si0115","si0049",3
1,"si0115","si0094",5
1,"si0115","si0141",6
1,"si0115","si0103",7
1,"si0115","si0093",7
1,"si0115","si0030",7
1,"si0115","si0138",7
1,"si0115","si0139",8
1,"si0115","si0123",9
1,"si0115","si0017",9
1,"si0115","si0097",9
1,"si0115","si0164",10
1,"si0115","si0037",10
1,"si0116","si0166",1
1,"si0116","si0115",1
1,"si0116","si0123",1
1,"si0116","si0048",3
1,"si0116","si0018",3
1,"si0116","si0112",3
1,"si0116","si0117",3
1,"si0116","si0118",4
1,"si0116","si0016",4
1,"si0116","si0108",5
1,"si0116","si0049",6
1,"si0116","si0052",6
1,"si0116","si0136",6
1,"si0116","si0123",8
1,"si0116","si0136",10
1,"si0116","si0048",10
1,"si0117","si0046",1
1,"si0117","si0163",2
1,"si0117","si0080",3
1,"si0117","si0108",3
1,"si0117","si0029",3
1,"si0117","si0169",3
1,"si0117","si0152",4
1,"si0117","si0023",4
1,"si0117","si0034",4
1,"si0117","si0179",4
1,"si0117","si0021",5
1,"si0117","si0011",7
1,"si0117","si0142",7
1,"si0117","si0037",7
1,"si0117","si0161",8
1,"si0117","si0137",8
1,"si0117","si0027",10
1,"si0118","si0137",1
1,"si0118","si0063",1
1,"si0118","si0042",2
1,"si0118","si0164",2
1,"si0118","si0144",2
1,"si0118","si0138",4
1,"si0118","si0062",4
1,"si0118","si0107",4
1,"si0118","si0123",5
1,"si0118","si0102",6
1,"si0118","si0143",7
1,"si0118","si0014",7
1,"si0118","si0070",7
1,"si0118","si0142",7
1,"si0118","si0061",8
1,"si0118","si0107",8
1,"si0118","si0086",9
1,"si0118","si0029",10
1,"si0118","si0117",10
1,"si0118","si0124",10
1,"si0118","si0011",10
1,"si0119","si0035",2
1,"si0119","si0137",2
1,"si0119","si0134",3
1,"si0119","si0027",3
1,"si0119","si0060",3
1,"si0119","si0062",3
1,"si0119","si0045",4
1,"si0119","si0024",5
1,"si0119","si0028",6
1,"si0119","si0148",6
1,"si0119","si0136",6
1,"si0119","si0058",7
1,"si0119","si0011",8
1,"si0119","si0174",8
1,"si0119","si0143",8
1,"si0119","si0178",8
1,"si0119","si0136",9
1,"si0119","si0112",10
1,"si0119","si0042",10
1,"si0119","si0155",10
1,"si0119","si0075",10
1,"si0121","si0078",1
1,"si0121","si0124",1
1,"si0121","si0155",1
1,"si0121","si0062",2
1,"si0121","si0142",2
1,"si0121","si0161",2
1,"si0121","si0045",2
1,"si0121","si0087",3
1,"si0121","si0051",3
1,"si0121","si0174",3
1,"si0121","si0097",4
1,"si0121","si0150",4
1,"si0121","si0164",4
1,"si0121","si0001",4
1,"si0121","si0043",5
1,"si0121","si0082",5
1,"si0121","si0143",5
1,"si0121","si0107",6
1,"si0121","si0051",6
1,"si0121","si0061",6
1,"si0121","si0079",6
1,"si0121","si0011",8
1,"si0121","si0028",9
1,"si0121","si0162",9
1,"si0121","si0167",9
1,"si0121","si0108",10
1,"si0121","si0174",10
1,"si0121","si0130",10
1,"si0122","si0090",1
1,"si0122","si0040",1
1,"si0122","si0172",3
1,"si0122","si0109",3
1,"si0122","si0025",7
1,"si0122","si0075",9
1,"si0122","si0090",9
1,"si0122","si0015",10
1,"si0123","si0031",1
1,"si0123","si0103",1
1,"si0123","si0149",2
1,"si0123","si0009",2
1,"si0123","si0045",2
1,"si0123","si0055",2
1,"si0123","si0052",4
1,"si0123","si0178",4
1,"si0123","si0011",4
1,"si0123","si0176",6
1,"si0123","si0112",6
1,"si0123","si0165",6
1,"si0123","si0155",7
1,"si0123","si0087",7
1,"si0123","si0013",7
1,"si0123","si0179",8
1,"si0123","si0136",9
1,"si0123","si0087",9
1,"si0123","si0150",9
1,"si0123","si0026",10
1,"si0123","si0146",10
1,"si0123","si0134",10
1,"si0124","si0097",1
1,"si0124","si0039",1
1,"si0124","si0106",2
1,"si0124","si0165",2
1,"si0124","si0045",2
1,"si0124","si0143",4
1,"si0124","si0176",4
1,"si0124","si0114",4
1,"si0124","si0029",5
1,"si0124","si0136",5
1,"si0124","si0119",5
1,"si0124","si0064",6
1,"si0124","si0029",6
1,"si0124","si0134",6
1,"si0124","si0144",7
1,"si0124","si0133",9
1,"si0124","si0161",9
1,"si0124","si0080",9
1,"si0126","si0150",1
1,"si0126","si0169",1
1,"si0126","si0138",1
1,"si0126","si0146",1
1,"si0126","si0163",5
1,"si0126","si0093",5
1,"si0126","si0175",5
1,"si0126","si0082",5
1,"si0126","si0174",6
1,"si0126","si0070",6
1,"si0126","si0133",7
1,"si0126","si0011",7
1,"si0126","si0089",8
1,"si0126","si0087",10
1,"si0126","si0167",10
1,"si0127","si0099",5
1,"si0127","si0015",6
1,"si0127","si0002",6
1,"si0127","si0089",6
1,"si0127","si0028",8
1,"si0127","si0186",8
1,"si0127","si0111",8
1,"si0127","si0049",8
1,"si0127","si0017",10
1,"si0127","si0008",10
1,"si0127","si0079",10
1,"si0130","si0082",1
1,"si0130","si0121",1
1,"si0130","si0119",1
1,"si0130","si0092",1
1,"si0130","si0155",2
1,"si0130","si0089",2
1,"si0130","si0090",2
1,"si0130","si0124",2
1,"si0130","si0007",4
1,"si0130","si0136",4
1,"si0130","si0098",5
1,"si0130","si0134",5
1,"si0130","si0171",7
1,"si0130","si0103",7
1,"si0130","si0137",8
1,"si0130","si0142",8
1,"si0130","si0141",9
1,"si0130","si0028",10
1,"si0130","si0021",10
1,"si0133","si0086",1
1,"si0133","si0079",1
1,"si0133","si0144",1
1,"si0133","si0042",2
1,"si0133","si0089",2
1,"si0133","si0117",2
1,"si0133","si0097",2
1,"si0133","si0161",3
1,"si0133","si0063",3
1,"si0133","si0161",5
1,"si0133","si0123",6
1,"si0133","si0172",9
1,"si0133","si0109",10
1,"si0134","si0166",1
1,"si0134","si0137",1
1,"si0134","si0171",2
1,"si0134","si0116",2
1,"si0134","si0049",2
1,"si0134","si0144",2
1,"si0134","si0186",3
1,"si0134","si0099",3
1,"si0134","si0046",3
1,"si0134","si0072",3
1,"si0134","si0177",6
1,"si0134","si0118",7
1,"si0134","si0037",7
1,"si0134","si0080",7
1,"si0134","si0102",8
1,"si0134","si0087",8
1,"si0134","si0090",9
1,"si0134","si0150",9
1,"si0136","si0112",1
1,"si0136","si0043",1
1,"si0136","si0040",1
1,"si0136","si0116",2
1,"si0136","si0090",3
1,"si0136","si0024",3
1,"si0136","si0154",3
1,"si0136","si0046",3
1,"si0136","si0046",4
1,"si0136","si0094",5
1,"si0136","si0017",6
1,"si0136","si0117",6
1,"si0136","si0139",6
1,"si0136","si0002",6
1,"si0136","si0049",7
1,"si0136","si0064",7
1,"si0136","si0149",8
1,"si0136","si0021",9
1,"si0136","si0159",9
1,"si0136","si0049",9
1,"si0136","si0100",9
1,"si0136","si0078",10
1,"si0137","si0143",1
1,"si0137","si0134",1
1,"si0137","si0056",1
1,"si0137","si0050",3
1,"si0137","si0063",3
1,"si0137","si0105",4
1,"si0137","si0031",4
1,"si0137","si0051",4
1,"si0137","si0018",5
1,"si0137","si0102",6
1,"si0137","si0076",6
1,"si0137","si0123",6
1,"si0137","si0136",6
1,"si0137","si0045",7
1,"si0137","si0165",8
1,"si0137","si0159",8
1,"si0137","si0098",8
1,"si0137","si0056",8
1,"si0137","si0034",9
1,"si0137","si0165",9
1,"si0137","si0161",9
1,"si0137","si0150",9
1,"si0138","si0164",1
1,"si0138","si0115",1
1,"si0138","si0040",2
1,"si0138","si0161",2
1,"si0138","si0165",2
1,"si0138","si0176",3
1,"si0138","si0166",6
1,"si0138","si0175",7
1,"si0138","si0103",8
1,"si0138","si0051",8
1,"si0138","si0146",8
1,"si0138","si0030",9
1,"si0138","si0178",9
1,"si0138","si0093",9
1,"si0138","si0083",9
1,"si0138","si0124",10
1,"si0138","si0077",10
1,"si0138","si0144",10
1,"si0138","si0136",10
1,"si0139","si0093",2
1,"si0139","si0007",2
1,"si0139","si0072",2
1,"si0139","si0092",2
1,"si0139","si0044",3
1,"si0139","si0029",3
1,"si0139","si0178",3
1,"si0139","si0007",4
1,"si0139","si0163",4
1,"si0139","si0040",4
1,"si0139","si0100",4
1,"si0139","si0172",5
1,"si0139","si0122",5
1,"si0139","si0148",5
1,"si0139","si0141",5
1,"si0139","si0058",6
1,"si0139","si0124",6
1,"si0139","si0077",7
1,"si0139","si0172",7
1,"si0139","si0089",7
1,"si0139","si0098",8
1,"si0139","si0186",8
1,"si0139","si0002",9
1,"si0139","si0111",9
1,"si0139","si0178",9
1,"si0139","si0098",9
1,"si0139","si0034",10
1,"si0139","si0176",10
1,"si0139","si0164",10
1,"si0139","si0021",10
1,"si0141","si0056",1
1,"si0141","si0150",1
1,"si0141","si0089",1
1,"si0141","si0045",1
1,"si0141","si0055",2
1,"si0141","si0180",2
1,"si0141","si0154",2
1,"si0141","si0093",3
1,"si0141","si0097",3
1,"si0141","si0086",4
1,"si0141","si0161",4
1,"si0141","si0171",4
1,"si0141","si0162",5
1,"si0141","si0058",5
1,"si0141","si0121",5
1,"si0141","si0029",5
1,"si0141","si0040",6
1,"si0141","si0161",6
1,"si0141","si0044",6
1,"si0141","si0146",6
1,"si0141","si0069",7
1,"si0141","si0161",7
1,"si0141","si0181",8
1,"si0141","si0106",9
1,"si0141","si0107",9
1,"si0141","si0161",9
1,"si0141","si0001",9
1,"si0141","si0024",10
1,"si0141","si0056",10
1,"si0142","si0112",1
1,"si0142","si0015",1
1,"si0142","si0167",2
1,"si0142","si0181",2
1,"si0142","si0174",3
1,"si0142","si0072",3
1,"si0142","si0074",3
1,"si0142","si0097",4
1,"si0142","si0050",4
1,"si0142","si0037",4
1,"si0142","si0155",4
1,"si0142","si0146",5
