"waveid","personid","alterid","tie"
1,"eg0065","eg0267",2
1,"eg0065","eg0195",2
1,"eg0065","eg0185",3
1,"eg0065","eg0094",3
1,"eg0065","eg0064",3
1,"eg0065","eg0087",3
1,"eg0065","eg0059",4
1,"eg0065","eg0122",4
1,"eg0065","eg0068",7
1,"eg0065","eg0220",7
1,"eg0065","eg0085",7
1,"eg0065","eg0207",8
1,"eg0065","eg0052",8
1,"eg0065","eg0249",8
1,"eg0065","eg0084",8
1,"eg0065","eg0262",9
1,"eg0065","eg0173",9
1,"eg0065","eg0225",9
1,"eg0065","eg0085",9
1,"eg0065","eg0163",10
1,"eg0065","eg0072",10
1,"eg0065","eg0067",10
1,"eg0067","eg0185",1
1,"eg0067","eg0228",1
1,"eg0067","eg0214",1
1,"eg0067","eg0012",2
1,"eg0067","eg0174",2
1,"eg0067","eg0111",2
1,"eg0067","eg0073",3
1,"eg0067","eg0001",3
1,"eg0067","eg0171",3
1,"eg0067","eg0162",4
1,"eg0067","eg0099",5
1,"eg0067","eg0282",5
1,"eg0067","eg0129",5
1,"eg0067","eg0111",8
1,"eg0068","eg0233",2
1,"eg0068","eg0078",2
1,"eg0068","eg0165",3
1,"eg0068","eg0084",3
1,"eg0068","eg0148",3
1,"eg0068","eg0150",5
1,"eg0068","eg0057",5
1,"eg0068","eg0105",5
1,"eg0068","eg0281",6
1,"eg0068","eg0104",6
1,"eg0068","eg0277",6
1,"eg0068","eg0089",6
1,"eg0068","eg0218",7
1,"eg0068","eg0251",8
1,"eg0068","eg0215",8
1,"eg0068","eg0050",8
1,"eg0068","eg0115",9
1,"eg0068","eg0064",9
1,"eg0068","eg0174",9
1,"eg0068","eg0182",10
1,"eg0072","eg0115",1
1,"eg0072","eg0084",1
1,"eg0072","eg0048",1
1,"eg0072","eg0152",2
1,"eg0072","eg0123",4
1,"eg0072","eg0087",4
1,"eg0072","eg0135",4
1,"eg0072","eg0150",5
1,"eg0072","eg0128",5
1,"eg0072","eg0131",5
1,"eg0072","eg0051",6
1,"eg0072","eg0226",6
1,"eg0072","eg0195",7
1,"eg0072","eg0262",7
1,"eg0072","eg0185",9
1,"eg0072","eg0122",10
1,"eg0073","eg0194",1
1,"eg0073","eg0274",1
1,"eg0073","eg0175",2
1,"eg0073","eg0217",2
1,"eg0073","eg0290",2
1,"eg0073","eg0182",3
1,"eg0073","eg0032",3
1,"eg0073","eg0285",4
1,"eg0073","eg0024",4
1,"eg0073","eg0281",4
1,"eg0073","eg0157",4
1,"eg0073","eg0225",5
1,"eg0073","eg0131",6
1,"eg0073","eg0053",6
1,"eg0073","eg0015",6
1,"eg0073","eg0257",6
1,"eg0073","eg0132",7
1,"eg0073","eg0267",8
1,"eg0073","eg0139",8
1,"eg0073","eg0003",9
1,"eg0074","eg0100",1
1,"eg0074","eg0223",1
1,"eg0074","eg0218",2
1,"eg0074","eg0072",2
1,"eg0074","eg0097",2
1,"eg0074","eg0164",3
1,"eg0074","eg0290",4
1,"eg0074","eg0175",4
1,"eg0074","eg0168",4
1,"eg0074","eg0270",4
1,"eg0074","eg0072",5
1,"eg0074","eg0078",5
1,"eg0074","eg0185",5
1,"eg0074","eg0112",5
1,"eg0074","eg0094",6
1,"eg0074","eg0204",6
1,"eg0074","eg0278",7
1,"eg0074","eg0258",7
1,"eg0074","eg0190",7
1,"eg0074","eg0032",8
1,"eg0074","eg0283",9
1,"eg0074","eg0280",10
1,"eg0074","eg0015",10
1,"eg0074","eg0064",10
1,"eg0077","eg0089",1
1,"eg0077","eg0171",1
1,"eg0077","eg0227",2
1,"eg0077","eg0221",3
1,"eg0077","eg0135",3
1,"eg0077","eg0094",5
1,"eg0077","eg0221",5
1,"eg0077","eg0163",6
1,"eg0077","eg0122",7
1,"eg0077","eg0213",7
1,"eg0077","eg0061",8
1,"eg0077","eg0226",10
1,"eg0078","eg0002",1
1,"eg0078","eg0290",1
1,"eg0078","eg0148",2
1,"eg0078","eg0283",2
1,"eg0078","eg0269",7
1,"eg0078","eg0042",7
1,"eg0078","eg0209",8
1,"eg0078","eg0146",8
1,"eg0078","eg0008",9
1,"eg0078","eg0024",9
1,"eg0078","eg0097",9
1,"eg0078","eg0232",10
1,"eg0078","eg0129",10
1,"eg0078","eg0010",10
1,"eg0080","eg0048",2
1,"eg0080","eg0169",2
1,"eg0080","eg0195",2
1,"eg0080","eg0124",4
1,"eg0080","eg0178",6
1,"eg0080","eg0146",8
1,"eg0080","eg0287",8
1,"eg0080","eg0025",9
1,"eg0080","eg0115",9
1,"eg0080","eg0172",9
1,"eg0080","eg0267",10
1,"eg0080","eg0149",10
1,"eg0080","eg0100",10
1,"eg0080","eg0089",10
1,"eg0084","eg0196",1
1,"eg0084","eg0028",1
1,"eg0084","eg0165",2
1,"eg0084","eg0220",2
1,"eg0084","eg0163",2
1,"eg0084","eg0074",3
1,"eg0084","eg0184",3
1,"eg0084","eg0105",3
1,"eg0084","eg0146",5
1,"eg0084","eg0026",5
1,"eg0084","eg0099",5
1,"eg0084","eg0204",6
1,"eg0084","eg0057",6
1,"eg0084","eg0272",6
1,"eg0084","eg0104",6
1,"eg0084","eg0030",7
1,"eg0084","eg0007",7
1,"eg0084","eg0281",8
1,"eg0084","eg0065",10
1,"eg0085","eg0114",1
1,"eg0085","eg0238",2
1,"eg0085","eg0056",2
1,"eg0085","eg0204",2
1,"eg0085","eg0087",3
1,"eg0085","eg0270",3
1,"eg0085","eg0173",3
1,"eg0085","eg0134",3
1,"eg0085","eg0208",4
1,"eg0085","eg0064",4
1,"eg0085","eg0001",4
1,"eg0085","eg0059",4
1,"eg0085","eg0139",6
1,"eg0085","eg0164",9
1,"eg0085","eg0084",9
1,"eg0087","eg0209",1
1,"eg0087","eg0067",1
1,"eg0087","eg0157",2
1,"eg0087","eg0211",2
1,"eg0087","eg0035",2
1,"eg0087","eg0026",2
1,"eg0087","eg0061",4
1,"eg0087","eg0112",4
1,"eg0087","eg0043",4
1,"eg0087","eg0280",5
1,"eg0087","eg0042",5
1,"eg0087","eg0074",5
1,"eg0087","eg0159",5
1,"eg0087","eg0274",6
1,"eg0087","eg0077",6
1,"eg0087","eg0160",6
1,"eg0087","eg0042",6
1,"eg0087","eg0135",7
1,"eg0087","eg0128",7
1,"eg0087","eg0214",7
1,"eg0087","eg0184",8
1,"eg0087","eg0133",8
1,"eg0087","eg0152",8
1,"eg0087","eg0280",9
1,"eg0087","eg0004",9
1,"eg0087","eg0284",10
1,"eg0087","eg0012",10
1,"eg0088","eg0090",1
1,"eg0088","eg0165",1
1,"eg0088","eg0008",3
1,"eg0088","eg0223",3
1,"eg0088","eg0282",3
1,"eg0088","eg0233",3
1,"eg0088","eg0018",4
1,"eg0088","eg0287",5
1,"eg0088","eg0204",6
1,"eg0088","eg0208",6
1,"eg0088","eg0003",7
1,"eg0088","eg0249",7
1,"eg0088","eg0013",7
1,"eg0088","eg0178",7
1,"eg0088","eg0244",8
1,"eg0088","eg0123",8
1,"eg0088","eg0005",10
1,"eg0088","eg0178",10
1,"eg0088","eg0064",10
1,"eg0089","eg0063",1
1,"eg0089","eg0002",1
1,"eg0089","eg0208",1
1,"eg0089","eg0090",1
1,"eg0089","eg0148",2
1,"eg0089","eg0269",2
1,"eg0089","eg0008",3
1,"eg0089","eg0278",5
1,"eg0089","eg0149",5
1,"eg0089","eg0139",5
1,"eg0089","eg0117",5
1,"eg0089","eg0084",6
1,"eg0089","eg0211",6
1,"eg0089","eg0068",6
1,"eg0089","eg0036",7
1,"eg0089","eg0064",7
1,"eg0089","eg0139",7
1,"eg0089","eg0010",8
1,"eg0089","eg0026",8
1,"eg0089","eg0184",9
1,"eg0089","eg0221",9
1,"eg0089","eg0222",9
1,"eg0089","eg0012",10
1,"eg0089","eg0244",10
1,"eg0089","eg0267",10
1,"eg0089","eg0114",10
1,"eg0090","eg0100",2
1,"eg0090","eg0004",2
1,"eg0090","eg0211",2
1,"eg0090","eg0025",2
1,"eg0090","eg0188",3
1,"eg0090","eg0274",3
1,"eg0090","eg0209",3
1,"eg0090","eg0010",3
1,"eg0090","eg0118",4
1,"eg0090","eg0146",4
1,"eg0090","eg0156",4
1,"eg0090","eg0245",5
1,"eg0090","eg0228",6
1,"eg0090","eg0230",6
1,"eg0090","eg0080",6
1,"eg0090","eg0034",7
1,"eg0090","eg0265",7
1,"eg0090","eg0022",7
1,"eg0090","eg0213",7
1,"eg0090","eg0233",8
1,"eg0090","eg0061",8
1,"eg0090","eg0222",10
1,"eg0090","eg0146",10
1,"eg0090","eg0113",10
1,"eg0090","eg0046",10
1,"eg0094","eg0064",1
1,"eg0094","eg0264",1
1,"eg0094","eg0279",4
1,"eg0094","eg0219",4
1,"eg0094","eg0176",4
1,"eg0094","eg0290",4
1,"eg0094","eg0214",5
1,"eg0094","eg0289",5
1,"eg0094","eg0036",5
1,"eg0094","eg0207",6
1,"eg0094","eg0285",6
1,"eg0094","eg0039",8
1,"eg0094","eg0213",9
1,"eg0094","eg0227",9
1,"eg0094","eg0191",9
1,"eg0094","eg0275",9
1,"eg0094","eg0163",10
1,"eg0096","eg0219",1
1,"eg0096","eg0132",1
1,"eg0096","eg0117",2
1,"eg0096","eg0048",2
1,"eg0096","eg0022",2
1,"eg0096","eg0170",2
1,"eg0096","eg0106",3
1,"eg0096","eg0178",3
1,"eg0096","eg0169",3
1,"eg0096","eg0162",3
1,"eg0096","eg0205",4
1,"eg0096","eg0274",4
1,"eg0096","eg0085",5
1,"eg0096","eg0146",7
1,"eg0096","eg0047",7
1,"eg0096","eg0068",7
1,"eg0096","eg0067",7
1,"eg0096","eg0155",8
1,"eg0096","eg0249",8
1,"eg0096","eg0045",8
1,"eg0096","eg0101",9
1,"eg0096","eg0290",9
1,"eg0096","eg0111",9
1,"eg0096","eg0114",9
1,"eg0096","eg0124",10
1,"eg0096","eg0244",10
1,"eg0096","eg0107",10
1,"eg0097","eg0209",1
1,"eg0097","eg0180",1
1,"eg0097","eg0050",1
1,"eg0097","eg0057",1
1,"eg0097","eg0251",2
1,"eg0097","eg0173",2
1,"eg0097","eg0140",2
1,"eg0097","eg0258",4
1,"eg0097","eg0034",4
1,"eg0097","eg0128",5
1,"eg0097","eg0180",5
1,"eg0097","eg0026",6
1,"eg0097","eg0160",6
1,"eg0097","eg0178",6
1,"eg0097","eg0215",6
1,"eg0097","eg0025",8
1,"eg0097","eg0124",8
1,"eg0097","eg0134",8
1,"eg0097","eg0214",8
1,"eg0097","eg0266",10
1,"eg0097","eg0104",10
1,"eg0099","eg0007",1
1,"eg0099","eg0180",1
1,"eg0099","eg0270",1
1,"eg0099","eg0209",2
1,"eg0099","eg0077",2
1,"eg0099","eg0167",3
1,"eg0099","eg0090",3
1,"eg0099","eg0002",4
1,"eg0099","eg0207",6
1,"eg0099","eg0265",7
1,"eg0099","eg0213",7
1,"eg0099","eg0021",8
1,"eg0099","eg0110",9
1,"eg0099","eg0117",9
1,"eg0099","eg0205",10
1,"eg0099","eg0085",10
1,"eg0099","eg0230",10
1,"eg0099","eg0042",10
1,"eg0100","eg0085",1
1,"eg0100","eg0238",1
1,"eg0100","eg0122",1
1,"eg0100","eg0132",1
1,"eg0100","eg0123",2
1,"eg0100","eg0012",3
1,"eg0100","eg0106",4
1,"eg0100","eg0056",4
1,"eg0100","eg0034",4
1,"eg0100","eg0195",4
1,"eg0100","eg0064",5
1,"eg0100","eg0123",5
1,"eg0100","eg0003",6
1,"eg0100","eg0073",6
1,"eg0100","eg0243",7
1,"eg0100","eg0148",7
1,"eg0100","eg0058",8
1,"eg0100","eg0062",8
1,"eg0100","eg0270",8
1,"eg0100","eg0221",8
1,"eg0100","eg0120",9
1,"eg0100","eg0148",9
1,"eg0100","eg0196",9
1,"eg0100","eg0149",9
1,"eg0100","eg0266",10
1,"eg0101","eg0219",1
1,"eg0101","eg0100",3
1,"eg0101","eg0050",3
1,"eg0101","eg0127",3
1,"eg0101","eg0173",3
1,"eg0101","eg0180",4
1,"eg0101","eg0060",5
1,"eg0101","eg0115",5
1,"eg0101","eg0080",7
1,"eg0101","eg0013",8
1,"eg0101","eg0122",8
1,"eg0101","eg0157",8
1,"eg0101","eg0223",9
1,"eg0101","eg0170",9
1,"eg0101","eg0005",9
1,"eg0101","eg0145",9
1,"eg0101","eg0149",10
1,"eg0101","eg0265",10
1,"eg0104","eg0275",1
1,"eg0104","eg0057",1
1,"eg0104","eg0011",1
1,"eg0104","eg0097",1
1,"eg0104","eg0030",2
1,"eg0104","eg0169",2
1,"eg0104","eg0090",2
1,"eg0104","eg0275",2
1,"eg0104","eg0134",3
1,"eg0104","eg0145",3
1,"eg0104","eg0004",4
1,"eg0104","eg0153",4
1,"eg0104","eg0149",5
1,"eg0104","eg0118",5
1,"eg0104","eg0196",6
1,"eg0104","eg0189",6
1,"eg0104","eg0245",7
1,"eg0104","eg0162",7
1,"eg0104","eg0236",7
1,"eg0104","eg0180",8
1,"eg0104","eg0085",8
1,"eg0104","eg0185",8
1,"eg0104","eg0008",8
1,"eg0104","eg0236",9
1,"eg0104","eg0210",9
1,"eg0104","eg0115",9
1,"eg0104","eg0123",9
1,"eg0104","eg0220",10
1,"eg0105","eg0061",2
1,"eg0105","eg0189",3
1,"eg0105","eg0010",3
1,"eg0105","eg0146",3
1,"eg0105","eg0064",4
1,"eg0105","eg0233",5
1,"eg0105","eg0237",5
1,"eg0105","eg0217",5
1,"eg0105","eg0205",6
1,"eg0105","eg0045",7
1,"eg0105","eg0175",7
1,"eg0105","eg0184",7
1,"eg0105","eg0036",7
1,"eg0105","eg0043",8
1,"eg0105","eg0104",8
1,"eg0105","eg0036",8
1,"eg0105","eg0232",8
1,"eg0105","eg0004",9
1,"eg0105","eg0057",9
1,"eg0105","eg0280",9
1,"eg0105","eg0048",10
1,"eg0105","eg0063",10
1,"eg0105","eg0270",10
1,"eg0106","eg0228",1
1,"eg0106","eg0245",1
1,"eg0106","eg0117",2
1,"eg0106","eg0004",2
1,"eg0106","eg0174",2
1,"eg0106","eg0152",2
1,"eg0106","eg0167",5
1,"eg0106","eg0077",5
1,"eg0106","eg0114",5
1,"eg0106","eg0096",6
1,"eg0106","eg0048",6
1,"eg0106","eg0139",8
1,"eg0106","eg0213",8
1,"eg0106","eg0289",8
1,"eg0106","eg0148",8
1,"eg0106","eg0112",9
1,"eg0106","eg0258",10
1,"eg0107","eg0117",1
1,"eg0107","eg0135",1
1,"eg0107","eg0140",1
1,"eg0107","eg0267",1
1,"eg0107","eg0005",2
1,"eg0107","eg0176",3
1,"eg0107","eg0281",5
1,"eg0107","eg0223",5
1,"eg0107","eg0277",5
1,"eg0107","eg0163",5
1,"eg0107","eg0001",7
1,"eg0107","eg0165",8
1,"eg0107","eg0162",8
1,"eg0107","eg0105",8
1,"eg0107","eg0157",10
1,"eg0107","eg0134",10
1,"eg0107","eg0024",10
1,"eg0107","eg0140",10
1,"eg0110","eg0153",1
1,"eg0110","eg0163",3
1,"eg0110","eg0278",3
1,"eg0110","eg0285",5
1,"eg0110","eg0015",5
1,"eg0110","eg0258",5
1,"eg0110","eg0063",5
1,"eg0110","eg0096",6
1,"eg0110","eg0228",6
1,"eg0110","eg0073",8
1,"eg0110","eg0026",8
1,"eg0110","eg0187",8
1,"eg0110","eg0034",8
1,"eg0110","eg0057",9
1,"eg0111","eg0139",1
1,"eg0111","eg0221",1
1,"eg0111","eg0277",2
1,"eg0111","eg0105",2
1,"eg0111","eg0226",3
1,"eg0111","eg0208",3
1,"eg0111","eg0187",3
1,"eg0111","eg0280",3
1,"eg0111","eg0015",4
1,"eg0111","eg0199",4
1,"eg0111","eg0050",4
1,"eg0111","eg0275",5
1,"eg0111","eg0185",5
1,"eg0111","eg0003",6
1,"eg0111","eg0225",6
1,"eg0111","eg0232",6
1,"eg0111","eg0212",7
1,"eg0111","eg0189",7
1,"eg0111","eg0018",7
1,"eg0111","eg0226",7
1,"eg0111","eg0110",8
1,"eg0111","eg0025",9
1,"eg0111","eg0199",9
1,"eg0111","eg0019",9
1,"eg0111","eg0156",9
1,"eg0111","eg0187",10
1,"eg0112","eg0096",2
1,"eg0112","eg0195",3
1,"eg0112","eg0284",3
1,"eg0112","eg0173",3
1,"eg0112","eg0190",4
1,"eg0112","eg0159",4
1,"eg0112","eg0045",4
1,"eg0112","eg0165",5
1,"eg0112","eg0233",5
1,"eg0112","eg0150",6
1,"eg0112","eg0169",6
1,"eg0112","eg0132",6
1,"eg0112","eg0005",6
1,"eg0112","eg0174",7
1,"eg0112","eg0245",9
1,"eg0112","eg0266",10
1,"eg0112","eg0265",10
1,"eg0112","eg0174",10
1,"eg0112","eg0176",10
1,"eg0113","eg0168",1
1,"eg0113","eg0217",1
1,"eg0113","eg0112",2
1,"eg0113","eg0096",2
1,"eg0113","eg0078",3
1,"eg0113","eg0209",3
1,"eg0113","eg0203",3
1,"eg0113","eg0164",3
1,"eg0113","eg0174",5
1,"eg0113","eg0280",6
1,"eg0113","eg0279",6
1,"eg0113","eg0285",6
1,"eg0113","eg0152",6
1,"eg0113","eg0269",7
1,"eg0113","eg0156",9
1,"eg0113","eg0159",9
1,"eg0113","eg0043",10
1,"eg0113","eg0068",10
1,"eg0113","eg0161",10
1,"eg0114","eg0008",2
1,"eg0114","eg0205",3
1,"eg0114","eg0249",4
1,"eg0114","eg0105",5
1,"eg0114","eg0011",5
1,"eg0114","eg0004",5
1,"eg0114","eg0182",6
1,"eg0114","eg0214",6
1,"eg0114","eg0175",6
1,"eg0114","eg0161",7
1,"eg0114","eg0230",7
1,"eg0114","eg0107",8
1,"eg0114","eg0162",8
1,"eg0114","eg0039",8
1,"eg0114","eg0216",9
1,"eg0114","eg0145",9
1,"eg0114","eg0118",9
1,"eg0114","eg0042",9
1,"eg0115","eg0243",1
1,"eg0115","eg0197",1
1,"eg0115","eg0104",2
1,"eg0115","eg0186",2
1,"eg0115","eg0152",2
1,"eg0115","eg0178",3
1,"eg0115","eg0289",3
1,"eg0115","eg0245",3
1,"eg0115","eg0160",4
1,"eg0115","eg0221",4
1,"eg0115","eg0258",5
1,"eg0115","eg0153",5
1,"eg0115","eg0043",5
1,"eg0115","eg0065",5
1,"eg0115","eg0088",6
1,"eg0115","eg0005",6
1,"eg0115","eg0272",6
1,"eg0115","eg0167",6
1,"eg0115","eg0262",7
1,"eg0115","eg0168",7
1,"eg0115","eg0286",8
1,"eg0115","eg0011",9
1,"eg0115","eg0047",9
1,"eg0115","eg0243",10
1,"eg0115","eg0011",10
1,"eg0117","eg0111",2
1,"eg0117","eg0141",2
1,"eg0117","eg0062",3
1,"eg0117","eg0100",3
1,"eg0117","eg0226",4
1,"eg0117","eg0042",4
1,"eg0117","eg0164",5
1,"eg0117","eg0113",5
1,"eg0117","eg0112",6
1,"eg0117","eg0110",6
1,"eg0117","eg0097",6
1,"eg0117","eg0170",6
1,"eg0117","eg0232",7
1,"eg0117","eg0244",7
1,"eg0117","eg0035",8
1,"eg0117","eg0252",9
1,"eg0117","eg0148",9
1,"eg0117","eg0045",10
1,"eg0117","eg0046",10
1,"eg0117","eg0262",10
1,"eg0117","eg0007",10
1,"eg0118","eg0127",1
1,"eg0118","eg0284",1
1,"eg0118","eg0018",1
1,"eg0118","eg0228",2
1,"eg0118","eg0145",3
1,"eg0118","eg0021",3
1,"eg0118","eg0186",3
1,"eg0118","eg0022",4
1,"eg0118","eg0045",4
1,"eg0118","eg0145",4
1,"eg0118","eg0211",4
1,"eg0118","eg0179",5
1,"eg0118","eg0204",5
1,"eg0118","eg0267",6
1,"eg0118","eg0187",7
1,"eg0118","eg0053",7
1,"eg0118","eg0173",7
1,"eg0118","eg0146",7
1,"eg0118","eg0094",8
1,"eg0118","eg0164",8
1,"eg0118","eg0019",8
1,"eg0118","eg0165",9
1,"eg0118","eg0228",9
1,"eg0118","eg0043",9
1,"eg0118","eg0129",10
1,"eg0120","eg0122",1
1,"eg0120","eg0198",3
1,"eg0120","eg0161",4
1,"eg0120","eg0175",5
1,"eg0120","eg0172",5
1,"eg0120","eg0150",6
1,"eg0120","eg0196",6
1,"eg0120","eg0051",6
1,"eg0120","eg0169",10
1,"eg0120","eg0170",10
1,"eg0121","eg0138",1
1,"eg0121","eg0290",2
1,"eg0121","eg0162",2
1,"eg0121","eg0188",2
1,"eg0121","eg0045",2
1,"eg0121","eg0046",3
1,"eg0121","eg0156",4
1,"eg0121","eg0208",4
1,"eg0121","eg0191",5
1,"eg0121","eg0185",5
1,"eg0121","eg0111",5
1,"eg0121","eg0243",6
1,"eg0121","eg0077",7
1,"eg0121","eg0290",8
1,"eg0121","eg0280",8
1,"eg0121","eg0120",8
1,"eg0121","eg0018",8
1,"eg0121","eg0228",9
1,"eg0121","eg0188",9
1,"eg0121","eg0051",9
1,"eg0121","eg0043",10
1,"eg0121","eg0128",10
1,"eg0121","eg0249",10
1,"eg0122","eg0123",1
1,"eg0122","eg0194",2
1,"eg0122","eg0090",3
1,"eg0122","eg0124",3
1,"eg0122","eg0155",3
1,"eg0122","eg0178",3
1,"eg0122","eg0045",4
1,"eg0122","eg0161",4
1,"eg0122","eg0182",4
1,"eg0122","eg0026",4
1,"eg0122","eg0225",5
1,"eg0122","eg0238",5
1,"eg0122","eg0208",5
1,"eg0122","eg0034",5
1,"eg0122","eg0030",6
1,"eg0122","eg0161",6
1,"eg0122","eg0282",6
1,"eg0122","eg0104",7
1,"eg0122","eg0024",10
1,"eg0122","eg0021",10
1,"eg0122","eg0185",10
1,"eg0123","eg0168",1
1,"eg0123","eg0112",3
1,"eg0123","eg0128",4
1,"eg0123","eg0165",6
1,"eg0123","eg0087",6
1,"eg0123","eg0281",7
1,"eg0123","eg0018",7
1,"eg0123","eg0131",7
1,"eg0123","eg0089",8
1,"eg0123","eg0052",8
1,"eg0123","eg0212",10
1,"eg0123","eg0002",10
1,"eg0123","eg0210",10
1,"eg0124","eg0269",2
1,"eg0124","eg0173",2
1,"eg0124","eg0101",2
1,"eg0124","eg0289",5
1,"eg0124","eg0043",5
1,"eg0124","eg0127",5
1,"eg0124","eg0185",5
1,"eg0124","eg0051",6
1,"eg0124","eg0011",6
1,"eg0124","eg0228",7
1,"eg0124","eg0021",7
1,"eg0124","eg0105",7
1,"eg0124","eg0233",7
1,"eg0124","eg0003",8
1,"eg0124","eg0094",10
1,"eg0124","eg0166",10
1,"eg0124","eg0099",10
1,"eg0124","eg0204",10
1,"eg0127","eg0047",1
1,"eg0127","eg0048",1
1,"eg0127","eg0032",1
1,"eg0127","eg0284",3
1,"eg0127","eg0219",4
1,"eg0127","eg0266",4
1,"eg0127","eg0111",4
1,"eg0127","eg0249",4
1,"eg0127","eg0061",5
1,"eg0127","eg0188",5
1,"eg0127","eg0212",5
1,"eg0127","eg0001",6
1,"eg0127","eg0032",6
1,"eg0127","eg0161",9
1,"eg0127","eg0178",9
1,"eg0127","eg0228",9
1,"eg0127","eg0283",9
1,"eg0127","eg0162",10
1,"eg0127","eg0134",10
1,"eg0128","eg0189",3
1,"eg0128","eg0012",3
1,"eg0128","eg0264",4
1,"eg0128","eg0279",5
1,"eg0128","eg0067",5
1,"eg0128","eg0150",5
1,"eg0128","eg0157",5
1,"eg0128","eg0032",6
1,"eg0128","eg0219",6
1,"eg0128","eg0030",6
1,"eg0128","eg0115",9
1,"eg0128","eg0107",9
1,"eg0128","eg0141",9
1,"eg0128","eg0052",10
1,"eg0128","eg0148",10
1,"eg0128","eg0107",10
1,"eg0128","eg0281",10
1,"eg0129","eg0094",1
1,"eg0129","eg0051",1
1,"eg0129","eg0146",1
1,"eg0129","eg0204",1
1,"eg0129","eg0061",2
1,"eg0129","eg0218",2
1,"eg0129","eg0233",2
1,"eg0129","eg0164",2
1,"eg0129","eg0198",4
1,"eg0129","eg0269",4
1,"eg0129","eg0188",4
1,"eg0129","eg0061",4
1,"eg0129","eg0047",5
1,"eg0129","eg0204",5
1,"eg0129","eg0188",7
1,"eg0129","eg0111",7
1,"eg0129","eg0238",8
1,"eg0129","eg0196",8
1,"eg0129","eg0036",9
1,"eg0129","eg0217",9
1,"eg0129","eg0073",9
1,"eg0131","eg0145",1
1,"eg0131","eg0046",1
1,"eg0131","eg0187",1
1,"eg0131","eg0097",1
1,"eg0131","eg0211",3
1,"eg0131","eg0220",3
1,"eg0131","eg0087",3
1,"eg0131","eg0262",4
1,"eg0131","eg0208",4
1,"eg0131","eg0104",4
1,"eg0131","eg0010",4
1,"eg0131","eg0188",6
1,"eg0131","eg0073",6
1,"eg0131","eg0124",6
1,"eg0131","eg0208",7
1,"eg0131","eg0094",7
1,"eg0131","eg0290",7
1,"eg0131","eg0107",7
1,"eg0131","eg0237",8
1,"eg0131","eg0162",8
1,"eg0131","eg0245",8
1,"eg0131","eg0005",9
1,"eg0131","eg0194",9
1,"eg0131","eg0215",9
1,"eg0131","eg0112",9
1,"eg0131","eg0287",10
1,"eg0131","eg0219",10
1,"eg0131","eg0238",10
1,"eg0131","eg0204",10
1,"eg0132","eg0067",1
1,"eg0132","eg0236",1
1,"eg0132","eg0057",1
1,"eg0132","eg0264",2
1,"eg0132","eg0007",2
1,"eg0132","eg0191",2
1,"eg0132","eg0047",4
1,"eg0132","eg0141",4
1,"eg0132","eg0063",4
1,"eg0132","eg0171",6
1,"eg0132","eg0134",6
1,"eg0132","eg0165",6
1,"eg0132","eg0096",8
1,"eg0132","eg0278",8
1,"eg0132","eg0065",8
1,"eg0132","eg0272",9
1,"eg0132","eg0236",9
1,"eg0132","eg0146",9
1,"eg0132","eg0208",10
1,"eg0133","eg0194",2
1,"eg0133","eg0118",2
1,"eg0133","eg0249",3
1,"eg0133","eg0051",3
1,"eg0133","eg0141",3
1,"eg0133","eg0289",4
1,"eg0133","eg0067",4
1,"eg0133","eg0274",4
1,"eg0133","eg0005",4
1,"eg0133","eg0195",5
1,"eg0133","eg0228",5
1,"eg0133","eg0096",5
1,"eg0133","eg0258",5
1,"eg0133","eg0267",7
1,"eg0133","eg0010",7
1,"eg0133","eg0153",7
1,"eg0133","eg0163",8
1,"eg0133","eg0279",8
1,"eg0133","eg0228",8
1,"eg0133","eg0205",8
1,"eg0133","eg0264",9
1,"eg0133","eg0257",9
1,"eg0133","eg0115",10
1,"eg0133","eg0285",10
1,"eg0133","eg0221",10
1,"eg0133","eg0138",10
1,"eg0134","eg0258",2
1,"eg0134","eg0252",3
1,"eg0134","eg0221",3
1,"eg0134","eg0238",3
1,"eg0134","eg0001",6
1,"eg0134","eg0106",6
1,"eg0134","eg0228",7
1,"eg0134","eg0003",8
1,"eg0134","eg0005",8
1,"eg0134","eg0176",8
1,"eg0134","eg0162",8
1,"eg0134","eg0120",9
1,"eg0134","eg0030",9
1,"eg0134","eg0047",9
1,"eg0134","eg0160",9
1,"eg0134","eg0210",10
1,"eg0134","eg0007",10
1,"eg0134","eg0002",10
1,"eg0135","eg0019",1
1,"eg0135","eg0153",1
1,"eg0135","eg0284",2
1,"eg0135","eg0084",2
1,"eg0135","eg0053",2
1,"eg0135","eg0154",3
1,"eg0135","eg0196",3
1,"eg0135","eg0203",4
1,"eg0135","eg0032",4
1,"eg0135","eg0157",5
1,"eg0135","eg0120",7
1,"eg0135","eg0133",7
1,"eg0135","eg0053",10
1,"eg0135","eg0205",10
1,"eg0138","eg0039",1
1,"eg0138","eg0050",1
1,"eg0138","eg0175",1
1,"eg0138","eg0154",3
1,"eg0138","eg0150",4
1,"eg0138","eg0258",4
1,"eg0138","eg0117",4
1,"eg0138","eg0182",4
1,"eg0138","eg0232",7
1,"eg0138","eg0114",7
1,"eg0138","eg0025",9
1,"eg0138","eg0043",10
1,"eg0139","eg0059",1
1,"eg0139","eg0223",1
1,"eg0139","eg0048",2
1,"eg0139","eg0164",2
1,"eg0139","eg0012",2
1,"eg0139","eg0238",4
