"waveid","personid","alterid","tie"
1,"sm0068","sm0464",4
1,"sm0068","sm0212",5
1,"sm0068","sm0034",6
1,"sm0068","sm0112",6
1,"sm0068","sm0058",6
1,"sm0068","sm0469",6
1,"sm0068","sm0036",7
1,"sm0068","sm0321",7
1,"sm0068","sm0347",8
1,"sm0068","sm0126",8
1,"sm0068","sm0037",8
1,"sm0068","sm0316",8
1,"sm0068","sm0148",9
1,"sm0068","sm0063",9
1,"sm0068","sm0483",9
1,"sm0068","sm0217",9
1,"sm0071","sm0112",1
1,"sm0071","sm0079",1
1,"sm0071","sm0431",2
1,"sm0071","sm0372",3
1,"sm0071","sm0389",3
1,"sm0071","sm0041",5
1,"sm0071","sm0266",6
1,"sm0071","sm0474",6
1,"sm0071","sm0237",6
1,"sm0071","sm0128",7
1,"sm0071","sm0434",7
1,"sm0071","sm0218",7
1,"sm0071","sm0091",8
1,"sm0071","sm0484",10
1,"sm0071","sm0248",10
1,"sm0072","sm0313",1
1,"sm0072","sm0355",1
1,"sm0072","sm0266",2
1,"sm0072","sm0170",2
1,"sm0072","sm0197",3
1,"sm0072","sm0248",4
1,"sm0072","sm0077",4
1,"sm0072","sm0197",5
1,"sm0072","sm0401",6
1,"sm0072","sm0422",7
1,"sm0072","sm0106",8
1,"sm0072","sm0452",8
1,"sm0072","sm0143",10
1,"sm0072","sm0074",10
1,"sm0072","sm0200",10
1,"sm0072","sm0312",10
1,"sm0074","sm0291",1
1,"sm0074","sm0401",1
1,"sm0074","sm0160",1
1,"sm0074","sm0122",2
1,"sm0074","sm0052",2
1,"sm0074","sm0259",2
1,"sm0074","sm0298",2
1,"sm0074","sm0375",4
1,"sm0074","sm0081",4
1,"sm0074","sm0219",5
1,"sm0074","sm0253",5
1,"sm0074","sm0127",5
1,"sm0074","sm0271",5
1,"sm0074","sm0449",6
1,"sm0074","sm0021",6
1,"sm0074","sm0266",6
1,"sm0074","sm0327",7
1,"sm0074","sm0405",8
1,"sm0074","sm0093",8
1,"sm0074","sm0306",8
1,"sm0074","sm0364",9
1,"sm0074","sm0312",9
1,"sm0074","sm0059",9
1,"sm0074","sm0124",9
1,"sm0074","sm0406",10
1,"sm0074","sm0082",10
1,"sm0074","sm0355",10
1,"sm0074","sm0209",10
1,"sm0076","sm0247",1
1,"sm0076","sm0178",2
1,"sm0076","sm0175",2
1,"sm0076","sm0495",3
1,"sm0076","sm0252",3
1,"sm0076","sm0372",4
1,"sm0076","sm0199",4
1,"sm0076","sm0281",5
1,"sm0076","sm0317",5
1,"sm0076","sm0039",5
1,"sm0076","sm0230",6
1,"sm0076","sm0128",6
1,"sm0076","sm0113",7
1,"sm0076","sm0406",7
1,"sm0076","sm0442",8
1,"sm0076","sm0271",8
1,"sm0076","sm0003",8
1,"sm0076","sm0054",8
1,"sm0076","sm0480",9
1,"sm0076","sm0263",9
1,"sm0076","sm0046",9
1,"sm0076","sm0017",9
1,"sm0076","sm0120",10
1,"sm0076","sm0329",10
1,"sm0076","sm0025",10
1,"sm0077","sm0406",1
1,"sm0077","sm0304",1
1,"sm0077","sm0477",3
1,"sm0077","sm0087",4
1,"sm0077","sm0156",4
1,"sm0077","sm0424",5
1,"sm0077","sm0337",6
1,"sm0077","sm0053",6
1,"sm0077","sm0309",6
1,"sm0077","sm0041",8
1,"sm0077","sm0327",8
1,"sm0077","sm0405",8
1,"sm0077","sm0141",9
1,"sm0077","sm0087",9
1,"sm0077","sm0080",10
1,"sm0077","sm0327",10
1,"sm0077","sm0394",10
1,"sm0079","sm0055",1
1,"sm0079","sm0186",1
1,"sm0079","sm0097",2
1,"sm0079","sm0304",2
1,"sm0079","sm0474",2
1,"sm0079","sm0229",2
1,"sm0079","sm0230",3
1,"sm0079","sm0158",3
1,"sm0079","sm0281",4
1,"sm0079","sm0091",4
1,"sm0079","sm0347",4
1,"sm0079","sm0312",4
1,"sm0079","sm0048",5
1,"sm0079","sm0352",6
1,"sm0079","sm0269",6
1,"sm0079","sm0117",7
1,"sm0079","sm0191",7
1,"sm0079","sm0359",8
1,"sm0079","sm0262",8
1,"sm0079","sm0413",9
1,"sm0079","sm0355",9
1,"sm0079","sm0366",9
1,"sm0079","sm0112",9
1,"sm0079","sm0415",10
1,"sm0079","sm0443",10
1,"sm0079","sm0144",10
1,"sm0080","sm0153",1
1,"sm0080","sm0019",1
1,"sm0080","sm0255",1
1,"sm0080","sm0393",1
1,"sm0080","sm0061",2
1,"sm0080","sm0411",2
1,"sm0080","sm0181",3
1,"sm0080","sm0200",3
1,"sm0080","sm0148",3
1,"sm0080","sm0358",3
1,"sm0080","sm0013",4
1,"sm0080","sm0269",4
1,"sm0080","sm0010",5
1,"sm0080","sm0164",5
1,"sm0080","sm0016",5
1,"sm0080","sm0457",5
1,"sm0080","sm0093",6
1,"sm0080","sm0087",6
1,"sm0080","sm0039",7
1,"sm0080","sm0247",7
1,"sm0080","sm0261",7
1,"sm0080","sm0354",8
1,"sm0080","sm0068",8
1,"sm0080","sm0219",8
1,"sm0080","sm0277",8
1,"sm0080","sm0042",9
1,"sm0080","sm0087",9
1,"sm0080","sm0428",10
1,"sm0080","sm0101",10
1,"sm0081","sm0262",1
1,"sm0081","sm0319",2
1,"sm0081","sm0258",2
1,"sm0081","sm0490",3
1,"sm0081","sm0289",3
1,"sm0081","sm0152",3
1,"sm0081","sm0021",3
1,"sm0081","sm0134",4
1,"sm0081","sm0063",6
1,"sm0081","sm0067",9
1,"sm0081","sm0332",9
1,"sm0081","sm0160",9
1,"sm0081","sm0364",9
1,"sm0081","sm0053",10
1,"sm0082","sm0238",1
1,"sm0082","sm0354",1
1,"sm0082","sm0422",1
1,"sm0082","sm0096",1
1,"sm0082","sm0382",2
1,"sm0082","sm0208",3
1,"sm0082","sm0217",3
1,"sm0082","sm0301",3
1,"sm0082","sm0053",4
1,"sm0082","sm0072",4
1,"sm0082","sm0087",4
1,"sm0082","sm0227",5
1,"sm0082","sm0048",6
1,"sm0082","sm0434",6
1,"sm0082","sm0404",7
1,"sm0082","sm0473",7
1,"sm0082","sm0263",8
1,"sm0082","sm0134",8
1,"sm0082","sm0270",8
1,"sm0082","sm0249",8
1,"sm0082","sm0302",9
1,"sm0082","sm0147",9
1,"sm0082","sm0317",9
1,"sm0082","sm0426",9
1,"sm0084","sm0060",1
1,"sm0084","sm0348",1
1,"sm0084","sm0224",2
1,"sm0084","sm0249",2
1,"sm0084","sm0313",2
1,"sm0084","sm0298",3
1,"sm0084","sm0152",3
1,"sm0084","sm0209",3
1,"sm0084","sm0034",4
1,"sm0084","sm0101",5
1,"sm0084","sm0178",5
1,"sm0084","sm0428",6
1,"sm0084","sm0148",6
1,"sm0084","sm0121",6
1,"sm0084","sm0064",7
1,"sm0084","sm0197",7
1,"sm0084","sm0072",7
1,"sm0084","sm0262",8
1,"sm0084","sm0007",10
1,"sm0086","sm0368",2
1,"sm0086","sm0210",2
1,"sm0086","sm0072",2
1,"sm0086","sm0163",2
1,"sm0086","sm0198",3
1,"sm0086","sm0109",3
1,"sm0086","sm0020",4
1,"sm0086","sm0394",4
1,"sm0086","sm0247",5
1,"sm0086","sm0233",6
1,"sm0086","sm0036",9
1,"sm0086","sm0378",9
1,"sm0086","sm0302",9
1,"sm0086","sm0120",10
1,"sm0087","sm0461",1
1,"sm0087","sm0227",1
1,"sm0087","sm0431",1
1,"sm0087","sm0196",2
1,"sm0087","sm0281",2
1,"sm0087","sm0465",2
1,"sm0087","sm0094",3
1,"sm0087","sm0101",3
1,"sm0087","sm0277",4
1,"sm0087","sm0293",4
1,"sm0087","sm0324",4
1,"sm0087","sm0393",6
1,"sm0087","sm0351",8
1,"sm0087","sm0047",8
1,"sm0087","sm0426",8
1,"sm0087","sm0062",9
1,"sm0087","sm0034",10
1,"sm0087","sm0452",10
1,"sm0087","sm0118",10
1,"sm0087","sm0037",10
1,"sm0088","sm0476",1
1,"sm0088","sm0393",1
1,"sm0088","sm0470",2
1,"sm0088","sm0178",2
1,"sm0088","sm0202",2
1,"sm0088","sm0424",2
1,"sm0088","sm0384",4
1,"sm0088","sm0304",5
1,"sm0088","sm0444",5
1,"sm0088","sm0180",5
1,"sm0088","sm0133",5
1,"sm0088","sm0150",6
1,"sm0088","sm0054",6
1,"sm0088","sm0040",7
1,"sm0088","sm0448",7
1,"sm0088","sm0469",7
1,"sm0088","sm0080",8
1,"sm0088","sm0058",8
1,"sm0088","sm0007",8
1,"sm0088","sm0181",10
1,"sm0088","sm0086",10
1,"sm0089","sm0076",1
1,"sm0089","sm0316",1
1,"sm0089","sm0462",3
1,"sm0089","sm0068",3
1,"sm0089","sm0488",3
1,"sm0089","sm0197",3
1,"sm0089","sm0087",4
1,"sm0089","sm0116",4
1,"sm0089","sm0269",4
1,"sm0089","sm0184",5
1,"sm0089","sm0094",5
1,"sm0089","sm0302",6
1,"sm0089","sm0376",6
1,"sm0089","sm0029",7
1,"sm0089","sm0156",9
1,"sm0089","sm0144",9
1,"sm0089","sm0054",9
1,"sm0089","sm0469",9
1,"sm0091","sm0064",1
1,"sm0091","sm0339",1
1,"sm0091","sm0364",1
1,"sm0091","sm0476",1
1,"sm0091","sm0061",2
1,"sm0091","sm0093",2
1,"sm0091","sm0241",2
1,"sm0091","sm0280",2
1,"sm0091","sm0178",3
1,"sm0091","sm0250",3
1,"sm0091","sm0367",3
1,"sm0091","sm0122",3
1,"sm0091","sm0347",5
1,"sm0091","sm0122",5
1,"sm0091","sm0254",5
1,"sm0091","sm0404",6
1,"sm0091","sm0157",6
1,"sm0091","sm0263",7
1,"sm0091","sm0477",7
1,"sm0091","sm0164",9
1,"sm0091","sm0385",9
1,"sm0091","sm0298",9
1,"sm0091","sm0202",10
1,"sm0091","sm0118",10
1,"sm0092","sm0366",1
1,"sm0092","sm0086",1
1,"sm0092","sm0333",2
1,"sm0092","sm0277",2
1,"sm0092","sm0449",3
1,"sm0092","sm0381",4
1,"sm0092","sm0020",4
1,"sm0092","sm0383",4
1,"sm0092","sm0370",4
1,"sm0092","sm0488",5
1,"sm0092","sm0379",5
1,"sm0092","sm0219",5
1,"sm0092","sm0020",7
1,"sm0092","sm0344",9
1,"sm0092","sm0378",9
1,"sm0092","sm0269",10
1,"sm0093","sm0063",3
1,"sm0093","sm0238",3
1,"sm0093","sm0299",4
1,"sm0093","sm0030",4
1,"sm0093","sm0110",4
1,"sm0093","sm0164",4
1,"sm0093","sm0229",6
1,"sm0093","sm0466",7
1,"sm0093","sm0081",7
1,"sm0093","sm0055",8
1,"sm0093","sm0154",8
1,"sm0093","sm0384",9
1,"sm0093","sm0209",9
1,"sm0093","sm0289",9
1,"sm0093","sm0062",10
1,"sm0093","sm0339",10
1,"sm0093","sm0363",10
1,"sm0093","sm0376",10
1,"sm0094","sm0249",2
1,"sm0094","sm0370",3
1,"sm0094","sm0024",4
1,"sm0094","sm0225",4
1,"sm0094","sm0088",4
1,"sm0094","sm0116",6
1,"sm0094","sm0430",6
1,"sm0094","sm0271",6
1,"sm0094","sm0390",7
1,"sm0094","sm0002",7
1,"sm0094","sm0293",7
1,"sm0094","sm0497",8
1,"sm0094","sm0150",10
1,"sm0094","sm0046",10
1,"sm0094","sm0393",10
1,"sm0096","sm0306",1
1,"sm0096","sm0332",2
1,"sm0096","sm0034",2
1,"sm0096","sm0319",4
1,"sm0096","sm0458",4
1,"sm0096","sm0227",4
1,"sm0096","sm0259",4
1,"sm0096","sm0002",5
1,"sm0096","sm0428",5
1,"sm0096","sm0254",6
1,"sm0096","sm0478",7
1,"sm0096","sm0035",7
1,"sm0096","sm0434",8
1,"sm0096","sm0185",8
1,"sm0096","sm0165",8
1,"sm0096","sm0390",8
1,"sm0096","sm0134",9
1,"sm0097","sm0383",1
1,"sm0097","sm0400",1
1,"sm0097","sm0431",1
1,"sm0097","sm0397",2
1,"sm0097","sm0170",3
1,"sm0097","sm0022",4
1,"sm0097","sm0196",4
1,"sm0097","sm0424",4
1,"sm0097","sm0031",5
1,"sm0097","sm0293",7
1,"sm0097","sm0354",7
1,"sm0097","sm0077",8
1,"sm0097","sm0400",9
1,"sm0097","sm0017",9
1,"sm0097","sm0233",10
1,"sm0097","sm0252",10
1,"sm0097","sm0271",10
1,"sm0100","sm0237",1
1,"sm0100","sm0473",1
1,"sm0100","sm0025",1
1,"sm0100","sm0364",1
1,"sm0100","sm0469",4
1,"sm0100","sm0210",4
1,"sm0100","sm0256",4
1,"sm0100","sm0120",4
1,"sm0100","sm0116",6
1,"sm0100","sm0192",6
1,"sm0100","sm0490",7
1,"sm0100","sm0013",7
1,"sm0100","sm0153",7
1,"sm0100","sm0094",7
1,"sm0100","sm0379",8
1,"sm0100","sm0210",8
1,"sm0100","sm0390",8
1,"sm0100","sm0340",8
1,"sm0100","sm0289",9
1,"sm0100","sm0469",9
1,"sm0100","sm0322",10
1,"sm0100","sm0364",10
1,"sm0100","sm0019",10
1,"sm0100","sm0393",10
1,"sm0101","sm0256",1
1,"sm0101","sm0061",1
1,"sm0101","sm0120",1
1,"sm0101","sm0188",1
1,"sm0101","sm0117",2
1,"sm0101","sm0473",3
1,"sm0101","sm0202",3
1,"sm0101","sm0120",3
1,"sm0101","sm0017",3
1,"sm0101","sm0242",4
1,"sm0101","sm0258",5
1,"sm0101","sm0375",5
1,"sm0101","sm0141",5
1,"sm0101","sm0188",5
1,"sm0101","sm0327",6
1,"sm0101","sm0055",6
1,"sm0101","sm0163",6
1,"sm0101","sm0061",7
1,"sm0101","sm0147",7
1,"sm0101","sm0233",7
1,"sm0101","sm0438",7
1,"sm0101","sm0343",8
1,"sm0101","sm0469",10
1,"sm0104","sm0435",2
1,"sm0104","sm0281",2
1,"sm0104","sm0212",2
1,"sm0104","sm0210",3
1,"sm0104","sm0053",3
1,"sm0104","sm0466",3
1,"sm0104","sm0147",4
1,"sm0104","sm0242",4
1,"sm0104","sm0470",4
1,"sm0104","sm0126",6
1,"sm0104","sm0097",6
1,"sm0104","sm0067",6
1,"sm0104","sm0100",8
1,"sm0104","sm0417",8
1,"sm0104","sm0291",8
1,"sm0104","sm0128",8
1,"sm0104","sm0127",9
1,"sm0104","sm0259",9
1,"sm0104","sm0429",10
1,"sm0104","sm0291",10
1,"sm0105","sm0241",2
1,"sm0105","sm0010",3
1,"sm0105","sm0112",3
1,"sm0105","sm0188",3
1,"sm0105","sm0224",4
1,"sm0105","sm0169",5
1,"sm0105","sm0051",5
1,"sm0105","sm0490",6
1,"sm0105","sm0096",8
1,"sm0105","sm0100",8
1,"sm0105","sm0352",9
1,"sm0105","sm0116",9
1,"sm0105","sm0052",9
1,"sm0105","sm0483",9
1,"sm0105","sm0013",10
1,"sm0105","sm0108",10
1,"sm0105","sm0062",10
1,"sm0105","sm0021",10
1,"sm0106","sm0347",2
1,"sm0106","sm0414",2
1,"sm0106","sm0185",2
1,"sm0106","sm0300",3
1,"sm0106","sm0495",3
1,"sm0106","sm0351",5
1,"sm0106","sm0202",5
1,"sm0106","sm0192",5
1,"sm0106","sm0141",8
1,"sm0106","sm0141",9
1,"sm0106","sm0317",9
1,"sm0106","sm0158",9
1,"sm0106","sm0289",9
1,"sm0108","sm0163",1
1,"sm0108","sm0495",1
1,"sm0108","sm0037",2
1,"sm0108","sm0001",3
1,"sm0108","sm0368",4
1,"sm0108","sm0068",4
1,"sm0108","sm0434",4
1,"sm0108","sm0184",4
1,"sm0108","sm0477",6
1,"sm0108","sm0227",6
1,"sm0108","sm0289",7
1,"sm0108","sm0455",7
1,"sm0108","sm0367",8
1,"sm0108","sm0415",8
1,"sm0108","sm0495",9
1,"sm0108","sm0270",9
1,"sm0108","sm0029",9
1,"sm0108","sm0378",10
1,"sm0108","sm0377",10
1,"sm0108","sm0401",10
1,"sm0108","sm0191",10
1,"sm0109","sm0164",1
1,"sm0109","sm0241",1
1,"sm0109","sm0251",2
1,"sm0109","sm0105",2
1,"sm0109","sm0379",2
1,"sm0109","sm0133",2
1,"sm0109","sm0077",4
1,"sm0109","sm0452",4
1,"sm0109","sm0277",4
1,"sm0109","sm0208",5
1,"sm0109","sm0416",5
1,"sm0109","sm0116",5
1,"sm0109","sm0262",6
1,"sm0109","sm0156",6
1,"sm0109","sm0254",7
1,"sm0109","sm0319",7
1,"sm0109","sm0367",7
1,"sm0109","sm0079",9
1,"sm0109","sm0020",9
1,"sm0109","sm0413",10
1,"sm0109","sm0196",10
1,"sm0109","sm0213",10
1,"sm0109","sm0466",10
1,"sm0110","sm0299",1
1,"sm0110","sm0394",1
1,"sm0110","sm0131",1
1,"sm0110","sm0495",2
1,"sm0110","sm0281",2
1,"sm0110","sm0088",3
1,"sm0110","sm0210",3
1,"sm0110","sm0158",3
1,"sm0110","sm0427",3
1,"sm0110","sm0368",5
1,"sm0110","sm0347",5
1,"sm0110","sm0104",5
1,"sm0110","sm0232",6
1,"sm0110","sm0422",6
1,"sm0110","sm0084",7
1,"sm0110","sm0116",7
1,"sm0110","sm0054",8
1,"sm0110","sm0249",8
1,"sm0110","sm0058",8
1,"sm0110","sm0430",8
1,"sm0110","sm0406",9
1,"sm0110","sm0431",10
1,"sm0110","sm0169",10
1,"sm0110","sm0468",10
1,"sm0112","sm0416",1
1,"sm0112","sm0490",1
1,"sm0112","sm0352",2
1,"sm0112","sm0081",2
1,"sm0112","sm0198",4
1,"sm0112","sm0404",4
1,"sm0112","sm0063",4
1,"sm0112","sm0184",4
1,"sm0112","sm0119",6
1,"sm0112","sm0238",6
1,"sm0112","sm0223",6
1,"sm0112","sm0113",6
1,"sm0112","sm0003",7
1,"sm0112","sm0333",8
1,"sm0112","sm0430",8
1,"sm0112","sm0087",8
1,"sm0112","sm0091",8
1,"sm0112","sm0153",10
1,"sm0113","sm0150",2
1,"sm0113","sm0400",2
1,"sm0113","sm0281",3
1,"sm0113","sm0438",3
1,"sm0113","sm0293",3
1,"sm0113","sm0420",3
1,"sm0113","sm0484",4
1,"sm0113","sm0415",5
1,"sm0113","sm0224",5
1,"sm0113","sm0158",5
1,"sm0113","sm0131",5
1,"sm0113","sm0185",6
1,"sm0113","sm0112",6
1,"sm0113","sm0242",6
1,"sm0113","sm0437",6
1,"sm0113","sm0050",7
1,"sm0113","sm0384",7
1,"sm0113","sm0301",7
1,"sm0113","sm0209",8
1,"sm0113","sm0241",9
1,"sm0113","sm0104",9
1,"sm0116","sm0455",1
1,"sm0116","sm0344",1
1,"sm0116","sm0321",2
1,"sm0116","sm0169",2
1,"sm0116","sm0082",2
1,"sm0116","sm0264",2
1,"sm0116","sm0197",3
1,"sm0116","sm0198",3
1,"sm0116","sm0188",5
1,"sm0116","sm0370",5
1,"sm0116","sm0326",5
1,"sm0116","sm0375",6
1,"sm0116","sm0317",6
1,"sm0116","sm0212",7
1,"sm0116","sm0381",7
1,"sm0116","sm0210",8
1,"sm0116","sm0024",8
1,"sm0116","sm0047",8
1,"sm0116","sm0451",9
1,"sm0116","sm0055",9
1,"sm0116","sm0021",9
1,"sm0116","sm0081",9
1,"sm0116","sm0375",10
1,"sm0116","sm0293",10
1,"sm0116","sm0118",10
1,"sm0117","sm0088",1
1,"sm0117","sm0337",1
1,"sm0117","sm0428",1
1,"sm0117","sm0355",3
1,"sm0117","sm0041",3
1,"sm0117","sm0048",4
1,"sm0117","sm0413",6
1,"sm0117","sm0445",6
1,"sm0117","sm0465",6
1,"sm0117","sm0123",9
1,"sm0117","sm0250",9
1,"sm0117","sm0497",10
1,"sm0118","sm0364",1
1,"sm0118","sm0270",2
1,"sm0118","sm0223",2
1,"sm0118","sm0283",2
1,"sm0118","sm0153",3
1,"sm0118","sm0094",4
1,"sm0118","sm0384",4
1,"sm0118","sm0271",4
1,"sm0118","sm0232",4
1,"sm0118","sm0394",5
1,"sm0118","sm0152",5
1,"sm0118","sm0422",6
1,"sm0118","sm0132",6
1,"sm0118","sm0430",7
1,"sm0118","sm0261",9
1,"sm0118","sm0443",9
1,"sm0118","sm0422",9
1,"sm0118","sm0445",10
1,"sm0118","sm0317",10
1,"sm0118","sm0116",10
1,"sm0119","sm0420",1
1,"sm0119","sm0225",1
1,"sm0119","sm0431",1
1,"sm0119","sm0174",1
1,"sm0119","sm0342",2
1,"sm0119","sm0435",2
1,"sm0119","sm0176",2
1,"sm0119","sm0147",2
1,"sm0119","sm0288",3
1,"sm0119","sm0271",3
1,"sm0119","sm0283",4
1,"sm0119","sm0158",4
1,"sm0119","sm0330",4
1,"sm0119","sm0108",5
1,"sm0119","sm0465",5
1,"sm0119","sm0415",6
1,"sm0119","sm0384",6
1,"sm0119","sm0250",6
1,"sm0119","sm0480",7
1,"sm0119","sm0378",8
1,"sm0119","sm0156",9
1,"sm0119","sm0280",9
1,"sm0119","sm0319",10
1,"sm0119","sm0413",10
1,"sm0120","sm0237",2
1,"sm0120","sm0466",2
1,"sm0120","sm0170",6
1,"sm0120","sm0225",6
1,"sm0120","sm0363",7
1,"sm0120","sm0077",7
1,"sm0120","sm0452",9
1,"sm0120","sm0060",9
1,"sm0120","sm0330",9
1,"sm0120","sm0017",9
1,"sm0120","sm0119",10
1,"sm0120","sm0466",10
1,"sm0120","sm0225",10
1,"sm0120","sm0072",10
1,"sm0121","sm0476",1
1,"sm0121","sm0125",2
1,"sm0121","sm0473",2
1,"sm0121","sm0230",3
1,"sm0121","sm0344",3
1,"sm0121","sm0192",3
1,"sm0121","sm0185",4
1,"sm0121","sm0036",5
1,"sm0121","sm0420",5
1,"sm0121","sm0253",5
1,"sm0121","sm0261",6
1,"sm0121","sm0167",7
1,"sm0121","sm0266",7
1,"sm0121","sm0233",7
1,"sm0121","sm0315",8
1,"sm0121","sm0003",8
1,"sm0121","sm0068",8
1,"sm0121","sm0037",9
1,"sm0121","sm0476",9
1,"sm0121","sm0218",9
1,"sm0121","sm0322",9
1,"sm0121","sm0241",10
1,"sm0122","sm0176",1
1,"sm0122","sm0276",2
1,"sm0122","sm0262",2
1,"sm0122","sm0165",2
1,"sm0122","sm0477",3
1,"sm0122","sm0054",3
1,"sm0122","sm0489",3
1,"sm0122","sm0002",4
1,"sm0122","sm0164",4
1,"sm0122","sm0123",4
1,"sm0122","sm0340",5
1,"sm0122","sm0327",5
1,"sm0122","sm0218",6
1,"sm0122","sm0306",7
1,"sm0122","sm0061",7
1,"sm0122","sm0199",9
1,"sm0122","sm0288",10
1,"sm0123","sm0003",1
1,"sm0123","sm0228",1
1,"sm0123","sm0228",2
1,"sm0123","sm0164",2
1,"sm0123","sm0270",3
1,"sm0123","sm0478",3
1,"sm0123","sm0263",4
1,"sm0123","sm0091",5
1,"sm0123","sm0084",6
1,"sm0123","sm0476",7
1,"sm0123","sm0055",7
1,"sm0123","sm0042",8
1,"sm0123","sm0055",8
1,"sm0123","sm0401",8
1,"sm0123","sm0183",8
1,"sm0123","sm0425",9
1,"sm0123","sm0187",9
1,"sm0123","sm0298",9
1,"sm0123","sm0156",10
1,"sm0123","sm0301",10
1,"sm0124","sm0046",1
1,"sm0124","sm0170",1
1,"sm0124","sm0074",2
1,"sm0124","sm0020",2
1,"sm0124","sm0488",2
1,"sm0124","sm0352",2
1,"sm0124","sm0406",3
1,"sm0124","sm0082",3
1,"sm0124","sm0340",4
1,"sm0124","sm0003",4
1,"sm0124","sm0270",4
1,"sm0124","sm0007",5
1,"sm0124","sm0112",5
1,"sm0124","sm0383",5
1,"sm0124","sm0170",6
1,"sm0124","sm0007",6
1,"sm0124","sm0264",7
1,"sm0124","sm0404",7
1,"sm0124","sm0238",7
1,"sm0124","sm0270",7
1,"sm0124","sm0126",8
1,"sm0124","sm0275",9
1,"sm0124","sm0203",9
1,"sm0125","sm0474",1
1,"sm0125","sm0383",1
1,"sm0125","sm0452",2
1,"sm0125","sm0271",3
1,"sm0125","sm0241",3
1,"sm0125","sm0259",3
1,"sm0125","sm0434",4
1,"sm0125","sm0293",6
1,"sm0125","sm0225",6
1,"sm0125","sm0081",6
1,"sm0125","sm0048",7
1,"sm0125","sm0352",7
1,"sm0125","sm0313",7
1,"sm0125","sm0156",8
1,"sm0125","sm0124",8
1,"sm0125","sm0397",8
1,"sm0125","sm0490",8
1,"sm0125","sm0458",9
1,"sm0126","sm0119",1
1,"sm0126","sm0047",1
1,"sm0126","sm0118",1
1,"sm0126","sm0343",2
1,"sm0126","sm0125",2
1,"sm0126","sm0170",3
1,"sm0126","sm0498",4
1,"sm0126","sm0124",4
1,"sm0126","sm0199",4
1,"sm0126","sm0192",5
1,"sm0126","sm0328",6
1,"sm0126","sm0476",7
1,"sm0126","sm0451",7
1,"sm0126","sm0230",8
1,"sm0126","sm0209",8
1,"sm0126","sm0288",8
1,"sm0126","sm0495",9
1,"sm0126","sm0354",9
1,"sm0126","sm0431",9
1,"sm0126","sm0282",10
1,"sm0127","sm0319",1
1,"sm0127","sm0494",1
1,"sm0127","sm0383",1
1,"sm0127","sm0016",1
1,"sm0127","sm0216",2
1,"sm0127","sm0047",2
1,"sm0127","sm0007",2
1,"sm0127","sm0178",3
1,"sm0127","sm0141",3
1,"sm0127","sm0261",3
1,"sm0127","sm0139",4
1,"sm0127","sm0180",5
1,"sm0127","sm0093",5
1,"sm0127","sm0293",6
1,"sm0127","sm0326",6
1,"sm0127","sm0461",6
1,"sm0127","sm0376",7
1,"sm0127","sm0084",7
1,"sm0127","sm0242",7
1,"sm0127","sm0120",7
1,"sm0127","sm0007",8
1,"sm0127","sm0405",8
1,"sm0127","sm0218",8
1,"sm0127","sm0490",9
1,"sm0127","sm0200",10
1,"sm0127","sm0315",10
1,"sm0127","sm0316",10
1,"sm0127","sm0217",10
1,"sm0128","sm0306",1
1,"sm0128","sm0431",1
1,"sm0128","sm0352",2
1,"sm0128","sm0063",2
1,"sm0128","sm0329",2
1,"sm0128","sm0382",3
1,"sm0128","sm0383",5
1,"sm0128","sm0152",5
1,"sm0128","sm0154",6
1,"sm0128","sm0063",6
1,"sm0128","sm0288",6
1,"sm0128","sm0125",7
1,"sm0128","sm0293",7
1,"sm0128","sm0174",7
1,"sm0128","sm0251",8
1,"sm0128","sm0231",8
1,"sm0128","sm0262",9
1,"sm0128","sm0443",9
1,"sm0128","sm0120",9
1,"sm0131","sm0143",1
1,"sm0131","sm0237",1
1,"sm0131","sm0192",1
1,"sm0131","sm0393",1
1,"sm0131","sm0421",2
1,"sm0131","sm0364",2
1,"sm0131","sm0202",2
1,"sm0131","sm0233",2
1,"sm0131","sm0495",3
1,"sm0131","sm0308",3
1,"sm0131","sm0377",3
1,"sm0131","sm0435",3
1,"sm0131","sm0203",4
1,"sm0131","sm0196",5
1,"sm0131","sm0470",5
1,"sm0131","sm0105",6
1,"sm0131","sm0127",6
1,"sm0131","sm0022",6
1,"sm0131","sm0280",6
1,"sm0131","sm0100",7
1,"sm0131","sm0143",8
1,"sm0131","sm0457",8
1,"sm0131","sm0269",8
1,"sm0131","sm0367",8
1,"sm0131","sm0389",9
1,"sm0131","sm0213",10
1,"sm0131","sm0490",10
1,"sm0131","sm0381",10
1,"sm0131","sm0437",10
1,"sm0132","sm0050",1
1,"sm0132","sm0367",1
1,"sm0132","sm0200",1
1,"sm0132","sm0175",1
1,"sm0132","sm0269",2
1,"sm0132","sm0393",2
1,"sm0132","sm0181",2
1,"sm0132","sm0128",3
1,"sm0132","sm0251",3
1,"sm0132","sm0196",3
1,"sm0132","sm0199",3
1,"sm0132","sm0047",4
1,"sm0132","sm0249",7
1,"sm0132","sm0426",7
1,"sm0132","sm0337",7
1,"sm0132","sm0125",7
1,"sm0132","sm0169",8
1,"sm0132","sm0371",8
1,"sm0132","sm0377",8
1,"sm0132","sm0140",10
1,"sm0132","sm0258",10
1,"sm0132","sm0181",10
1,"sm0132","sm0270",10
1,"sm0133","sm0469",2
1,"sm0133","sm0293",2
1,"sm0133","sm0154",2
1,"sm0133","sm0444",3
